Lambda: 100.0	Ts: 0.0085	Simulation Time: 100.0

IAT   	Ts     	Arr   	Dep   	Tq     	Tw     	q 	w 	n 
0.0187	0.0	57.2611	57.2676	0.0064	0.0064	0	0	1
0.0106	0.0316	57.2799	57.3116	0.0316	0.0	3	0	4
0.0056	0.0028	57.2836	57.3144	0.0308	0.028	3	2	4
0.0369	0.0181	57.2904	57.3326	0.0421	0.024	4	2	5
0.0369	0.0063	57.3028	57.339	0.0361	0.0297	3	2	4
0.0369	0.0026	57.3135	57.3416	0.0281	0.0255	2	2	3
0.0369	9.0E-4	57.3191	57.3426	0.0234	0.0224	2	2	2
0.0369	0.0051	57.3251	57.3477	0.0226	0.0175	2	1	1
0.0141	0.0068	57.362	57.3689	0.0068	0.0	0	0	1
0.0113	0.0111	57.3761	57.3872	0.0111	0.0	1	0	3
0.0113	0.0031	57.3784	57.3903	0.0119	0.0088	1	0	2
0.0113	0.0067	57.387	57.3971	0.01	0.0032	1	0	1
0.032	0.0282	57.3983	57.4266	0.0282	0.0	2	0	1
0.0203	0.0	57.4304	57.4304	0.0	0.0	0	0	1
0.0447	6.0E-4	57.4507	57.4513	6.0E-4	0.0	0	0	1
0.0085	0.0047	57.4955	57.5002	0.0047	0.0	0	0	2
0.0144	0.0163	57.4956	57.5166	0.0209	0.0046	2	0	2
0.0045	0.0065	57.5041	57.5231	0.019	0.0124	1	1	3
0.0020	0.0026	57.5185	57.5257	0.0072	0.0045	0	0	4
0.0020	6.0E-4	57.5204	57.5264	0.0059	0.0053	0	0	3
0.0251	0.0069	57.525	57.5333	0.0082	0.0013	0	0	3
0.0106	0.0251	57.5255	57.5584	0.0329	0.0077	3	0	5
0.0106	0.0031	57.5276	57.5616	0.034	0.0308	3	3	4
0.0106	0.0068	57.5527	57.5684	0.0156	0.0088	1	0	3
0.0047	0.0047	57.555	57.5732	0.0182	0.0134	1	1	4
0.0090	0.0204	57.558	57.5937	0.0356	0.0151	3	1	6
0.0083	0.0129	57.5687	57.6067	0.038	0.025	3	2	7
0.0178	0.0144	57.5709	57.6211	0.0502	0.0358	5	3	11
0.0178	0.0065	57.5756	57.6277	0.052	0.0454	5	4	10
0.0079	0.0119	57.581	57.6397	0.0586	0.0466	5	4	12
0.0408	0.0102	57.5848	57.6499	0.0651	0.0548	6	5	12
0.0408	7.0E-4	57.5938	57.6506	0.0567	0.056	5	5	11
0.0408	0.0123	57.6029	57.663	0.0601	0.0477	6	4	10
0.0408	0.0045	57.6113	57.6675	0.0562	0.0517	5	5	9
0.0408	0.0105	57.6113	57.6781	0.0667	0.0562	6	5	8
0.0073	0.0169	57.6118	57.695	0.0831	0.0662	8	6	8
0.0352	0.0013	57.6125	57.6963	0.0838	0.0824	8	8	8
0.0352	0.0137	57.6171	57.7101	0.0929	0.0792	9	7	7
0.0352	0.0123	57.6349	57.7225	0.0875	0.0751	8	7	6
0.0352	0.0073	57.6386	57.7299	0.0912	0.0838	9	8	5
0.0424	0.0093	57.6396	57.7392	0.0995	0.0902	9	9	6
0.0424	0.0042	57.6476	57.7435	0.0959	0.0916	9	9	5
0.0424	0.0018	57.6884	57.7453	0.0568	0.055	5	5	4
0.0424	0.018	57.6958	57.7634	0.0676	0.0495	6	4	3
0.0122	0.024	57.731	57.7875	0.0564	0.0324	5	3	3
0.0085	0.0144	57.7348	57.8019	0.0671	0.0527	6	5	4
0.0085	0.0060	57.7772	57.8079	0.0307	0.0247	3	2	3
0.0057	0.0059	57.7894	57.8139	0.0244	0.0185	2	1	3
0.018	0.0071	57.8014	57.8211	0.0196	0.0125	1	1	3
0.0369	0.0146	57.81	57.8357	0.0257	0.0111	2	1	3
0.0369	0.0148	57.8158	57.8506	0.0348	0.0199	3	1	2
0.0369	0.0059	57.8338	57.8566	0.0228	0.0168	2	1	1
0.0558	0.0074	57.8707	57.8782	0.0074	0.0	0	0	3
0.0558	3.0E-4	57.8719	57.8786	0.0067	0.0063	0	0	2
0.0558	0.0112	57.8727	57.8899	0.0172	0.0059	1	0	1
0.0029	3.0E-4	57.9285	57.9288	3.0E-4	0.0	0	0	1
0.0019	0.0	57.9315	57.9315	0.0	0.0	0	0	1
0.0231	9.0E-4	57.9335	57.9345	9.0E-4	0.0	0	0	1
0.0276	0.0499	57.9566	58.0066	0.0499	0.0	4	0	5
0.0276	0.0031	57.9779	58.0097	0.0318	0.0286	3	2	4
0.0276	0.0050	57.9816	58.0148	0.0331	0.028	3	2	3
0.0081	0.0209	57.9918	58.0358	0.044	0.023	4	2	3
0.0199	0.0116	58.0026	58.0475	0.0449	0.0332	4	3	5
0.0199	0.0093	58.0302	58.0568	0.0265	0.0172	2	1	4
8.0E-4	0.0105	58.0384	58.0674	0.0289	0.0184	2	1	5
0.0082	0.0153	58.046	58.0827	0.0366	0.0213	3	2	7
0.0207	0.0166	58.047	58.0994	0.0523	0.0357	5	3	9
0.0207	0.0078	58.067	58.1072	0.0402	0.0324	4	3	8
0.0207	0.0039	58.067	58.1112	0.0441	0.0402	4	4	7
7.0E-4	0.0138	58.0678	58.125	0.0571	0.0433	5	4	8
0.0116	0.0056	58.0757	58.1307	0.0549	0.0492	5	4	9
0.0116	5.0E-4	58.081	58.1312	0.0502	0.0497	5	4	8
0.0116	0.0031	58.0892	58.1344	0.0451	0.042	4	4	7
0.0077	0.0149	58.0931	58.1493	0.0562	0.0412	5	4	11
0.0312	0.0215	58.0965	58.1708	0.0743	0.0528	7	5	12
0.0312	0.0055	58.1173	58.1764	0.059	0.0535	5	5	11
0.0312	0.0088	58.1245	58.1852	0.0607	0.0518	6	5	10
0.0023	0.0041	58.1253	58.1894	0.064	0.0599	6	5	11
0.0015	0.0103	58.1259	58.1997	0.0737	0.0634	7	6	12
0.0054	0.0011	58.1376	58.2009	0.0632	0.062	6	6	12
0.0089	0.0099	58.1387	58.2108	0.0721	0.0621	7	6	12
0.0089	0.0024	58.1397	58.2133	0.0735	0.0711	7	7	11
0.0051	0.0101	58.1404	58.2235	0.083	0.0728	8	7	13
0.0051	0.0010	58.1452	58.2245	0.0792	0.0782	7	7	12
0.0054	0.0071	58.1529	58.2317	0.0787	0.0715	7	7	12
0.0056	0.0127	58.1565	58.2444	0.0879	0.0751	8	7	16
0.0117	0.0083	58.1878	58.2528	0.065	0.0566	6	5	16
0.0117	0.0062	58.1892	58.259	0.0697	0.0635	6	6	15
0.0045	0.0025	58.1915	58.2616	0.07	0.0674	7	6	15
0.0083	0.0057	58.1986	58.2673	0.0686	0.0629	6	6	15
0.0083	4.0E-4	58.2002	58.2677	0.0675	0.067	6	6	14
0.0083	0.0016	58.2057	58.2694	0.0636	0.062	6	6	13
0.0083	0.0031	58.2146	58.2725	0.0578	0.0547	5	5	12
0.011	0.0222	58.2179	58.2948	0.0768	0.0545	7	5	14
0.011	7.0E-4	58.2222	58.2955	0.0732	0.0725	7	7	13
0.0237	0.0116	58.2274	58.3071	0.0797	0.0681	7	6	13
0.0237	0.0129	58.2328	58.3201	0.0872	0.0743	8	7	12
0.015	0.0032	58.2377	58.3234	0.0856	0.0823	8	8	12
0.015	0.0114	58.2378	58.3348	0.097	0.0855	9	8	11
0.015	0.0018	58.2404	58.3367	0.0962	0.0944	9	9	10
0.0041	5.0E-4	58.2425	58.3372	0.0946	0.0941	9	9	10
0.0065	0.0097	58.2482	58.3469	0.0987	0.0889	9	8	10
0.0034	0.0030	58.26	58.35	0.0899	0.0869	8	8	10
0.0242	0.0155	58.2646	58.3655	0.1009	0.0853	10	8	13
0.0242	0.0075	58.2729	58.3731	0.1001	0.0925	10	9	12
0.0175	0.0418	58.2751	58.4149	0.1398	0.098	13	9	19
0.0175	0.0019	58.2872	58.4168	0.1296	0.1276	12	12	18
0.0175	0.0037	58.2983	58.4206	0.1223	0.1185	12	11	17
0.0175	0.0013	58.3221	58.422	0.0999	0.0985	9	9	16
0.0073	0.0138	58.3371	58.4359	0.0987	0.0848	9	8	16
0.0085	0.0031	58.3413	58.439	0.0977	0.0946	9	9	16
0.0189	0.0164	58.3478	58.4554	0.1076	0.0912	10	9	16
0.0189	0.0038	58.3512	58.4593	0.1081	0.1042	10	10	15
0.0058	0.0085	58.3522	58.4679	0.1157	0.1071	11	10	15
0.0126	0.0082	58.3528	58.4761	0.1232	0.115	12	11	16
0.0155	0.0202	58.3545	58.4964	0.1418	0.1215	14	12	17
0.0155	0.0085	58.3788	58.5049	0.1261	0.1175	12	11	16
0.0222	0.0033	58.3806	58.5083	0.1277	0.1243	12	12	16
0.0222	0.0086	58.3861	58.5169	0.1307	0.1221	13	12	15
0.0222	0.0037	58.3981	58.5207	0.1225	0.1188	12	11	14
0.0222	3.0E-4	58.4018	58.521	0.1192	0.1189	11	11	13
0.0211	0.0243	58.4027	58.5454	0.1426	0.1182	14	11	16
0.0211	0.0020	58.4052	58.5475	0.1422	0.1402	14	14	15
0.0211	0.0013	58.4129	58.5488	0.1358	0.1345	13	13	14
0.0211	3.0E-4	58.4305	58.5491	0.1186	0.1183	11	11	13
0.0211	0.0059	58.4378	58.555	0.1172	0.1112	11	11	12
0.0211	0.0013	58.4464	58.5564	0.11	0.1086	11	10	11
0.0093	0.0048	58.4653	58.5612	0.0958	0.091	9	9	11
0.0093	0.0046	58.4712	58.5658	0.0946	0.09	9	9	10
0.0093	7.0E-4	58.4741	58.5666	0.0924	0.0917	9	9	9
0.0093	0.0276	58.4868	58.5942	0.1074	0.0797	10	7	13
0.0071	0.0221	58.4895	58.6163	0.1268	0.1046	12	10	18
0.0071	0.0024	58.505	58.6188	0.1137	0.1112	11	11	17
0.0205	0.0057	58.5273	58.6246	0.0972	0.0915	9	9	17
0.0205	0.0038	58.5304	58.6284	0.098	0.0942	9	9	16
0.0205	0.0059	58.5379	58.6343	0.0964	0.0905	9	9	15
0.0057	0.0119	58.5381	58.6463	0.1082	0.0962	10	9	16
0.0212	0.0090	58.5593	58.6554	0.0961	0.087	9	8	16
0.0212	0.0049	58.5687	58.6603	0.0916	0.0867	9	8	15
0.0212	0.0030	58.569	58.6634	0.0943	0.0912	9	9	14
0.0334	0.0395	58.5721	58.703	0.1308	0.0913	13	9	15
0.0334	0.0104	58.5839	58.7134	0.1294	0.119	12	11	14
0.0101	0.0125	58.5857	58.726	0.1402	0.1277	14	12	14
0.0211	0.0162	58.595	58.7422	0.1471	0.1309	14	13	14
0.0151	0.0117	58.6021	58.754	0.1519	0.1401	15	14	14
0.0151	0.0064	58.604	58.7605	0.1564	0.15	15	15	13
0.0151	0.0014	58.6091	58.7619	0.1527	0.1513	15	15	12
0.0227	0.0031	58.6097	58.765	0.1552	0.1521	15	15	12
0.0227	0.0073	58.6149	58.7724	0.1574	0.1501	15	15	11
0.0227	0.0013	58.6221	58.7737	0.1516	0.1502	15	15	10
0.0227	0.0081	58.6426	58.7818	0.1392	0.1311	13	13	9
0.0227	1.0E-4	58.6427	58.782	0.1393	0.1391	13	13	8
0.0101	0.01	58.6484	58.7921	0.1436	0.1335	14	13	8
0.0131	0.0257	58.6697	58.8178	0.148	0.1223	14	12	9
0.0154	0.0159	58.6829	58.8337	0.1508	0.1348	15	13	10
0.0154	0.0068	58.7163	58.8405	0.1242	0.1173	12	11	9
0.0068	0.0021	58.7264	58.8427	0.1162	0.1141	11	11	9
0.0417	0.0083	58.7476	58.8511	0.1034	0.0951	10	9	9
0.0417	0.0257	58.7627	58.8768	0.114	0.0883	11	8	8
0.0417	0.0051	58.7854	58.8819	0.0965	0.0913	9	9	7
0.036	0.0086	58.7955	58.8905	0.095	0.0864	9	8	7
0.036	0.0036	58.8067	58.8942	0.0875	0.0838	8	8	6
0.036	0.0153	58.8199	58.9096	0.0896	0.0743	8	7	5
0.036	0.0085	58.8263	58.9181	0.0917	0.0832	9	8	4
0.036	0.0053	58.8417	58.9234	0.0816	0.0763	8	7	3
0.036	0.0012	58.8486	58.9246	0.076	0.0748	7	7	2
0.0199	0.0019	58.8903	58.9266	0.0363	0.0343	3	3	2
0.0199	0.0070	58.9263	58.9337	0.0073	2.0E-4	0	0	1
0.021	0.0158	58.9463	58.9622	0.0158	0.0	1	0	1
0.0222	0.01	58.9674	58.9774	0.01	0.0	1	0	1
0.0081	0.0020	58.9896	58.9916	0.0020	0.0	0	0	1
0.0034	0.0020	58.9977	58.9997	0.0020	0.0	0	0	1
0.0154	0.0013	59.0011	59.0024	0.0013	0.0	0	0	1
0.0332	0.0207	59.0165	59.0372	0.0207	0.0	2	0	2
0.0111	0.0372	59.0204	59.0745	0.054	0.0168	5	1	6
0.0111	0.0026	59.0537	59.0771	0.0234	0.0208	2	2	5
0.0154	0.016	59.0649	59.0931	0.0282	0.0122	2	1	5
0.0205	0.0071	59.0687	59.1003	0.0315	0.0244	3	2	5
0.0205	7.0E-4	59.0697	59.101	0.0312	0.0305	3	3	4
0.0205	0.0014	59.0717	59.1025	0.0307	0.0293	3	2	3
0.0205	0.0017	59.0828	59.1042	0.0214	0.0196	2	1	2
0.0205	6.0E-4	59.0982	59.1049	0.0066	0.0060	0	0	1
0.0138	0.0069	59.1188	59.1257	0.0069	0.0	0	0	1
0.0067	0.0024	59.1327	59.1351	0.0024	0.0	0	0	2
0.0067	0.0032	59.1346	59.1383	0.0037	4.0E-4	0	0	1
0.0155	6.0E-4	59.1414	59.142	6.0E-4	0.0	0	0	1
0.0161	0.0046	59.157	59.1616	0.0046	0.0	0	0	1
0.0186	0.0016	59.1731	59.1747	0.0016	0.0	0	0	1
0.0092	0.0098	59.1918	59.2016	0.0098	0.0	0	0	2
0.0312	0.0203	59.1924	59.222	0.0296	0.0092	2	0	3
0.0312	0.0018	59.2016	59.2238	0.0222	0.0203	2	2	2
0.0312	0.0019	59.2024	59.2258	0.0233	0.0214	2	2	1
0.0171	0.0316	59.2336	59.2652	0.0316	0.0	3	0	2
0.0302	0.0122	59.2586	59.2775	0.0189	0.0066	1	0	2
0.0302	0.0049	59.2757	59.2825	0.0067	0.0018	0	0	1
0.0057	0.0021	59.306	59.3082	0.0021	0.0	0	0	1
0.0123	0.0035	59.3117	59.3153	0.0035	0.0	0	0	1
0.0055	0.0093	59.3241	59.3334	0.0093	0.0	0	0	2
0.0087	0.0219	59.3298	59.3554	0.0255	0.0036	2	0	3
0.0135	0.0154	59.3353	59.3708	0.0355	0.02	3	2	4
0.0135	0.0043	59.349	59.3752	0.0261	0.0218	2	2	3
0.015	0.0129	59.3577	59.3881	0.0304	0.0174	3	1	4
0.015	0.0103	59.3686	59.3984	0.0298	0.0195	2	1	3
0.0248	0.0196	59.3822	59.4181	0.0359	0.0162	3	1	3
0.0248	0.0051	59.3837	59.4232	0.0395	0.0344	3	3	2
0.0050	0.0041	59.3988	59.4274	0.0286	0.0244	2	2	3
0.0050	0.0019	59.4236	59.4293	0.0057	0.0037	0	0	2
0.0433	0.0137	59.4271	59.4431	0.0159	0.0022	1	0	3
0.0433	0.0071	59.4322	59.4503	0.0181	0.0109	1	1	2
0.0433	3.0E-4	59.4332	59.4507	0.0174	0.0171	1	1	1
0.0142	0.0	59.4766	59.4766	0.0	0.0	0	0	1
0.0268	0.0087	59.4908	59.4996	0.0087	0.0	0	0	2
0.0268	0.0010	59.4944	59.5006	0.0062	0.0052	0	0	1
0.0066	0.0063	59.5212	59.5275	0.0063	0.0	0	0	1
0.0175	0.0010	59.5278	59.5289	0.0010	0.0	0	0	1
0.0161	0.0028	59.5453	59.5481	0.0028	0.0	0	0	2
0.0161	0.0080	59.5467	59.5562	0.0094	0.0013	0	0	1
0.0564	0.0224	59.5629	59.5853	0.0224	0.0	2	0	2
0.0564	0.0051	59.578	59.5905	0.0124	0.0072	1	0	1
0.0156	0.0029	59.6344	59.6374	0.0029	0.0	0	0	1
0.0078	0.0020	59.6501	59.6521	0.0020	0.0	0	0	1
0.028	0.0011	59.658	59.6591	0.0011	0.0	0	0	1
0.0211	0.0025	59.686	59.6885	0.0025	0.0	0	0	1
0.0211	0.0132	59.7071	59.7204	0.0132	0.0	1	0	1
0.0182	0.0137	59.7283	59.742	0.0137	0.0	1	0	2
0.0338	0.0367	59.7344	59.7788	0.0444	0.0076	4	0	3
0.0338	0.0050	59.7526	59.7839	0.0312	0.0261	3	2	2
0.0352	0.0336	59.7581	59.8175	0.0594	0.0257	5	2	3
0.0352	0.0010	59.7919	59.8186	0.0266	0.0256	2	2	2
0.0352	0.0013	59.8133	59.8199	0.0066	0.0053	0	0	1
0.0111	4.0E-4	59.8486	59.849	4.0E-4	0.0	0	0	1
0.0268	0.0021	59.8597	59.8619	0.0021	0.0	0	0	1
0.0025	0.0047	59.8866	59.8913	0.0047	0.0	0	0	2
0.0056	0.0026	59.8911	59.894	0.0028	2.0E-4	0	0	2
0.0161	0.0187	59.8936	59.9127	0.019	3.0E-4	1	0	2
0.0162	0.0133	59.8993	59.926	0.0267	0.0133	2	1	2
0.0017	0.0071	59.9154	59.9332	0.0177	0.0105	1	1	2
0.0246	0.0422	59.9317	59.9754	0.0436	0.0014	4	0	8
0.0246	0.0030	59.9335	59.9784	0.0449	0.0419	4	4	7
0.0246	0.0034	59.9355	59.9819	0.0464	0.0429	4	4	6
0.0246	0.0050	59.938	59.9869	0.0489	0.0438	4	4	5
0.0018	0.0034	59.9509	59.9904	0.0394	0.0359	3	3	5
0.0117	0.0078	59.9519	59.9982	0.0463	0.0384	4	3	6
0.0117	0.0042	59.962	60.0024	0.0404	0.0362	4	3	5
0.0259	0.0145	59.9641	60.017	0.0529	0.0383	5	3	6
0.0259	0.0096	59.9887	60.0267	0.0379	0.0282	3	2	5
0.0259	7.0E-4	59.9906	60.0274	0.0367	0.036	3	3	4
0.0259	0.0111	59.9951	60.0385	0.0434	0.0323	4	3	3
0.0043	0.0094	60.0068	60.0479	0.0411	0.0317	4	3	4
0.0163	0.0019	60.0167	60.0499	0.0331	0.0312	3	3	4
0.0163	0.0065	60.0426	60.0564	0.0138	0.0072	1	0	3
0.0137	0.0199	60.0439	60.0764	0.0324	0.0125	3	1	3
0.0137	8.0E-4	60.0483	60.0772	0.0289	0.0281	2	2	2
0.0062	0.0043	60.0646	60.0816	0.0169	0.0126	1	1	3
0.0062	0.0013	60.0784	60.083	0.0046	0.0032	0	0	2
0.0031	0.0255	60.0799	60.1085	0.0286	0.0030	2	0	5
0.0113	0.0377	60.0861	60.1463	0.0601	0.0224	6	2	9
0.0083	0.0096	60.0966	60.1559	0.0593	0.0496	5	4	9
0.0224	0.0082	60.097	60.1642	0.0671	0.0589	6	5	9
0.0224	0.0065	60.1084	60.1707	0.0623	0.0557	6	5	8
0.0229	0.0121	60.1115	60.1829	0.0713	0.0591	7	5	8
0.0229	0.0060	60.1146	60.189	0.0744	0.0683	7	6	7
0.0229	8.0E-4	60.1318	60.1899	0.058	0.0571	5	5	6
0.0229	0.0043	60.1349	60.1942	0.0593	0.0549	5	5	5
0.0229	0.0042	60.1379	60.1984	0.0604	0.0562	6	5	4
9.0E-4	0.0049	60.1493	60.2033	0.054	0.0491	5	4	4
0.0208	0.0097	60.1576	60.2131	0.0554	0.0457	5	4	5
0.0212	0.0179	60.1801	60.2311	0.0509	0.0329	5	3	5
0.0212	0.0085	60.203	60.2396	0.0366	0.028	3	2	4
0.0212	3.0E-4	60.204	60.24	0.036	0.0356	3	3	3
0.0212	0.0057	60.2072	60.2457	0.0384	0.0327	3	3	2
0.0212	4.0E-4	60.2281	60.2462	0.018	0.0176	1	1	1
0.0238	0.0332	60.2494	60.2826	0.0332	0.0	3	0	5
0.0238	0.0023	60.2544	60.2849	0.0305	0.0282	3	2	4
0.0238	0.0012	60.255	60.2862	0.0312	0.0299	3	2	3
0.0238	0.0045	60.2691	60.2908	0.0216	0.0171	2	1	2
0.0275	0.0095	60.2732	60.3004	0.0271	0.0175	2	1	3
0.0275	0.0221	60.2971	60.3226	0.0255	0.0033	2	0	2
0.0275	2.0E-4	60.2995	60.3228	0.0232	0.023	2	2	1
0.0090	4.0E-4	60.3271	60.3275	4.0E-4	0.0	0	0	1
0.0125	0.0054	60.3361	60.3415	0.0054	0.0	0	0	2
0.0125	7.0E-4	60.3371	60.3423	0.0051	0.0044	0	0	1
0.0165	0.0027	60.3496	60.3524	0.0027	0.0	0	0	1
0.0572	0.0152	60.3662	60.3814	0.0152	0.0	1	0	2
0.0572	0.0307	60.3751	60.4121	0.037	0.0063	3	0	1
0.0122	0.0064	60.4324	60.4388	0.0064	0.0	0	0	1
0.0101	0.0035	60.4447	60.4482	0.0035	0.0	0	0	2
0.0101	0.0065	60.4478	60.4547	0.0069	3.0E-4	0	0	1
0.0199	0.0093	60.458	60.4673	0.0093	0.0	0	0	1
0.0227	0.0117	60.4779	60.4897	0.0117	0.0	1	0	2
0.0227	0.0035	60.4839	60.4933	0.0094	0.0058	0	0	1
0.0137	0.0287	60.5066	60.5354	0.0287	0.0	2	0	3
0.0071	0.0222	60.5088	60.5576	0.0488	0.0266	4	2	5
0.0025	0.0085	60.5316	60.5662	0.0346	0.026	3	2	5
0.0272	0.0138	60.5453	60.58	0.0347	0.0208	3	2	6
0.0272	0.0050	60.5525	60.5851	0.0325	0.0274	3	2	5
0.018	0.0146	60.5575	60.5997	0.0422	0.0275	4	2	5
0.018	0.0	60.5646	60.5998	0.0351	0.0351	3	3	4
0.018	0.0060	60.5672	60.6058	0.0385	0.0325	3	3	3
0.018	0.0048	60.5709	60.6106	0.0396	0.0348	3	3	2
0.0103	0.0102	60.5982	60.6208	0.0226	0.0124	2	1	3
0.0103	0.0015	60.6162	60.6224	0.0061	0.0046	0	0	2
0.0103	2.0E-4	60.6164	60.6226	0.0062	0.0059	0	0	1
0.0168	0.0043	60.6268	60.6311	0.0043	0.0	0	0	1
0.0174	0.0111	60.6437	60.6548	0.0111	0.0	1	0	4
0.0174	0.0024	60.647	60.6573	0.0102	0.0077	1	0	3
0.0288	0.0243	60.6488	60.6817	0.0329	0.0085	3	0	4
0.0288	0.0055	60.6533	60.6872	0.0339	0.0283	3	2	3
0.0288	0.0213	60.6708	60.7086	0.0378	0.0164	3	1	2
0.0096	0.0010	60.6807	60.7097	0.0289	0.0278	2	2	3
0.0096	0.0012	60.7095	60.7109	0.0014	1.0E-4	0	0	2
0.0096	0.0015	60.7097	60.7125	0.0028	0.0012	0	0	1
0.0084	0.0060	60.7193	60.7253	0.0060	0.0	0	0	1
0.0117	0.0054	60.7277	60.7331	0.0054	0.0	0	0	1
0.0133	0.0012	60.7394	60.7407	0.0012	0.0	0	0	1
0.0337	0.0235	60.7528	60.7764	0.0235	0.0	2	0	1
0.0015	0.0066	60.7865	60.7932	0.0066	0.0	0	0	3
0.0134	0.0070	60.7868	60.8002	0.0133	0.0063	1	0	3
0.0134	0.0013	60.7925	60.8016	0.0090	0.0076	0	0	2
0.0065	0.0065	60.794	60.8081	0.014	0.0075	1	0	2
0.0036	0.0269	60.8075	60.835	0.0274	5.0E-4	2	0	4
0.0050	0.0069	60.8141	60.8419	0.0278	0.0209	2	2	4
0.0082	0.0293	60.8242	60.8712	0.047	0.0176	4	1	8
0.0082	0.0051	60.8334	60.8763	0.0429	0.0377	4	3	7
0.0166	0.026	60.8371	60.9024	0.0652	0.0392	6	3	11
0.0166	0.0011	60.8421	60.9035	0.0613	0.0602	6	6	10
0.0166	6.0E-4	60.851	60.9042	0.0531	0.0524	5	5	9
0.0166	0.0024	60.8573	60.9066	0.0492	0.0468	4	4	8
0.0166	0.0049	60.8583	60.9115	0.0531	0.0482	5	4	7
0.0166	0.0035	60.8699	60.915	0.045	0.0415	4	4	6
0.0166	0.0015	60.8782	60.9166	0.0383	0.0368	3	3	5
0.0145	0.0037	60.8854	60.9204	0.0349	0.0312	3	3	5
0.0145	2.0E-4	60.8882	60.9206	0.0324	0.0321	3	3	4
0.0145	0.0064	60.8901	60.927	0.0368	0.0304	3	3	3
0.0161	0.0133	60.9015	60.9404	0.0389	0.0255	3	2	3
0.0161	9.0E-4	60.9181	60.9414	0.0232	0.0222	2	2	2
0.0161	0.0010	60.9327	60.9425	0.0098	0.0087	0	0	1
0.0177	0.023	60.9488	60.9718	0.023	0.0	2	0	4
0.0102	0.0164	60.953	60.9883	0.0352	0.0188	3	1	6
0.0057	0.0154	60.9544	61.0038	0.0493	0.0339	4	3	10
0.0237	0.0338	60.9564	61.0376	0.0811	0.0473	8	4	14
0.0237	0.0023	60.9742	61.04	0.0657	0.0633	6	6	13
0.0237	0.0101	60.9776	61.0501	0.0724	0.0623	7	6	12
0.0077	0.0116	60.9817	61.0618	0.08	0.0683	8	6	12
0.0282	0.0189	60.992	61.0807	0.0887	0.0698	8	6	12
0.0282	0.0109	60.9946	61.0917	0.097	0.086	9	8	11
0.0117	0.0205	60.9982	61.1122	0.114	0.0934	11	9	13
8.0E-4	0.0198	60.9985	61.132	0.1335	0.1137	13	11	15
0.0168	0.0029	61.0013	61.135	0.1336	0.1307	13	13	16
0.0168	4.0E-4	61.007	61.1355	0.1284	0.1279	12	12	15
0.0115	0.0158	61.0083	61.1513	0.1429	0.1271	14	12	15
0.0115	0.0070	61.0214	61.1583	0.1369	0.1299	13	12	14
0.0115	0.0018	61.0233	61.1602	0.1368	0.135	13	13	13
0.0206	0.0019	61.0341	61.1621	0.1279	0.126	12	12	13
0.0206	0.0016	61.0579	61.1637	0.1058	0.1042	10	10	12
0.0206	0.0022	61.0656	61.1659	0.1002	0.098	10	9	11
0.0206	0.0049	61.0939	61.1708	0.0769	0.072	7	7	10
0.0206	0.0094	61.1043	61.1803	0.0759	0.0665	7	6	9
0.0206	0.0018	61.111	61.1821	0.071	0.0692	7	6	8
0.0103	0.0090	61.1228	61.1911	0.0682	0.0592	6	5	8
0.0156	0.0107	61.1238	61.2018	0.078	0.0672	7	6	10
0.0156	0.0086	61.1319	61.2105	0.0786	0.0699	7	6	9
0.0076	0.0066	61.1328	61.2172	0.0844	0.0777	8	7	9
0.0076	0.0021	61.1336	61.2193	0.0856	0.0835	8	8	8
0.0064	0.0118	61.1505	61.2312	0.0806	0.0688	8	6	10
0.0064	0.0019	61.1621	61.2331	0.071	0.0691	7	6	9
0.0070	0.0045	61.1827	61.2377	0.0549	0.0503	5	5	9
0.0199	0.0156	61.193	61.2534	0.0603	0.0446	6	4	9
0.0199	0.0039	61.1968	61.2574	0.0605	0.0565	6	5	8
0.0235	0.0056	61.1992	61.263	0.0637	0.0581	6	5	9
0.0235	0.0078	61.2149	61.2708	0.0559	0.0481	5	4	8
0.0235	0.012	61.2225	61.2828	0.0603	0.0482	6	4	7
0.0062	0.0113	61.2254	61.2942	0.0687	0.0574	6	5	8
0.0154	0.0091	61.2285	61.3034	0.0748	0.0657	7	6	9
0.0077	0.0126	61.2349	61.3161	0.0811	0.0684	8	6	10
0.0076	0.0076	61.2419	61.3237	0.0817	0.0741	8	7	11
0.0076	0.0010	61.2618	61.3248	0.0629	0.0618	6	6	10
0.0076	6.0E-4	61.2626	61.3254	0.0627	0.0621	6	6	9
0.0076	0.0028	61.2861	61.3282	0.042	0.0392	4	3	8
0.0076	1.0E-4	61.289	61.3283	0.0393	0.0392	3	3	7
0.0076	0.0024	61.2952	61.3307	0.0354	0.033	3	3	6
0.0038	0.0045	61.3004	61.3353	0.0349	0.0303	3	3	7
0.0068	0.0163	61.3159	61.3517	0.0358	0.0194	3	1	9
0.0068	0.0030	61.3159	61.3547	0.0388	0.0357	3	3	8
0.0017	0.0040	61.3236	61.3588	0.0351	0.0311	3	3	9
0.0017	7.0E-4	61.3237	61.3596	0.0358	0.0351	3	3	8
0.0017	3.0E-4	61.3313	61.3599	0.0286	0.0282	2	2	7
0.0032	0.0032	61.3327	61.3632	0.0305	0.0272	3	2	7
0.0109	0.0013	61.3365	61.3645	0.028	0.0267	2	2	7
0.0109	0.0086	61.3455	61.3732	0.0276	0.0189	2	1	6
