Lambda: 5.0	Ts: 0.15	Simulation Time: 1000.0

IAT   	Ts     	Arr   	Dep   	Tq     	Tw     	q 	w 	n 
0.2138	0.092	521.2057	522.553	1.3472	1.2551	6	6	7
0.2138	0.1239	521.4027	522.6769	1.2742	1.1502	6	5	6
0.3364	0.3982	521.5643	523.0752	1.5108	1.1126	7	5	7
0.3364	0.1119	521.907	523.1872	1.2801	1.1681	6	5	6
0.3364	0.0618	521.9884	523.249	1.2606	1.1988	6	5	5
0.3364	0.044	522.4918	523.2931	0.8013	0.7572	4	3	4
0.3364	0.0078	522.5153	523.301	0.7856	0.7778	3	3	3
0.2091	0.3003	522.7291	523.6013	0.8721	0.5718	4	2	5
0.4451	0.5388	523.0521	524.1402	1.088	0.5492	5	2	5
0.2357	0.2077	523.3886	524.3479	0.9593	0.7515	4	3	6
0.2357	0.117	523.476	524.465	0.9889	0.8719	4	4	5
0.2357	0.0377	523.5702	524.5027	0.9324	0.8947	4	4	4
0.184	0.0291	523.7794	524.5319	0.7525	0.7233	3	3	4
0.184	0.0273	524.2246	524.5593	0.3347	0.3073	1	1	3
0.184	0.1224	524.2935	524.6817	0.3882	0.2658	1	1	2
0.062	0.3496	524.5292	525.0314	0.5021	0.1524	2	0	4
0.2315	0.3807	524.7132	525.4121	0.6988	0.3181	3	1	7
0.2315	0.0129	524.8143	525.425	0.6107	0.5978	3	2	6
0.2315	0.1422	524.9944	525.5673	0.5728	0.4306	2	2	5
0.2315	0.0144	525.0564	525.5817	0.5253	0.5108	2	2	4
0.2315	0.0026	525.0999	525.5844	0.4844	0.4818	2	2	3
0.2315	0.0033	525.2517	525.5877	0.3359	0.3326	1	1	2
0.188	0.1798	525.3744	525.7675	0.3931	0.2133	1	1	3
0.188	0.0639	525.606	525.8315	0.2254	0.1615	1	0	2
0.2415	0.0855	525.6825	525.917	0.2344	0.1489	1	0	2
0.2415	0.0098	525.8706	525.9268	0.0562	0.0464	0	0	1
0.082	0.0728	526.1121	526.1849	0.0728	0.0	0	0	1
0.2522	0.6547	526.1941	526.8489	0.6547	0.0	3	0	5
0.2522	0.0321	526.2653	526.881	0.6157	0.5835	3	2	4
0.2522	0.0178	526.3776	526.8989	0.5212	0.5034	2	2	3
0.2522	0.1201	526.5548	527.019	0.4642	0.344	2	1	2
0.6851	1.3535	526.8178	528.3726	1.5548	0.2012	7	1	6
0.6851	0.0354	527.07	528.4081	1.338	1.3025	6	6	5
0.1481	0.343	527.082	528.7512	1.6691	1.3261	8	6	6
0.0779	0.1414	527.1923	528.8927	1.7003	1.5588	8	7	6
0.542	0.4125	527.9628	529.3052	1.3423	0.9298	6	4	6
0.3681	0.1605	527.9738	529.4657	1.4918	1.3313	7	6	6
0.3681	0.3194	528.6589	529.7852	1.1262	0.8067	5	4	5
0.1039	0.2217	528.6891	530.0069	1.3177	1.096	6	5	6
0.1594	0.3408	528.8372	530.3478	1.5105	1.1696	7	5	10
0.213	0.1194	528.9152	530.4673	1.552	1.4325	7	7	10
0.213	0.0517	529.4573	530.519	1.0616	1.0099	5	5	9
0.54	0.1419	529.8255	530.6609	0.8353	0.6934	4	3	10
0.54	0.3613	529.9365	531.0222	1.0857	0.7243	5	3	9
0.1433	0.314	530.0405	531.3362	1.2957	0.9817	6	4	10
0.3421	0.1931	530.0657	531.5294	1.4637	1.2705	7	6	11
0.3421	0.0379	530.0675	531.5673	1.4998	1.4619	7	7	10
0.3421	0.0304	530.1251	531.5978	1.4726	1.4422	7	7	9
0.3421	0.077	530.1893	531.6748	1.4855	1.4085	7	7	8
0.3421	0.0843	530.3487	531.7591	1.4104	1.3261	7	6	7
0.1438	0.4198	530.5618	532.179	1.6172	1.1973	8	5	10
0.037	0.1234	530.6142	532.3025	1.6883	1.5648	8	7	11
0.2796	0.1326	531.1543	532.4352	1.2809	1.1482	6	5	12
0.2796	0.0056	531.2221	532.4408	1.2187	1.2131	6	6	11
0.2796	0.0307	531.3654	532.4716	1.1062	1.0754	5	5	10
0.2796	0.0949	531.466	532.5666	1.1006	1.0056	5	5	9
0.3078	0.102	531.8081	532.6687	0.8606	0.7585	4	3	9
0.3078	0.0308	531.8082	532.6995	0.8912	0.8604	4	4	8
0.3078	3.0E-4	531.913	532.6998	0.7867	0.7864	3	3	7
0.3078	0.0346	532.0505	532.7345	0.684	0.6493	3	3	6
0.3078	0.0058	532.1944	532.7404	0.546	0.5401	2	2	5
0.3078	0.1745	532.2979	532.9149	0.6169	0.4424	3	2	4
0.1161	0.1766	532.335	533.0916	0.7566	0.5799	3	2	8
0.2419	0.1904	532.3587	533.2821	0.9233	0.7328	4	3	8
0.2419	0.0774	532.6384	533.3595	0.7211	0.6437	3	3	7
0.1051	0.1286	532.9463	533.4882	0.5419	0.4132	2	2	7
0.1924	0.1593	533.0129	533.6475	0.6346	0.4753	3	2	8
0.1924	0.0061	533.0192	533.6536	0.6343	0.6282	3	3	7
0.3746	0.1563	533.0256	533.81	0.7843	0.628	3	3	8
0.3746	0.2295	533.0526	534.0395	0.9869	0.7574	4	3	7
0.3746	0.0031	533.1687	534.0427	0.874	0.8708	4	4	6
0.0635	0.1335	533.4106	534.1762	0.7655	0.632	3	3	6
0.8051	0.1949	533.5158	534.3712	0.8553	0.6604	4	3	6
0.8051	0.2673	533.5258	534.6386	1.1127	0.8453	5	4	5
0.8051	0.0088	533.7182	534.6474	0.9292	0.9203	4	4	4
0.8051	0.0031	533.765	534.6506	0.8856	0.8824	4	4	3
0.8051	0.3001	534.1396	534.9507	0.8111	0.5109	4	2	2
0.8051	0.0473	534.2031	534.9981	0.7949	0.7475	3	3	1
0.1799	0.1484	535.0083	535.1568	0.1484	0.0	0	0	5
0.5022	0.7717	535.0109	535.9285	0.9176	0.1458	4	0	9
0.5022	0.0601	535.0159	535.9886	0.9726	0.9125	4	4	8
0.5022	0.0633	535.0942	536.052	0.9577	0.8943	4	4	7
0.2519	0.1697	535.1131	536.2217	1.1086	0.9389	5	4	7
0.2519	0.0715	535.293	536.2932	1.0002	0.9286	5	4	6
0.2519	0.0079	535.3071	536.3012	0.9941	0.9861	4	4	5
0.2519	0.0881	535.6103	536.3893	0.779	0.6909	3	3	4
0.3853	0.3785	535.6438	536.7679	1.1241	0.7455	5	3	5
0.3853	0.0894	535.7078	536.8574	1.1495	1.06	5	5	4
0.3853	0.0131	536.2101	536.8705	0.6604	0.6472	3	3	3
0.2365	0.2062	536.462	537.0768	0.6147	0.4085	3	2	4
0.2365	0.0419	536.504	537.1187	0.6147	0.5728	3	2	3
0.2365	0.1371	536.8893	537.2558	0.3665	0.2294	1	1	2
0.2365	0.0147	537.0423	537.2706	0.2283	0.2135	1	1	1
0.2871	0.4171	537.2788	537.696	0.4171	0.0	2	0	4
0.2871	0.1043	537.3675	537.8003	0.4328	0.3284	2	1	3
0.1651	0.2177	537.5385	538.018	0.4795	0.2617	2	1	4
0.1651	0.0078	537.565	538.0259	0.4608	0.453	2	2	3
0.0844	0.1423	537.8522	538.1683	0.316	0.1737	1	0	3
0.4613	1.1342	537.9281	539.3025	1.3744	0.2401	6	1	9
0.1057	0.1033	538.0933	539.4059	1.3126	1.2092	6	6	10
0.066	0.3082	538.1778	539.7142	1.5363	1.2281	7	6	13
0.6422	0.248	538.4498	539.9622	1.5124	1.2644	7	6	15
0.6422	0.4699	538.6999	540.4322	1.7322	1.2622	8	6	14
0.6422	0.0208	538.7917	540.4531	1.6613	1.6404	8	8	13
0.1908	0.2283	538.8341	540.6814	1.8473	1.6189	9	8	13
0.6453	0.4809	538.8508	541.1623	2.3115	1.8306	11	9	14
0.6453	0.1068	538.8546	541.2692	2.4146	2.3077	12	11	13
0.6453	0.0466	539.3159	541.3159	1.9999	1.9532	9	9	12
0.6453	0.1377	539.3739	541.4537	2.0797	1.9419	10	9	11
0.3572	0.1869	539.4797	541.6406	2.1609	1.9739	10	9	11
0.3572	0.2091	539.5052	541.8498	2.3446	2.1354	11	10	10
0.3572	0.075	539.6169	541.9248	2.3079	2.2329	11	11	9
0.3572	0.0202	539.6789	541.9451	2.2662	2.2459	11	11	8
0.0161	0.011	539.7449	541.9561	2.2111	2.2001	11	11	8
0.136	0.1194	539.7455	542.0755	2.33	2.2105	11	11	8
0.1621	0.0934	539.8861	542.169	2.2828	2.1894	11	10	8
0.1621	0.0749	540.5283	542.2439	1.7155	1.6406	8	8	7
0.1621	0.0039	540.7192	542.2478	1.5286	1.5246	7	7	6
0.8289	0.3785	540.9499	542.6264	1.6764	1.2978	8	6	7
0.8289	0.0186	541.5953	542.645	1.0497	1.031	5	5	6
0.8289	0.1481	541.9526	542.7931	0.8405	0.6924	4	3	5
0.8289	0.0113	541.9687	542.8045	0.8358	0.8244	4	4	4
0.8289	0.123	542.1047	542.9275	0.8228	0.6997	4	3	3
0.5633	0.3425	542.2669	543.2701	1.0032	0.6606	5	3	3
0.5633	0.1488	542.439	543.419	0.9799	0.8311	4	4	2
0.5633	0.0113	543.2679	543.4303	0.1624	0.151	0	0	1
0.3251	0.0468	543.8313	543.8781	0.0468	0.0	0	0	2
0.3251	0.0759	543.8386	543.9541	0.1154	0.0394	0	0	1
0.0618	0.0489	544.1638	544.2128	0.0489	0.0	0	0	1
0.2658	0.3931	544.2256	544.6187	0.3931	0.0	1	0	2
0.2658	0.0118	544.5986	544.6306	0.032	0.0201	0	0	1
0.2776	0.0273	544.8644	544.8918	0.0273	0.0	0	0	1
0.4249	0.0254	545.1421	545.1675	0.0254	0.0	0	0	1
0.067	0.3429	545.567	545.9099	0.3429	0.0	1	0	3
0.1779	0.1118	545.568	546.0218	0.4537	0.3419	2	1	3
0.0481	0.6404	545.8509	546.6622	0.8113	0.1709	4	0	6
0.1397	0.2343	545.9179	546.8965	0.9786	0.7442	4	3	7
0.5218	0.1383	546.0958	547.0349	0.939	0.8006	4	4	8
0.5218	0.1239	546.2861	547.1588	0.8727	0.7488	4	3	7
0.5218	0.2642	546.5289	547.4231	0.8942	0.6299	4	3	6
0.5218	0.1121	546.6155	547.5353	0.9197	0.8075	4	4	5
0.2978	0.2017	546.6637	547.737	1.0733	0.8715	5	4	5
0.2978	0.0546	546.8282	547.7916	0.9634	0.9088	4	4	4
0.332	0.1104	546.968	547.9021	0.9341	0.8236	4	4	4
0.332	0.0628	547.0191	547.9649	0.9458	0.883	4	4	3
0.0696	0.2244	547.5409	548.1894	0.6484	0.424	3	2	3
0.2186	0.2715	547.8388	548.4609	0.6221	0.3505	3	1	4
0.0953	0.1743	548.1709	548.6353	0.4643	0.29	2	1	6
0.3359	0.6008	548.2406	549.2362	0.9955	0.3947	4	1	7
0.3047	0.2636	548.2777	549.4999	1.2221	0.9584	6	4	10
0.3047	0.1084	548.4963	549.6083	1.1119	1.0035	5	5	9
0.1128	0.7711	548.5221	550.3794	1.8573	1.0862	9	5	12
0.2978	0.0711	548.5655	550.4506	1.8851	1.8139	9	9	12
0.2978	0.0638	548.6608	550.5145	1.8536	1.7897	9	8	11
0.0889	0.2925	548.9281	550.807	1.8788	1.5863	9	7	11
0.1651	0.3167	549.2641	551.1237	1.8596	1.5429	9	7	15
0.3664	0.2121	549.3323	551.3358	2.0035	1.7913	10	8	15
0.3664	0.0205	549.3335	551.3564	2.0228	2.0023	10	10	14
0.1805	0.1905	549.4102	551.547	2.1367	1.9461	10	9	14
0.1805	0.0701	549.715	551.6171	1.9021	1.832	9	9	13
0.1805	0.0802	550.0315	551.6974	1.6659	1.5856	8	7	12
0.2348	0.3499	550.1188	552.0473	1.9284	1.5785	9	7	13
0.1163	0.0113	550.3147	552.0586	1.7439	1.7325	8	8	13
0.1163	0.0262	550.4276	552.0849	1.6573	1.631	8	8	12
0.1163	0.0104	550.7254	552.0953	1.3699	1.3594	6	6	11
0.1163	0.0505	550.8144	552.1459	1.3315	1.2809	6	6	10
0.0762	0.0517	550.9069	552.1976	1.2907	1.2389	6	6	10
0.0762	0.0442	550.9169	552.2418	1.3248	1.2806	6	6	9
0.167	0.0455	550.9521	552.2874	1.3352	1.2896	6	6	9
0.536	0.4295	550.99	552.717	1.727	1.2974	8	6	10
0.536	0.1618	551.1551	552.8788	1.7237	1.5619	8	7	9
0.536	0.1118	551.5216	552.9907	1.4691	1.3572	7	6	8
0.536	0.0244	551.7021	553.0152	1.313	1.2885	6	6	7
0.1988	0.1439	551.8215	553.1591	1.3376	1.1936	6	5	7
0.1988	0.0552	552.0564	553.2144	1.1579	1.1027	5	5	6
0.1988	0.0355	552.1727	553.25	1.0772	1.0416	5	5	5
0.1014	0.1235	552.249	553.3735	1.1244	1.0009	5	5	7
0.1014	0.0369	552.416	553.4104	0.9944	0.9574	4	4	6
0.1459	0.1658	552.5432	553.5763	1.033	0.8671	5	4	8
0.1459	0.0053	553.0793	553.5816	0.5022	0.4969	2	2	7
0.2221	0.1408	553.2782	553.7225	0.4442	0.3034	2	1	7
0.321	0.3145	553.3118	554.0371	0.7252	0.4106	3	2	8
0.321	0.1482	553.3168	554.1854	0.8686	0.7203	4	3	7
0.3536	0.1417	553.4182	554.3271	0.9089	0.7671	4	3	7
0.3536	0.1085	553.4842	554.4357	0.9514	0.8429	4	4	6
0.3536	0.0534	553.527	554.4891	0.962	0.9086	4	4	5
0.3536	0.1109	553.6729	554.6	0.927	0.8161	4	4	4
0.3536	0.0647	553.8951	554.6647	0.7696	0.7049	3	3	3
0.7828	0.0598	554.0009	554.7246	0.7236	0.6638	3	3	3
0.7828	0.3163	554.3219	555.0409	0.719	0.4026	3	2	2
0.7828	0.125	554.6756	555.166	0.4903	0.3653	2	1	1
0.4682	0.0474	555.4585	555.5059	0.0474	0.0	0	0	1
0.211	0.1755	555.9267	556.1022	0.1755	0.0	0	0	1
0.3419	0.1791	556.1377	556.3169	0.1791	0.0	0	0	1
0.0307	0.0305	556.4797	556.5103	0.0305	0.0	0	0	1
0.3056	0.2281	556.5105	556.7386	0.2281	0.0	1	0	1
0.3728	0.155	556.8161	556.9712	0.155	0.0	0	0	3
0.3728	0.057	556.8304	557.0282	0.1978	0.1407	0	0	2
0.3728	0.0261	556.8827	557.0544	0.1716	0.1455	0	0	1
0.5367	0.2942	557.2555	557.5497	0.2942	0.0	1	0	2
0.5367	0.0593	557.3747	557.6091	0.2343	0.175	1	0	1
0.1744	0.1196	557.9114	558.0311	0.1196	0.0	0	0	1
0.2953	0.1024	558.0858	558.1883	0.1024	0.0	0	0	1
0.5099	0.1738	558.3812	558.555	0.1738	0.0	0	0	1
0.2095	0.0715	558.8911	558.9626	0.0715	0.0	0	0	1
0.1172	0.148	559.1006	559.2487	0.148	0.0	0	0	2
0.1172	0.0716	559.2389	559.3204	0.0814	0.0097	0	0	1
0.372	0.3754	559.3562	559.7316	0.3754	0.0	1	0	2
0.372	0.0732	559.5809	559.8048	0.2238	0.1506	1	0	1
0.1065	0.4123	559.953	560.3653	0.4123	0.0	2	0	4
0.0542	0.0651	560.1171	560.4304	0.3133	0.2481	1	1	4
0.121	0.3759	560.2344	560.8064	0.572	0.196	2	0	5
0.121	0.0037	560.2881	560.8101	0.5219	0.5182	2	2	4
0.121	0.0455	560.3947	560.8557	0.4609	0.4153	2	2	3
0.2054	0.2414	560.4489	561.0971	0.6481	0.4067	3	2	3
0.0795	0.141	560.777	561.2381	0.4611	0.32	2	1	4
0.0795	0.0026	560.898	561.2408	0.3427	0.34	1	1	3
0.2208	0.0345	561.1035	561.2753	0.1718	0.1372	0	0	3
0.2208	0.0678	561.172	561.3432	0.1712	0.1033	0	0	2
0.1797	0.4002	561.2515	561.7434	0.4919	0.0916	2	0	5
0.1797	0.0883	561.4723	561.8318	0.3594	0.2711	1	1	4
0.1797	0.0279	561.5539	561.8598	0.3058	0.2779	1	1	3
0.2382	0.5209	561.6134	562.3807	0.7673	0.2464	3	1	5
0.0817	0.2209	561.7157	562.6016	0.8859	0.665	4	3	5
0.4226	0.1845	561.8954	562.7861	0.8907	0.7062	4	3	5
0.2524	0.7463	562.0893	563.5325	1.4432	0.6968	7	3	9
0.2524	0.0564	562.3174	563.5889	1.2715	1.2151	6	6	8
0.2524	0.0309	562.5556	563.6198	1.0642	1.0333	5	5	7
0.2468	0.1023	562.6374	563.7222	1.0848	0.9824	5	4	7
0.2468	0.0685	563.06	563.7908	0.7307	0.6622	3	3	6
0.4182	0.2532	563.1144	564.044	0.9295	0.6763	4	3	6
0.4182	0.1976	563.1825	564.2416	1.0591	0.8615	5	4	5
0.0436	0.0968	563.3456	564.3384	0.9928	0.8959	4	4	5
0.1141	0.0136	563.3826	564.352	0.9694	0.9558	4	4	5
0.0817	0.143	563.635	564.495	0.86	0.717	4	3	6
0.2321	0.1243	563.8819	564.6193	0.7374	0.6131	3	3	6
0.2321	0.1148	564.3002	564.7342	0.4339	0.3191	2	1	5
0.2321	0.0408	564.3438	564.775	0.4312	0.3903	2	1	4
0.2321	0.0070	564.4579	564.7821	0.3241	0.3171	1	1	3
0.5046	0.0285	564.4774	564.8106	0.3331	0.3046	1	1	3
0.5046	0.1522	564.5592	564.9629	0.4037	0.2514	2	1	2
0.5046	0.1823	564.7913	565.1453	0.3539	0.1715	1	0	1
0.1817	0.0685	565.296	565.3646	0.0685	0.0	0	0	1
0.6414	0.5899	565.4778	566.0677	0.5899	0.0	2	0	1
0.318	0.0215	566.1192	566.1408	0.0215	0.0	0	0	1
0.146	0.9082	566.4372	567.3455	0.9082	0.0	4	0	7
0.2333	0.1212	566.7548	567.4667	0.7119	0.5907	3	2	7
0.1961	0.1705	566.867	567.6373	0.7702	0.5997	3	2	7
0.1961	0.0373	567.024	567.6746	0.6506	0.6133	3	3	6
0.418	0.1296	567.0764	567.8043	0.7279	0.5982	3	2	6
0.418	0.0896	567.103	567.894	0.791	0.7013	3	3	5
0.418	0.0156	567.2024	567.9097	0.7072	0.6916	3	3	4
0.418	0.0944	567.3484	568.0041	0.6557	0.5612	3	2	3
0.418	0.0333	567.5818	568.0374	0.4556	0.4223	2	2	2
0.418	0.1523	567.778	568.1898	0.4118	0.2594	2	1	1
0.2413	0.2011	568.196	568.3972	0.2011	0.0	1	0	1
0.2309	0.0892	568.4374	568.5266	0.0892	0.0	0	0	1
0.0298	0.1297	568.6683	568.7981	0.1297	0.0	0	0	2
1.0225	0.1328	568.7904	568.9309	0.1405	0.0077	0	0	4
1.0225	0.0506	568.8202	568.9816	0.1614	0.1107	0	0	3
1.0225	0.0955	568.8564	569.0772	0.2208	0.1252	1	0	2
1.0225	0.0919	568.9227	569.1691	0.2463	0.1544	1	0	1
0.4088	0.1236	569.9453	570.0689	0.1236	0.0	0	0	1
0.3236	0.1122	570.3541	570.4663	0.1122	0.0	0	0	1
0.0949	0.1052	570.6777	570.7829	0.1052	0.0	0	0	2
0.1562	0.1894	570.6888	570.9724	0.2835	0.094	1	0	3
0.1562	0.0044	570.7837	570.9769	0.1931	0.1886	0	0	2
0.1376	0.1124	570.8455	571.0893	0.2437	0.1313	1	0	3
0.1376	0.0866	571.0018	571.1759	0.1741	0.0875	0	0	2
0.2647	0.0722	571.0401	571.2482	0.2081	0.1358	1	0	2
0.2647	0.1006	571.1777	571.3488	0.1711	0.0704	0	0	1
0.3296	0.249	571.4425	571.6916	0.249	0.0	1	0	2
0.1952	0.5334	571.5225	572.225	0.7025	0.169	3	0	4
0.4025	0.1257	571.8521	572.3508	0.4986	0.3728	2	1	4
0.4025	0.06	571.9569	572.4108	0.4538	0.3938	2	1	3
0.4025	0.0091	572.0773	572.4199	0.3426	0.3335	1	1	2
0.4025	0.0248	572.2725	572.4448	0.1722	0.1474	0	0	1
0.1271	0.1021	572.6751	572.7772	0.1021	0.0	0	0	1
0.0999	0.0922	572.8022	572.8945	0.0922	0.0	0	0	2
0.0743	0.2174	572.8091	573.1119	0.3028	0.0853	1	0	4
0.1156	0.0955	572.9091	573.2074	0.2983	0.2028	1	1	4
1.1606	0.2561	572.9818	573.4635	0.4817	0.2256	2	1	4
1.1606	0.1816	573.055	573.6452	0.5901	0.4084	2	2	3
1.1606	0.0278	573.1294	573.673	0.5436	0.5158	2	2	2
1.1606	0.0048	573.2451	573.6779	0.4328	0.4279	2	2	1
0.5138	0.1149	574.4057	574.5206	0.1149	0.0	0	0	1
0.1295	0.106	574.9195	575.0255	0.106	0.0	0	0	1
0.1263	0.1066	575.049	575.1557	0.1066	0.0	0	0	1
0.111	1.0E-4	575.1753	575.1755	1.0E-4	0.0	0	0	1
0.2338	0.0196	575.2863	575.306	0.0196	0.0	0	0	1
0.4045	0.0176	575.5202	575.5378	0.0176	0.0	0	0	1
0.5704	0.0705	575.9248	575.9953	0.0705	0.0	0	0	1
0.3981	0.2634	576.4952	576.7586	0.2634	0.0	1	0	1
0.0544	0.0286	576.8933	576.922	0.0286	0.0	0	0	1
0.4408	0.054	576.9478	577.0019	0.054	0.0	0	0	1
0.3492	0.2748	577.3887	577.6636	0.2748	0.0	1	0	3
0.3492	0.2434	577.4041	577.9071	0.5029	0.2594	2	1	2
0.3547	0.1488	577.5753	578.0559	0.4805	0.3317	2	1	3
0.3547	0.0761	577.9246	578.132	0.2074	0.1313	1	0	2
0.3547	0.0463	577.943	578.1783	0.2352	0.1889	1	0	1
0.186	0.1343	578.2978	578.4322	0.1343	0.0	0	0	2
0.186	0.0014	578.4272	578.4336	0.0064	0.0049	0	0	1
0.0329	0.0316	578.6133	578.645	0.0316	0.0	0	0	1
0.1352	0.0409	578.6462	578.6871	0.0409	0.0	0	0	1
0.5158	0.2093	578.7815	578.9909	0.2093	0.0	1	0	1
0.205	0.1277	579.2973	579.4251	0.1277	0.0	0	0	1
0.2997	0.151	579.5024	579.6535	0.151	0.0	0	0	1
0.2337	0.1594	579.8021	579.9616	0.1594	0.0	0	0	2
0.2337	0.0669	579.8702	580.0285	0.1582	0.0913	0	0	1
0.24	0.1198	580.104	580.2238	0.1198	0.0	0	0	1
1.023	0.2557	580.3441	580.5998	0.2557	0.0	1	0	3
1.023	0.39	580.3863	580.9898	0.6035	0.2135	3	1	2
1.023	0.1089	580.5877	581.0988	0.511	0.4021	2	2	1
0.6901	0.1307	581.6107	581.7415	0.1307	0.0	0	0	2
0.6901	0.3932	581.6975	582.1347	0.4372	0.0439	2	0	1
0.3897	0.019	582.3876	582.4066	0.019	0.0	0	0	1
0.4259	0.4601	582.7773	583.2375	0.4601	0.0	2	0	3
0.4259	0.0257	582.8061	583.2632	0.457	0.4313	2	2	2
0.4259	0.0445	583.088	583.3078	0.2197	0.1751	1	0	1
0.4858	0.1508	583.5139	583.6648	0.1508	0.0	0	0	1
0.094	0.1147	583.9998	584.1146	0.1147	0.0	0	0	2
0.2587	0.2671	584.0971	584.3817	0.2846	0.0174	1	0	5
0.2587	0.2187	584.1911	584.6005	0.4093	0.1905	2	0	4
0.1692	0.0847	584.2567	584.6853	0.4285	0.3437	2	1	4
0.1692	0.0927	584.2859	584.7781	0.4921	0.3993	2	1	3
0.2699	0.1567	584.3525	584.9348	0.5823	0.4255	2	2	3
0.2699	0.0562	584.6113	584.9911	0.3798	0.3235	1	1	2
0.2386	0.0818	584.7805	585.073	0.2924	0.2106	1	1	2
0.2386	0.129	585.0504	585.2021	0.1516	0.0225	0	0	1
0.833	0.1769	585.2891	585.466	0.1769	0.0	0	0	1
0.0334	0.0211	586.1222	586.1433	0.0211	0.0	0	0	1
0.1423	0.1967	586.1556	586.3524	0.1967	0.0	0	0	2
0.0907	0.1745	586.3288	586.5269	0.1981	0.0235	0	0	3
0.5229	0.5522	586.4711	587.0792	0.6081	0.0558	3	0	5
0.5229	0.1348	586.4884	587.214	0.7256	0.5908	3	2	4
0.2183	0.2696	586.5791	587.4837	0.9045	0.6349	4	3	5
0.2117	0.199	586.5815	587.6828	1.1012	0.9021	5	4	6
0.6964	0.3596	586.8196	588.0424	1.2227	0.8631	6	4	10
0.6964	0.2464	587.3426	588.2889	0.9462	0.6997	4	3	9
0.6964	0.0857	587.3581	588.3746	1.0164	0.9307	5	4	8
0.6964	0.1206	587.5765	588.4952	0.9187	0.7981	4	3	7
0.6964	0.0169	587.6173	588.5122	0.8948	0.8778	4	4	6
0.6964	0.1752	587.8291	588.6874	0.8582	0.683	4	3	5
0.1864	0.2319	587.8295	588.9194	1.0898	0.8578	5	4	6
0.3297	0.0369	587.9132	588.9563	1.0431	1.0061	5	5	6
0.3297	0.0393	587.9904	588.9956	1.0052	0.9659	5	4	5
0.3297	0.0948	588.0349	589.0904	1.0555	0.9607	5	4	4
0.2057	0.4483	588.7314	589.5388	0.8074	0.359	4	1	7
0.2057	0.0285	588.7334	589.5673	0.8339	0.8054	4	4	6
0.0494	0.0366	588.9198	589.6039	0.6841	0.6474	3	3	6
0.1658	0.1894	589.2495	589.7934	0.5438	0.3543	2	1	6
0.2128	0.1051	589.255	589.8986	0.6435	0.5384	3	2	7
0.2128	0.0805	589.3545	589.9791	0.6245	0.544	3	2	6
0.2128	0.0248	589.3859	590.004	0.6181	0.5932	3	2	5
0.2431	0.1003	589.5916	590.1044	0.5127	0.4123	2	2	5
0.2431	0.1027	589.6411	590.2072	0.566	0.4632	2	2	4
0.2431	0.0522	589.807	590.2594	0.4524	0.4002	2	2	3
0.2951	0.0666	589.8284	590.3261	0.4976	0.4309	2	2	3
0.2951	0.0156	590.0413	590.3417	0.3003	0.2847	1	1	2
0.2116	0.2523	590.2845	590.594	0.3094	0.0571	1	0	2
0.2116	0.0905	590.5796	590.6845	0.1049	0.0143	0	0	1
0.2489	0.1635	590.7913	590.9548	0.1635	0.0	0	0	3
0.2489	0.1043	590.8502	591.0592	0.2089	0.1045	1	0	2
0.1225	0.2365	590.9305	591.2957	0.3651	0.1286	1	0	2
0.7433	0.3003	591.1795	591.596	0.4165	0.1161	2	0	2
0.7433	0.2167	591.3021	591.8128	0.5106	0.2939	2	1	1
0.0362	0.0159	592.0454	592.0614	0.0159	0.0	0	0	1
0.9797	0.0331	592.0817	592.1149	0.0331	0.0	0	0	1
0.1243	0.0486	593.0615	593.1101	0.0486	0.0	0	0	1
0.5947	0.2055	593.1858	593.3914	0.2055	0.0	1	0	2
0.5947	0.0184	593.1864	593.4098	0.2234	0.2049	1	1	1
0.1862	0.029	593.7811	593.8102	0.029	0.0	0	0	3
0.1862	0.0222	593.7895	593.8324	0.0429	0.0206	0	0	2
0.4944	0.1917	593.8022	594.0242	0.2219	0.0302	1	0	2
0.4944	0.0066	593.9885	594.0308	0.0423	0.0357	0	0	1
0.2846	0.177	594.4829	594.66	0.177	0.0	0	0	2
0.2846	0.0124	594.4885	594.6724	0.1838	0.1714	0	0	1
0.0842	0.0092	594.7732	594.7824	0.0092	0.0	0	0	1
0.1734	0.0601	594.8575	594.9176	0.0601	0.0	0	0	1
0.0532	0.0668	595.0309	595.0978	0.0668	0.0	0	0	2
0.1093	0.2147	595.0677	595.3125	0.2447	0.03	1	0	5
0.1093	0.028	595.1209	595.3405	0.2196	0.1915	1	0	4
0.1093	0.0522	595.1453	595.3928	0.2474	0.1951	1	0	3
0.1921	0.5596	595.1826	595.9525	0.7698	0.2101	3	1	6
0.1174	0.1257	595.3017	596.0782	0.7765	0.6508	3	3	6
0.1174	0.0507	595.411	596.129	0.7179	0.6672	3	3	5
0.919	0.0222	595.4815	596.1512	0.6696	0.6474	3	3	5
0.919	0.1386	595.6014	596.2899	0.6884	0.5498	3	2	4
0.919	0.0333	595.8304	596.3232	0.4927	0.4594	2	2	3
0.919	0.1473	596.0225	596.4706	0.448	0.3006	2	1	2
0.919	0.0357	596.14	596.5064	0.3663	0.3306	1	1	1
0.3632	0.3597	597.059	597.4188	0.3597	0.0	1	0	1
0.2327	0.1691	597.4222	597.5914	0.1691	0.0	0	0	2
0.2327	0.0767	597.5012	597.6681	0.1669	0.0901	0	0	1
0.3658	0.0244	597.7339	597.7584	0.0244	0.0	0	0	1
