K: 5
Lambda: 30.0
Ts: 0.03
Simulation Time: 100.0

time      	IAT  	Ts		Rho    	Arr      	Dep     	Tw     	Tq     	w   	q   
27.9929    	0.0393 	0.0332 	0.83 	27.9324    	27.9929    	0.0854 	0.1151 	1.3672 	2.1972 	
28.1513    	0.0394 	0.0333 	0.8348 	28.0308    	28.1513    	0.0854 	0.1151 	1.3655 	2.2003 	
28.1578    	0.0393 	0.0333 	0.8342 	28.0828    	28.1578    	0.0854 	0.115 	1.3691 	2.2033 	
28.1696    	0.0393 	0.0333 	0.8332 	28.0861    	28.1696    	0.0853 	0.1149 	1.3714 	2.2047 	
28.1709    	0.0393 	0.0332 	0.8319 	28.0906    	28.1709    	0.0853 	0.1149 	1.3741 	2.206 	
28.1887    	0.0392 	0.0332 	0.8311 	28.1385    	28.1887    	0.0852 	0.1148 	1.3746 	2.2057 	
28.2089    	0.0392 	0.0332 	0.8303 	28.15    	28.2089    	0.0852 	0.1147 	1.3733 	2.2037 	
28.2255    	0.0392 	0.0332 	0.8301 	28.2124    	28.2255    	0.085 	0.1145 	1.3715 	2.2016 	
28.2472    	0.0391 	0.0332 	0.8333 	28.2202    	28.2472    	0.0849 	0.1144 	1.3662 	2.1996 	
28.2604    	0.0393 	0.0331 	0.8321 	28.24    	28.2604    	0.0848 	0.1142 	1.3671 	2.1993 	
28.3115    	0.0392 	0.0331 	0.8313 	28.2477    	28.3115    	0.0846 	0.1141 	1.3676 	2.1989 	
28.3117    	0.0392 	0.0331 	0.8299 	28.2555    	28.3117    	0.0846 	0.114 	1.367 	2.1969 	
28.4536    	0.0392 	0.0331 	0.8305 	28.3973    	28.4536    	0.0845 	0.1139 	1.3644 	2.195 	
28.4719    	0.0392 	0.0331 	0.8296 	28.4228    	28.4719    	0.0844 	0.1138 	1.3633 	2.193 	
28.478    	0.0392 	0.0331 	0.8284 	28.4705    	28.478    	0.0842 	0.1136 	1.3625 	2.191 	
28.5492    	0.0392 	0.0331 	0.8276 	28.5321    	28.5492    	0.0841 	0.1135 	1.3613 	2.189 	
28.5569    	0.0392 	0.033 	0.8265 	28.5385    	28.5569    	0.084 	0.1133 	1.3605 	2.187 	
28.7174    	0.0393 	0.0332 	0.8432 	28.5884    	28.7174    	0.0838 	0.1133 	1.3434 	2.1867 	
28.7299    	0.0393 	0.0331 	0.843 	28.7017    	28.7299    	0.0837 	0.1132 	1.3433 	2.1864 	
28.7492    	0.0392 	0.0331 	0.8436 	28.7069    	28.7492    	0.0836 	0.1131 	1.3425 	2.1861 	
28.7506    	0.0392 	0.0331 	0.8424 	28.7186    	28.7506    	0.0835 	0.113 	1.3434 	2.1858 	
28.8224    	0.0392 	0.0331 	0.8428 	28.7359    	28.8224    	0.0834 	0.1129 	1.3442 	2.1871 	
28.8277    	0.0392 	0.0331 	0.8416 	28.7522    	28.8277    	0.0834 	0.1129 	1.3468 	2.1885 	
28.8852    	0.0392 	0.0331 	0.8418 	28.7647    	28.8852    	0.0834 	0.1129 	1.3464 	2.1882 	
28.8934    	0.0392 	0.0331 	0.8406 	28.7807    	28.8934    	0.0834 	0.1129 	1.3472 	2.1879 	
28.9137    	0.0392 	0.0331 	0.8398 	28.8438    	28.9137    	0.0833 	0.1128 	1.3461 	2.1859 	
28.9495    	0.0391 	0.0331 	0.8393 	28.9052    	28.9495    	0.0832 	0.1127 	1.3446 	2.184 	
28.9688    	0.0391 	0.033 	0.8382 	28.9675    	28.9688    	0.0831 	0.1125 	1.3438 	2.1821 	
28.985    	0.0391 	0.033 	0.8372 	28.9772    	28.985    	0.0829 	0.1123 	1.3429 	2.1801 	
29.0106    	0.0391 	0.0329 	0.8359 	29.0101    	29.0106    	0.0828 	0.1121 	1.3422 	2.1782 	
29.0323    	0.0391 	0.0329 	0.8352 	29.0188    	29.0323    	0.0827 	0.112 	1.3411 	2.1763 	
29.0571    	0.039 	0.0329 	0.8349 	29.0197    	29.0571    	0.0826 	0.1119 	1.3395 	2.1744 	
29.0586    	0.039 	0.0329 	0.8336 	29.0574    	29.0586    	0.0824 	0.1117 	1.3389 	2.1725 	
29.0904    	0.039 	0.0328 	0.8326 	29.0823    	29.0904    	0.0823 	0.1115 	1.338 	2.1706 	
29.1469    	0.039 	0.0328 	0.833 	29.1224    	29.1469    	0.0822 	0.1114 	1.3373 	2.1704 	
29.2171    	0.039 	0.0329 	0.8363 	29.1341    	29.2171    	0.082 	0.1113 	1.3369 	2.1733 	
29.3247    	0.0391 	0.0329 	0.8374 	29.1837    	29.3247    	0.0821 	0.1114 	1.3372 	2.1746 	
29.3491    	0.039 	0.0329 	0.8388 	29.2044    	29.3491    	0.0822 	0.1114 	1.3371 	2.176 	
29.5286    	0.0393 	0.0331 	0.8384 	29.3424    	29.5286    	0.0822 	0.1116 	1.3372 	2.1757 	
29.5677    	0.0392 	0.0331 	0.8376 	29.3566    	29.5677    	0.0823 	0.1117 	1.3378 	2.1754 	
29.6022    	0.0392 	0.0331 	0.8367 	29.3808    	29.6022    	0.0825 	0.1119 	1.3368 	2.1735 	
29.7896    	0.0394 	0.0333 	0.8367 	29.6197    	29.7896    	0.0824 	0.112 	1.3349 	2.1717 	
29.8507    	0.0394 	0.0333 	0.8362 	29.8177    	29.8507    	0.0823 	0.1119 	1.3351 	2.1714 	
29.8621    	0.0394 	0.0332 	0.8352 	29.8307    	29.8621    	0.0822 	0.1117 	1.3359 	2.1711 	
29.8747    	0.0393 	0.0332 	0.8342 	29.8315    	29.8747    	0.0821 	0.1116 	1.335 	2.1693 	
29.8995    	0.0393 	0.0332 	0.8332 	29.893    	29.8995    	0.0819 	0.1115 	1.3342 	2.1674 	
29.9539    	0.0393 	0.0331 	0.8349 	29.9313    	29.9539    	0.0818 	0.1113 	1.3306 	2.1656 	
29.9754    	0.0393 	0.0331 	0.8344 	29.9518    	29.9754    	0.0817 	0.1112 	1.3324 	2.1669 	
30.1739    	0.0394 	0.0332 	0.8349 	29.9743    	30.1739    	0.0818 	0.1113 	1.3349 	2.1698 	
30.2707    	0.0394 	0.0333 	0.834 	30.0171    	30.2707    	0.0821 	0.1115 	1.3386 	2.1726 	
30.2771    	0.0394 	0.0332 	0.8329 	30.0219    	30.2771    	0.0823 	0.1118 	1.3426 	2.1755 	
30.2989    	0.0393 	0.0332 	0.8323 	30.0316    	30.2989    	0.0826 	0.112 	1.3444 	2.1768 	
30.3085    	0.0393 	0.0332 	0.8328 	30.132    	30.3085    	0.0827 	0.1121 	1.3437 	2.1765 	
30.3222    	0.0393 	0.0331 	0.8318 	30.1396    	30.3222    	0.0829 	0.1122 	1.3459 	2.1778 	
30.3953    	0.0393 	0.0332 	0.8352 	30.1665    	30.3953    	0.083 	0.1124 	1.3438 	2.1791 	
30.446    	0.0393 	0.0332 	0.8373 	30.1971    	30.446    	0.0831 	0.1126 	1.3445 	2.1819 	
30.4639    	0.0393 	0.0332 	0.8372 	30.2221    	30.4639    	0.0834 	0.1128 	1.3475 	2.1847 	
30.474    	0.0393 	0.0332 	0.8364 	30.2588    	30.474    	0.0836 	0.113 	1.3496 	2.186 	
30.501    	0.0392 	0.0332 	0.8363 	30.3057    	30.501    	0.0837 	0.1131 	1.3509 	2.1873 	
30.5241    	0.0392 	0.0332 	0.8359 	30.314    	30.5241    	0.0838 	0.1132 	1.351 	2.187 	
30.5796    	0.0392 	0.0332 	0.8416 	30.3147    	30.5796    	0.084 	0.1135 	1.3465 	2.1882 	
30.5885    	0.0392 	0.0331 	0.8415 	30.3817    	30.5885    	0.0842 	0.1136 	1.3479 	2.1895 	
30.5968    	0.0392 	0.0331 	0.8406 	30.406    	30.5968    	0.0844 	0.1137 	1.3501 	2.1907 	
30.6115    	0.0391 	0.0331 	0.8399 	30.4457    	30.6115    	0.0845 	0.1138 	1.352 	2.192 	
30.6512    	0.0392 	0.0331 	0.8392 	30.469    	30.6512    	0.0846 	0.1139 	1.3524 	2.1917 	
30.682    	0.0392 	0.0331 	0.8383 	30.5021    	30.682    	0.0847 	0.114 	1.353 	2.1914 	
30.7026    	0.0391 	0.0331 	0.8373 	30.5446    	30.7026    	0.0847 	0.1141 	1.3522 	2.1896 	
30.7517    	0.0391 	0.0331 	0.8368 	30.7389    	30.7517    	0.0846 	0.1139 	1.3509 	2.1877 	
30.7705    	0.039 	0.033 	0.837 	30.7657    	30.7705    	0.0845 	0.1138 	1.3489 	2.1859 	
30.8098    	0.0392 	0.033 	0.8362 	30.7706    	30.8098    	0.0843 	0.1137 	1.3479 	2.1841 	
30.9201    	0.0392 	0.033 	0.8355 	30.9101    	30.9201    	0.0842 	0.1135 	1.3467 	2.1823 	
31.0552    	0.0393 	0.0331 	0.8371 	30.9345    	31.0552    	0.0841 	0.1135 	1.3464 	2.1836 	
31.0657    	0.0393 	0.0331 	0.8361 	30.9625    	31.0657    	0.0841 	0.1135 	1.3487 	2.1848 	
31.0965    	0.0392 	0.0331 	0.8356 	31.0342    	31.0965    	0.084 	0.1134 	1.3489 	2.1845 	
31.1157    	0.0392 	0.0331 	0.8349 	31.0358    	31.1157    	0.084 	0.1134 	1.3493 	2.1842 	
31.1659    	0.0392 	0.0331 	0.8355 	31.0999    	31.1659    	0.0839 	0.1133 	1.3485 	2.184 	
31.2048    	0.0393 	0.0331 	0.8351 	31.1004    	31.2048    	0.0839 	0.1133 	1.35 	2.1852 	
31.2103    	0.0392 	0.0331 	0.834 	31.1521    	31.2103    	0.0838 	0.1132 	1.3524 	2.1864 	
31.2137    	0.0392 	0.033 	0.8328 	31.1928    	31.2137    	0.0837 	0.1131 	1.3533 	2.1861 	
31.218    	0.0391 	0.033 	0.8317 	31.204    	31.218    	0.0836 	0.1129 	1.3527 	2.1844 	
31.2699    	0.0392 	0.0329 	0.8304 	31.2687    	31.2699    	0.0835 	0.1127 	1.3521 	2.1826 	
31.2833    	0.0392 	0.0329 	0.8294 	31.2688    	31.2833    	0.0834 	0.1126 	1.3514 	2.1808 	
31.3789    	0.0391 	0.0329 	0.8282 	31.3784    	31.3789    	0.0832 	0.1124 	1.3508 	2.1791 	
31.424    	0.0392 	0.0329 	0.8273 	31.3994    	31.424    	0.0831 	0.1123 	1.35 	2.1773 	
31.5365    	0.0392 	0.0329 	0.8274 	31.5016    	31.5365    	0.083 	0.1122 	1.3496 	2.177 	
31.5413    	0.0392 	0.0328 	0.8264 	31.5103    	31.5413    	0.0829 	0.1121 	1.3504 	2.1768 	
31.558    	0.0392 	0.0328 	0.8256 	31.5146    	31.558    	0.0828 	0.112 	1.3493 	2.175 	
31.5728    	0.0392 	0.0328 	0.8248 	31.5533    	31.5728    	0.0827 	0.1118 	1.3484 	2.1733 	
31.6208    	0.0392 	0.0328 	0.824 	31.6033    	31.6208    	0.0826 	0.1117 	1.3475 	2.1715 	
31.693    	0.0392 	0.0328 	0.8234 	31.6666    	31.693    	0.0825 	0.1116 	1.3464 	2.1698 	
31.7863    	0.0393 	0.0328 	0.8231 	31.7328    	31.7863    	0.0823 	0.1115 	1.345 	2.1681 	
31.832    	0.0393 	0.0328 	0.8226 	31.7682    	31.832    	0.0822 	0.1114 	1.3437 	2.1664 	
31.9081    	0.0394 	0.0328 	0.8224 	31.8575    	31.9081    	0.0821 	0.1113 	1.3422 	2.1647 	
31.9169    	0.0393 	0.0328 	0.8213 	31.8992    	31.9169    	0.082 	0.1112 	1.3416 	2.1629 	
32.0102    	0.0393 	0.0328 	0.821 	31.9766    	32.0102    	0.0819 	0.1111 	1.3402 	2.1612 	
32.053    	0.0394 	0.0328 	0.8201 	32.0321    	32.053    	0.0818 	0.1109 	1.3394 	2.1595 	
32.148    	0.0394 	0.0328 	0.8197 	32.1328    	32.148    	0.0816 	0.1108 	1.3381 	2.1578 	
32.1838    	0.0395 	0.0328 	0.8188 	32.1609    	32.1838    	0.0815 	0.1107 	1.3373 	2.1562 	
32.1918    	0.0395 	0.0327 	0.8177 	32.1619    	32.1918    	0.0814 	0.1105 	1.3368 	2.1545 	
32.3242    	0.0395 	0.0327 	0.818 	32.2884    	32.3242    	0.0813 	0.1104 	1.3347 	2.1528 	
32.3289    	0.0394 	0.0327 	0.817 	32.3131    	32.3289    	0.0812 	0.1103 	1.334 	2.1511 	
32.3467    	0.0394 	0.0327 	0.816 	32.3465    	32.3467    	0.0811 	0.1101 	1.3334 	2.1494 	
32.3612    	0.0395 	0.0326 	0.8149 	32.3498    	32.3612    	0.081 	0.11 	1.3328 	2.1478 	
32.3918    	0.0394 	0.0326 	0.8142 	32.3517    	32.3918    	0.0809 	0.1099 	1.3319 	2.1461 	
32.53    	0.0395 	0.0327 	0.8143 	32.4587    	32.53    	0.0808 	0.1098 	1.3301 	2.1445 	
32.5511    	0.0395 	0.0327 	0.8136 	32.4655    	32.5511    	0.0807 	0.1098 	1.3292 	2.1428 	
32.5634    	0.0395 	0.0326 	0.8126 	32.5422    	32.5634    	0.0806 	0.1097 	1.3285 	2.1412 	
32.6208    	0.0395 	0.0326 	0.8115 	32.6192    	32.6208    	0.0805 	0.1095 	1.328 	2.1395 	
32.8578    	0.0396 	0.0326 	0.8111 	32.6676    	32.8578    	0.0806 	0.1096 	1.3311 	2.1422 	
32.8643    	0.0395 	0.0326 	0.81 	32.6744    	32.8643    	0.0807 	0.1098 	1.3348 	2.1449 	
32.8712    	0.0395 	0.0326 	0.8089 	32.6757    	32.8712    	0.0809 	0.1099 	1.3371 	2.1461 	
32.9185    	0.0394 	0.0326 	0.8083 	32.7568    	32.9185    	0.0809 	0.11 	1.3375 	2.1459 	
32.9778    	0.0395 	0.0326 	0.8084 	32.7601    	32.9778    	0.0811 	0.1101 	1.3386 	2.1471 	
32.9893    	0.0394 	0.0326 	0.8075 	32.7781    	32.9893    	0.0812 	0.1102 	1.3408 	2.1483 	
33.2503    	0.0398 	0.0328 	0.8067 	32.8145    	33.2503    	0.0817 	0.1107 	1.3428 	2.1495 	
33.2765    	0.0398 	0.0328 	0.8057 	32.9332    	33.2765    	0.082 	0.111 	1.345 	2.1507 	
33.282    	0.0397 	0.0328 	0.8046 	32.9393    	33.282    	0.0824 	0.1114 	1.3459 	2.1505 	
33.3186    	0.0397 	0.0328 	0.8037 	32.9429    	33.3186    	0.0827 	0.1117 	1.3451 	2.1489 	
33.426    	0.0396 	0.0328 	0.8036 	33.4143    	33.426    	0.0826 	0.1116 	1.3436 	2.1473 	
33.4334    	0.0396 	0.0327 	0.8025 	33.431    	33.4334    	0.0825 	0.1115 	1.3431 	2.1456 	
33.5057    	0.0397 	0.0327 	0.8026 	33.4672    	33.5057    	0.0824 	0.1113 	1.3428 	2.1454 	
33.5276    	0.0396 	0.0327 	0.8022 	33.4707    	33.5276    	0.0823 	0.1113 	1.343 	2.1452 	
33.5781    	0.0397 	0.0327 	0.8034 	33.4914    	33.5781    	0.0822 	0.1112 	1.343 	2.1464 	
33.6211    	0.0397 	0.0328 	0.8031 	33.5358    	33.6211    	0.0822 	0.1112 	1.3445 	2.1476 	
34.0624    	0.0398 	0.033 	0.8041 	34.035    	34.0624    	0.0821 	0.1111 	1.3419 	2.146 	
34.0853    	0.0399 	0.033 	0.8033 	34.0527    	34.0853    	0.082 	0.111 	1.341 	2.1444 	
34.0999    	0.0399 	0.0329 	0.8025 	34.0705    	34.0999    	0.0819 	0.1109 	1.3403 	2.1428 	
34.2463    	0.0399 	0.033 	0.8069 	34.1589    	34.2463    	0.0818 	0.1108 	1.3385 	2.1454 	
34.2587    	0.0399 	0.033 	0.8065 	34.1658    	34.2587    	0.0818 	0.1108 	1.3414 	2.148 	
34.2784    	0.0399 	0.033 	0.8067 	34.2039    	34.2784    	0.0817 	0.1107 	1.3424 	2.1492 	
34.2815    	0.0398 	0.0329 	0.8058 	34.2125    	34.2815    	0.0817 	0.1107 	1.3445 	2.1504 	
34.2963    	0.0398 	0.0329 	0.8067 	34.2395    	34.2963    	0.0816 	0.1106 	1.3448 	2.1515 	
34.3375    	0.0398 	0.0329 	0.8062 	34.2615    	34.3375    	0.0816 	0.1106 	1.3465 	2.1527 	
34.3936    	0.0398 	0.033 	0.8161 	34.282    	34.3936    	0.0815 	0.1106 	1.3377 	2.1539 	
34.4043    	0.0398 	0.0329 	0.8156 	34.2904    	34.4043    	0.0816 	0.1106 	1.3394 	2.1551 	
34.4392    	0.0399 	0.0329 	0.8149 	34.3009    	34.4392    	0.0816 	0.1106 	1.3426 	2.1576 	
34.6343    	0.0399 	0.0331 	0.8157 	34.4218    	34.6343    	0.0817 	0.1108 	1.343 	2.1588 	
34.6732    	0.0398 	0.033 	0.8159 	34.5494    	34.6732    	0.0817 	0.1108 	1.3454 	2.1613 	
34.6765    	0.0398 	0.033 	0.815 	34.5625    	34.6765    	0.0818 	0.1108 	1.3488 	2.1639 	
34.8368    	0.0398 	0.033 	0.8158 	34.645    	34.8368    	0.0819 	0.1109 	1.3505 	2.1664 	
34.8435    	0.0398 	0.033 	0.8151 	34.6471    	34.8435    	0.082 	0.111 	1.3538 	2.1689 	
35.0272    	0.04 	0.033 	0.8142 	34.6861    	35.0272    	0.0823 	0.1113 	1.3558 	2.17 	
35.0661    	0.0399 	0.033 	0.8133 	34.7237    	35.0661    	0.0826 	0.1116 	1.3578 	2.1712 	
35.1107    	0.0399 	0.0331 	0.8125 	34.7425    	35.1107    	0.083 	0.112 	1.3584 	2.1709 	
35.1778    	0.0398 	0.0331 	0.8118 	34.7615    	35.1778    	0.0833 	0.1124 	1.3575 	2.1693 	
35.2309    	0.0398 	0.0331 	0.8111 	35.2127    	35.2309    	0.0832 	0.1123 	1.3566 	2.1678 	
35.3067    	0.0399 	0.0331 	0.811 	35.266    	35.3067    	0.0831 	0.1122 	1.3551 	2.1662 	
35.3271    	0.0398 	0.0331 	0.8107 	35.3227    	35.3271    	0.083 	0.112 	1.3539 	2.1646 	
35.3579    	0.0398 	0.033 	0.8106 	35.3305    	35.3579    	0.0829 	0.1119 	1.3524 	2.163 	
35.3909    	0.0399 	0.033 	0.8097 	35.3671    	35.3909    	0.0828 	0.1118 	1.3516 	2.1614 	
35.392    	0.0399 	0.033 	0.8086 	35.3675    	35.392    	0.0827 	0.1117 	1.3512 	2.1598 	
35.551    	0.0399 	0.033 	0.8085 	35.5054    	35.551    	0.0826 	0.1116 	1.3497 	2.1583 	
35.5691    	0.0399 	0.033 	0.8076 	35.5664    	35.5691    	0.0824 	0.1114 	1.3491 	2.1567 	
35.6564    	0.04 	0.033 	0.8072 	35.6009    	35.6564    	0.0823 	0.1114 	1.3519 	2.1592 	
35.669    	0.04 	0.033 	0.8063 	35.6327    	35.669    	0.0823 	0.1113 	1.3553 	2.1617 	
35.7165    	0.0399 	0.033 	0.8059 	35.6407    	35.7165    	0.0822 	0.1112 	1.3569 	2.1628 	
35.7379    	0.0399 	0.033 	0.8051 	35.6527    	35.7379    	0.0822 	0.1112 	1.3575 	2.1626 	
36.0764    	0.04 	0.0332 	0.8057 	35.791    	36.0764    	0.0824 	0.1114 	1.358 	2.1637 	
36.1222    	0.04 	0.0332 	0.8065 	35.7952    	36.1222    	0.0827 	0.1117 	1.3583 	2.1648 	
36.1459    	0.0401 	0.0332 	0.8059 	35.8363    	36.1459    	0.0829 	0.112 	1.36 	2.1659 	
36.1579    	0.04 	0.0332 	0.8051 	35.864    	36.1579    	0.0832 	0.1122 	1.3619 	2.1671 	
36.2131    	0.04 	0.0332 	0.8055 	35.9134    	36.2131    	0.0834 	0.1125 	1.3639 	2.1695 	
36.4241    	0.04 	0.0332 	0.809 	36.0928    	36.4241    	0.0837 	0.1128 	1.3616 	2.1706 	
36.4307    	0.04 	0.0332 	0.8084 	36.1255    	36.4307    	0.0839 	0.113 	1.3632 	2.1717 	
36.5563    	0.0401 	0.0333 	0.8095 	36.1821    	36.5563    	0.0842 	0.1134 	1.3646 	2.1742 	
36.7969    	0.0401 	0.0334 	0.8088 	36.7902    	36.7969    	0.0841 	0.1132 	1.3637 	2.1726 	
36.8168    	0.0401 	0.0333 	0.8079 	36.8113    	36.8168    	0.0839 	0.1131 	1.3631 	2.171 	
36.875    	0.0401 	0.0333 	0.8071 	36.8669    	36.875    	0.0838 	0.1129 	1.3623 	2.1695 	
36.9822    	0.0402 	0.0334 	0.8105 	36.9038    	36.9822    	0.0837 	0.1129 	1.36 	2.1706 	
36.9839    	0.0402 	0.0333 	0.8095 	36.9399    	36.9839    	0.0837 	0.1128 	1.3621 	2.1717 	
36.9903    	0.0401 	0.0333 	0.8088 	36.9579    	36.9903    	0.0836 	0.1127 	1.3626 	2.1715 	
36.9929    	0.0401 	0.0333 	0.8079 	36.9708    	36.9929    	0.0835 	0.1126 	1.362 	2.1699 	
37.0023    	0.0401 	0.0332 	0.807 	36.994    	37.0023    	0.0834 	0.1124 	1.3613 	2.1684 	
37.0505    	0.0402 	0.0333 	0.8066 	36.9965    	37.0505    	0.0833 	0.1124 	1.3602 	2.1668 	
37.08    	0.0401 	0.0332 	0.806 	37.0502    	37.08    	0.0832 	0.1122 	1.3593 	2.1653 	
37.1577    	0.0401 	0.0332 	0.8057 	37.1502    	37.1577    	0.0831 	0.1121 	1.358 	2.1638 	
37.2165    	0.0401 	0.0332 	0.8068 	37.1628    	37.2165    	0.083 	0.112 	1.3593 	2.1662 	
37.2359    	0.0401 	0.0332 	0.8065 	37.1709    	37.2359    	0.0829 	0.112 	1.362 	2.1686 	
37.2816    	0.0401 	0.0332 	0.8063 	37.1744    	37.2816    	0.0829 	0.112 	1.3633 	2.1697 	
37.2898    	0.0401 	0.0332 	0.8054 	37.2029    	37.2898    	0.0829 	0.1119 	1.3653 	2.1707 	
37.2899    	0.04 	0.0332 	0.8043 	37.2096    	37.2899    	0.0829 	0.1119 	1.3662 	2.1705 	
37.3372    	0.04 	0.0332 	0.8062 	37.242    	37.3372    	0.0828 	0.1119 	1.364 	2.1703 	
37.38    	0.04 	0.0332 	0.8064 	37.3162    	37.38    	0.0828 	0.1118 	1.365 	2.1714 	
37.4282    	0.0401 	0.0332 	0.8065 	37.3363    	37.4282    	0.0827 	0.1118 	1.3672 	2.1738 	
37.4377    	0.04 	0.0332 	0.8057 	37.3571    	37.4377    	0.0827 	0.1117 	1.3703 	2.1761 	
37.4447    	0.04 	0.0332 	0.8049 	37.3693    	37.4447    	0.0827 	0.1117 	1.3723 	2.1772 	
37.4723    	0.0399 	0.0332 	0.8045 	37.4162    	37.4723    	0.0826 	0.1116 	1.3724 	2.177 	
37.4964    	0.0399 	0.0332 	0.8047 	37.4227    	37.4964    	0.0826 	0.1116 	1.372 	2.1767 	
37.4965    	0.0399 	0.0331 	0.8037 	37.4738    	37.4965    	0.0825 	0.1115 	1.3728 	2.1765 	
37.5742    	0.0399 	0.0332 	0.8055 	37.4912    	37.5742    	0.0824 	0.1114 	1.3707 	2.1763 	
37.6288    	0.04 	0.0332 	0.8074 	37.5164    	37.6288    	0.0823 	0.1114 	1.3712 	2.1786 	
37.6675    	0.0399 	0.0332 	0.8083 	37.5408    	37.6675    	0.0824 	0.1114 	1.3726 	2.181 	
37.6796    	0.0399 	0.0332 	0.8106 	37.5753    	37.6796    	0.0824 	0.1114 	1.3726 	2.1833 	
37.7048    	0.04 	0.0332 	0.8099 	37.6267    	37.7048    	0.0823 	0.1114 	1.3757 	2.1856 	
37.7114    	0.0399 	0.0331 	0.8089 	37.6284    	37.7114    	0.0823 	0.1114 	1.3789 	2.1879 	
37.7586    	0.0399 	0.0331 	0.8085 	37.6527    	37.7586    	0.0823 	0.1113 	1.3804 	2.189 	
37.9048    	0.04 	0.0333 	0.8207 	37.6785    	37.9048    	0.0823 	0.1115 	1.3705 	2.1913 	
37.9303    	0.04 	0.0333 	0.8223 	37.6831    	37.9303    	0.0825 	0.1117 	1.3713 	2.1936 	
38.0839    	0.0401 	0.0333 	0.8213 	38.0775    	38.0839    	0.0824 	0.1115 	1.3707 	2.1921 	
38.194    	0.0401 	0.0333 	0.8206 	38.185    	38.194    	0.0823 	0.1114 	1.3699 	2.1905 	
38.2418    	0.0401 	0.0333 	0.8202 	38.2197    	38.2418    	0.0822 	0.1113 	1.3688 	2.189 	
38.2713    	0.0401 	0.0333 	0.8193 	38.2661    	38.2713    	0.082 	0.1112 	1.3682 	2.1875 	
38.3323    	0.0401 	0.0333 	0.8191 	38.3089    	38.3323    	0.0819 	0.111 	1.3669 	2.186 	
38.3681    	0.0401 	0.0333 	0.8189 	38.3422    	38.3681    	0.0818 	0.1109 	1.3656 	2.1845 	
38.4148    	0.0401 	0.0333 	0.8187 	38.3836    	38.4148    	0.0817 	0.1108 	1.3643 	2.183 	
38.4358    	0.0402 	0.0332 	0.8177 	38.4323    	38.4358    	0.0816 	0.1107 	1.3638 	2.1815 	
38.5033    	0.0402 	0.0332 	0.8171 	38.4922    	38.5033    	0.0815 	0.1106 	1.3629 	2.1801 	
38.5346    	0.0401 	0.0332 	0.8168 	38.5214    	38.5346    	0.0814 	0.1105 	1.3617 	2.1786 	
38.5617    	0.0401 	0.0332 	0.8171 	38.5449    	38.5617    	0.0813 	0.1103 	1.36 	2.1771 	
38.5635    	0.0401 	0.0331 	0.8162 	38.5618    	38.5635    	0.0812 	0.1102 	1.3594 	2.1756 	
38.6648    	0.0402 	0.0332 	0.8176 	38.5738    	38.6648    	0.0811 	0.1102 	1.3577 	2.1754 	
38.692    	0.0401 	0.0332 	0.8174 	38.5937    	38.692    	0.0811 	0.1102 	1.3578 	2.1752 	
38.7025    	0.0402 	0.0332 	0.8165 	38.6465    	38.7025    	0.0811 	0.1101 	1.3572 	2.1737 	
38.711    	0.0401 	0.0331 	0.8155 	38.6928    	38.711    	0.081 	0.11 	1.3566 	2.1722 	
38.813    	0.0401 	0.0331 	0.8166 	38.7928    	38.813    	0.0809 	0.1099 	1.3542 	2.1708 	
38.8674    	0.0402 	0.0331 	0.8171 	38.8127    	38.8674    	0.0808 	0.1098 	1.3559 	2.1731 	
39.0465    	0.0402 	0.0332 	0.8174 	39.0184    	39.0465    	0.0807 	0.1097 	1.3579 	2.1753 	
39.0479    	0.0401 	0.0331 	0.8164 	39.02    	39.0479    	0.0806 	0.1096 	1.3611 	2.1776 	
39.0486    	0.0401 	0.0331 	0.8154 	39.0383    	39.0486    	0.0805 	0.1095 	1.3631 	2.1786 	
39.1123    	0.0401 	0.0331 	0.8205 	39.0392    	39.1123    	0.0804 	0.1094 	1.359 	2.1796 	
39.1223    	0.0401 	0.0331 	0.8199 	39.0394    	39.1223    	0.0804 	0.1094 	1.3607 	2.1806 	
39.1239    	0.0401 	0.0331 	0.8189 	39.0667    	39.1239    	0.0804 	0.1093 	1.3627 	2.1817 	
39.1263    	0.04 	0.0331 	0.818 	39.0999    	39.1263    	0.0803 	0.1092 	1.3634 	2.1814 	
39.1333    	0.04 	0.033 	0.8173 	39.1129    	39.1333    	0.0802 	0.1091 	1.3626 	2.18 	
39.1568    	0.04 	0.033 	0.8165 	39.1449    	39.1568    	0.0801 	0.109 	1.3619 	2.1785 	
39.2507    	0.04 	0.033 	0.8163 	39.205    	39.2507    	0.08 	0.1089 	1.3607 	2.1771 	
39.3032    	0.04 	0.033 	0.8161 	39.2753    	39.3032    	0.0799 	0.1088 	1.3595 	2.1756 	
39.3145    	0.04 	0.033 	0.8154 	39.2956    	39.3145    	0.0799 	0.1087 	1.3587 	2.1742 	
39.3521    	0.04 	0.033 	0.8152 	39.3402    	39.3521    	0.0798 	0.1086 	1.3575 	2.1727 	
39.3994    	0.04 	0.033 	0.815 	39.358    	39.3994    	0.0797 	0.1085 	1.3562 	2.1713 	
39.4347    	0.04 	0.033 	0.8143 	39.4198    	39.4347    	0.0796 	0.1084 	1.3555 	2.1699 	
39.5246    	0.04 	0.033 	0.8177 	39.486    	39.5246    	0.0795 	0.1083 	1.3519 	2.1697 	
