K: 5
Lambda: 30.0
Ts: 0.03
Simulation Time: 100.0

t    	Arr   	Dep   	Tw     	Tq     	w   	q   	n 
93.8892 	93.8619 	93.8892 	0.0 	0.0272 	0.7196 	1.0 	1
93.9728 	93.9593 	93.9728 	0.0 	0.0135 	0.4753 	2.0 	2
93.9794 	93.9664 	93.9794 	0.0064 	0.0129 	1.7322 	2.0 	2
94.0191 	93.9753 	94.0191 	0.0040 	0.0438 	1.0989 	2.0 	2
94.0305 	93.9998 	94.0305 	0.0193 	0.0306 	0.7424 	1.0 	1
94.0679 	94.0439 	94.0679 	0.0 	0.024 	0.3099 	1.0 	1
94.1048 	94.0787 	94.1048 	0.0 	0.026 	1.9221 	3.0 	3
94.4321 	94.2102 	94.4321 	0.2062 	0.2218 	2.1933 	3.0 	3
94.4409 	94.285 	94.4409 	0.1471 	0.1559 	2.7106 	3.0 	3
94.491 	94.318 	94.491 	0.1228 	0.1729 	2.8296 	4.0 	4
94.5223 	94.3184 	94.5223 	0.1726 	0.2039 	-0.0818 	4.0 	4
94.5531 	94.3392 	94.5531 	0.183 	0.2138 	3.5502 	4.0 	4
94.5625 	94.4213 	94.5625 	0.1318 	0.1411 	2.864 	3.0 	3
94.6001 	94.4406 	94.6001 	0.1218 	0.1595 	-0.9465 	3.0 	3
94.6589 	94.4709 	94.6589 	0.1291 	0.188 	2.7718 	4.0 	4
94.7595 	94.5199 	94.7595 	0.2075 	0.2396 	3.592 	5.0 	5
94.7638 	94.5276 	94.7638 	0.2319 	0.2362 	3.8108 	4.0 	4
94.776 	94.5961 	94.776 	0.1677 	0.1799 	3.7082 	4.0 	4
95.0254 	94.6848 	95.0254 	0.3073 	0.3405 	3.4768 	4.0 	4
95.0535 	94.7089 	95.0535 	0.3165 	0.3446 	2.5588 	3.0 	3
95.0915 	94.7428 	95.0915 	0.3106 	0.3487 	2.8281 	4.0 	4
95.3183 	94.8498 	95.3183 	0.3624 	0.4684 	0.3961 	2.0 	2
95.4756 	94.9482 	95.4756 	0.5222 	0.5274 	2.2053 	3.0 	3
95.4789 	94.9806 	95.4789 	0.495 	0.4983 	1.4943 	2.0 	2
95.5013 	95.0023 	95.5013 	0.4766 	0.499 	2.5918 	3.0 	3
95.5938 	95.066 	95.5938 	0.4353 	0.5278 	1.5557 	4.0 	4
95.6207 	95.0696 	95.6207 	0.5241 	0.5511 	2.6519 	4.0 	4
95.6258 	95.1021 	95.6258 	0.5186 	0.5236 	2.7461 	3.0 	3
95.6284 	95.1411 	95.6284 	0.4846 	0.4873 	1.8679 	2.0 	2
95.6787 	95.1463 	95.6787 	0.482 	0.5323 	1.2388 	2.0 	2
95.7046 	95.1548 	95.7046 	0.5239 	0.5498 	-0.9197 	2.0 	2
95.737 	95.2783 	95.737 	0.4262 	0.4587 	1.7201 	2.0 	2
95.7412 	95.3444 	95.7412 	0.3926 	0.3968 	0.9637 	1.0 	1
95.8885 	95.8279 	95.8885 	0.0 	0.0605 	1.507 	2.0 	2
95.907 	95.8534 	95.907 	0.035 	0.0535 	0.8489 	1.0 	1
96.0322 	95.9763 	96.0322 	0.0 	0.0558 	4.2177 	5.0 	5
96.081 	95.987 	96.081 	0.0452 	0.094 	3.5144 	5.0 	5
96.0917 	95.9948 	96.0917 	0.0862 	0.0968 	3.6755 	4.0 	4
96.0968 	95.9988 	96.0968 	0.0928 	0.0979 	2.8445 	3.0 	3
96.1372 	96.0011 	96.1372 	0.0957 	0.136 	2.7081 	3.0 	3
96.1415 	96.0725 	96.1415 	0.0646 	0.069 	1.9684 	2.0 	2
96.2034 	96.1054 	96.2034 	0.0361 	0.098 	0.5524 	1.0 	1
96.2709 	96.2437 	96.2709 	0.0 	0.0271 	0.3388 	2.0 	2
96.3434 	96.2633 	96.3434 	0.0075 	0.08 	0.9048 	2.0 	2
96.3445 	96.2797 	96.3445 	0.0636 	0.0648 	0.983 	1.0 	1
96.3689 	96.3458 	96.3689 	0.0 	0.023 	0.4737 	1.0 	1
96.4637 	96.3897 	96.4637 	0.0 	0.0739 	3.6233 	5.0 	5
96.4754 	96.3955 	96.4754 	0.0681 	0.0798 	3.7815 	4.0 	4
96.4825 	96.4036 	96.4825 	0.0718 	0.0789 	2.8681 	3.0 	3
96.4826 	96.409 	96.4826 	0.0734 	0.0736 	1.9971 	2.0 	2
96.5377 	96.4405 	96.5377 	0.0421 	0.0972 	3.1155 	4.0 	4
96.5932 	96.4943 	96.5932 	0.0434 	0.0989 	0.3164 	5.0 	5
96.6081 	96.4977 	96.6081 	0.0955 	0.1104 	4.2229 	5.0 	5
96.6615 	96.5093 	96.6615 	0.0987 	0.1522 	4.0342 	5.0 	5
96.8163 	96.6759 	96.8163 	0.1355 	0.1403 	4.9456 	5.0 	5
96.8274 	96.6812 	96.8274 	0.1351 	0.1462 	3.8732 	4.0 	4
96.8557 	96.7288 	96.8557 	0.0986 	0.1269 	2.6783 	3.0 	3
96.8826 	96.756 	96.8826 	0.0997 	0.1266 	1.6945 	2.0 	2
96.8979 	96.7585 	96.8979 	0.1241 	0.1394 	0.8262 	1.0 	1
96.9144 	96.9032 	96.9144 	0.0 	0.0112 	0.8103 	1.0 	1
96.9933 	96.9626 	96.9933 	0.0 	0.0307 	0.4692 	1.0 	1
97.0588 	97.0205 	97.0588 	0.0 	0.0382 	1.4074 	2.0 	2
97.103 	97.0218 	97.103 	0.0369 	0.0811 	-6.8799 	3.0 	3
97.1098 	97.0863 	97.1098 	0.0166 	0.0234 	2.7072 	3.0 	3
97.1207 	97.1004 	97.1207 	0.0093 	0.0202 	1.5316 	2.0 	2
97.1545 	97.1049 	97.1545 	0.0158 	0.0496 	2.2539 	3.0 	3
97.1967 	97.1281 	97.1967 	0.0264 	0.0685 	2.8521 	4.0 	4
97.1994 	97.1287 	97.1994 	0.068 	0.0707 	2.9268 	3.0 	3
97.2401 	97.1741 	97.2401 	0.0253 	0.066 	2.5976 	4.0 	4
97.2424 	97.194 	97.2424 	0.046 	0.0483 	2.9238 	3.0 	3
97.2488 	97.2308 	97.2488 	0.0115 	0.018 	1.7777 	2.0 	2
97.279 	97.233 	97.279 	0.0158 	0.0459 	1.5172 	2.0 	2
97.3568 	97.2621 	97.3568 	0.0169 	0.0947 	-3.2816 	4.0 	4
97.4553 	97.3246 	97.4553 	0.0322 	0.1307 	1.6385 	5.0 	5
97.4623 	97.3258 	97.4623 	0.1295 	0.1365 	4.9247 	5.0 	5
97.4743 	97.3525 	97.4743 	0.1098 	0.1217 	3.8715 	4.0 	4
97.4807 	97.3632 	97.4807 	0.1111 	0.1175 	2.9314 	3.0 	3
97.5265 	97.4291 	97.5265 	0.0516 	0.0974 	1.5084 	2.0 	2
97.5267 	97.4584 	97.5267 	0.0681 	0.0683 	0.9978 	1.0 	1
97.5886 	97.5516 	97.5886 	0.0 	0.0369 	0.7986 	2.0 	2
97.6073 	97.5615 	97.6073 	0.027 	0.0458 	1.3795 	2.0 	2
97.6263 	97.5922 	97.6263 	0.015 	0.034 	0.6326 	3.0 	3
97.6847 	97.6225 	97.6847 	0.0038 	0.0621 	3.3552 	5.0 	5
97.7445 	97.6311 	97.7445 	0.0614 	0.1134 	4.4419 	5.0 	5
97.7925 	97.6394 	97.7925 	0.1051 	0.153 	3.4855 	4.0 	4
97.8167 	97.6493 	97.8167 	0.1431 	0.1673 	2.7403 	3.0 	3
97.8499 	97.6848 	97.8499 	0.1318 	0.165 	2.4453 	3.0 	3
97.8559 	97.6921 	97.8559 	0.1577 	0.1637 	1.9003 	2.0 	2
97.8823 	97.7346 	97.8823 	0.1212 	0.1476 	0.5604 	1.0 	1
97.9322 	97.8878 	97.9322 	0.0 	0.0443 	1.5446 	2.0 	2
97.9425 	97.8971 	97.9425 	0.035 	0.0453 	0.8941 	1.0 	1
98.0015 	97.9946 	98.0015 	0.0 	0.0069 	0.8697 	1.0 	1
98.0662 	98.0477 	98.0662 	0.0 	0.0185 	1.8361 	2.0 	2
98.1325 	98.0542 	98.1325 	0.012 	0.0782 	0.4159 	1.0 	1
98.1824 	98.1676 	98.1824 	0.0 	0.0147 	0.276 	1.0 	1
98.1916 	98.188 	98.1916 	0.0 	0.0035 	0.7866 	1.0 	1
98.213 	98.2048 	98.213 	0.0 	0.0081 	0.4431 	1.0 	1
98.2616 	98.2194 	98.2616 	0.0 	0.0422 	0.8249 	2.0 	2
98.301 	98.2368 	98.301 	0.0248 	0.0641 	1.4961 	3.0 	3
98.3463 	98.2727 	98.3463 	0.0282 	0.0736 	2.5971 	3.0 	3
98.3547 	98.2773 	98.3547 	0.069 	0.0773 	1.9262 	2.0 	2
98.3719 	98.3035 	98.3719 	0.0511 	0.0684 	0.8471 	1.0 	1
98.4174 	98.4162 	98.4174 	0.0 	0.0012 	0.8244 	1.0 	1
98.4232 	98.4231 	98.4232 	0.0 	0.0 	0.9951 	1.0 	1
98.5277 	98.4414 	98.5277 	0.0 	0.0863 	4.4613 	5.0 	5
98.5492 	98.4421 	98.5492 	0.0856 	0.1071 	3.8661 	4.0 	4
98.5764 	98.456 	98.5764 	0.0932 	0.1204 	2.8302 	3.0 	3
98.5792 	98.4771 	98.5792 	0.0993 	0.102 	1.9829 	2.0 	2
98.6086 	98.5069 	98.6086 	0.0722 	0.1016 	0.8163 	1.0 	1
98.7046 	98.6673 	98.7046 	0.0 	0.0373 	0.2361 	1.0 	1
98.7567 	98.7161 	98.7567 	0.0 	0.0405 	2.208 	4.0 	4
98.7696 	98.7164 	98.7696 	0.0402 	0.0531 	3.8924 	4.0 	4
98.8593 	98.7222 	98.8593 	0.0473 	0.1371 	2.2487 	3.0 	3
98.8632 	98.7383 	98.8632 	0.121 	0.1248 	1.968 	2.0 	2
98.8917 	98.7609 	98.8917 	0.1022 	0.1307 	0.994 	2.0 	2
98.9149 	98.8805 	98.9149 	0.0112 	0.0344 	1.2812 	2.0 	2
98.9712 	98.9088 	98.9712 	0.0060 	0.0623 	1.0577 	2.0 	2
99.0286 	98.9411 	99.0286 	0.03 	0.0874 	0.2272 	2.0 	2
99.0346 	99.0009 	99.0346 	0.0276 	0.0337 	1.9039 	2.0 	2
99.0592 	99.0332 	99.0592 	0.0013 	0.026 	0.6061 	1.0 	1
99.1401 	99.0958 	99.1401 	0.0 	0.0442 	0.3818 	1.0 	1
99.1689 	99.1674 	99.1689 	0.0 	0.0015 	0.9567 	1.0 	1
99.2676 	99.203 	99.2676 	0.0 	0.0645 	0.443 	1.0 	1
99.3334 	99.3189 	99.3334 	0.0 	0.0144 	1.9348 	2.0 	2
99.3363 	99.3245 	99.3363 	0.0088 	0.0118 	0.9868 	1.0 	1
99.559 	99.5469 	99.559 	0.0 	0.0121 	0.3026 	1.0 	1
99.5957 	99.5643 	99.5957 	0.0 	0.0313 	1.7475 	2.0 	2
99.6292 	99.582 	99.6292 	0.0136 	0.0471 	0.7301 	1.0 	1
99.719 	99.7064 	99.719 	0.0 	0.0126 	1.601 	2.0 	2
99.7329 	99.7102 	99.7329 	0.0087 	0.0226 	0.5637 	1.0 	1
99.7788 	99.742 	99.7788 	0.0 	0.0368 	3.1649 	4.0 	4
99.8565 	99.744 	99.8565 	0.0348 	0.1124 	4.0244 	5.0 	5
99.8713 	99.7503 	99.8713 	0.1062 	0.121 	3.8131 	4.0 	4
99.9001 	99.778 	99.9001 	0.0933 	0.1221 	2.6387 	3.0 	3
99.9055 	99.8221 	99.9055 	0.0779 	0.0834 	1.9317 	2.0 	2
99.9103 	99.8348 	99.9103 	0.0707 	0.0755 	0.9396 	1.0 	1
99.918 	99.9144 	99.918 	0.0 	0.0036 	0.8722 	1.0 	1
99.9645 	99.9429 	99.9645 	0.0 	0.0215 	0.5838 	1.0 	1

Using equations (analytically):
IAT: 0.0333 	Ts: 0.03 	Tw: 0.0431 	Tq: 0.0731 	w: 1.2947 	q: 2.1947 	

Using simulation:
IAT: 0.0375 	Ts: 0.0305 	Tw: 0.0884 	Tq: 0.0986 	w: 1.8662 	q: 2.6782 	

Number rejected: 396
