Lambda: 5.0
Ts: 0.15
Simulation Time: 1000.0

t    	Arr   	Dep   	Tw     	Tq     	w   	q   	n 
64.2296 	63.1105 	64.2296 	0.5737 	1.1191 	2.8685 	5.5955 	13
64.2762 	63.2339 	64.2762 	0.9957 	1.0423 	4.9788 	5.2117 	12
64.5693 	63.243 	64.5693 	1.0332 	1.3263 	5.166 	6.6317 	12
64.5898 	63.2507 	64.5898 	1.3186 	1.339 	6.5931 	6.6953 	11
64.6162 	63.3561 	64.6162 	1.2337 	1.26 	6.1685 	6.3004 	10
64.7063 	63.8578 	64.7063 	0.7584 	0.8485 	3.792 	4.2427 	10
65.4983 	63.944 	65.4983 	0.7623 	1.5542 	3.8115 	7.7713 	16
65.6591 	64.0109 	65.6591 	1.4873 	1.6482 	7.4369 	8.2412 	16
65.8273 	64.058 	65.8273 	1.6011 	1.7693 	8.0058 	8.8467 	16
65.8335 	64.0639 	65.8335 	1.7633 	1.7695 	8.8169 	8.8478 	15
65.8403 	64.1445 	65.8403 	1.6889 	1.6957 	8.4448 	8.4787 	14
66.4653 	64.1516 	66.4653 	1.6886 	2.3137 	8.4431 	11.5686 	15
66.4928 	64.1593 	66.4928 	2.306 	2.3334 	11.5303 	11.6674 	14
66.6105 	64.4478 	66.6105 	2.0449 	2.1627 	10.2249 	10.8136 	14
66.7422 	64.6986 	66.7422 	1.9119 	2.0436 	9.5597 	10.2182 	14
66.9239 	64.7398 	66.9239 	2.0023 	2.184 	10.0118 	10.9204 	15
66.9315 	64.7469 	66.9315 	2.177 	2.1846 	10.8851 	10.9231 	14
67.007 	64.8026 	67.007 	2.1289 	2.2043 	10.6446 	11.0219 	14
67.1078 	64.8097 	67.1078 	2.1972 	2.298 	10.9862 	11.4902 	13
67.3911 	64.9718 	67.3911 	2.1359 	2.4192 	10.6798 	12.0962 	14
67.592 	64.9788 	67.592 	2.4122 	2.6131 	12.0612 	13.0657 	15
67.7562 	65.4822 	67.7562 	2.1097 	2.2739 	10.5487 	11.3699 	17
67.8837 	65.592 	67.8837 	2.1642 	2.2917 	10.8211 	11.4587 	17
67.939 	65.748 	67.939 	2.1357 	2.191 	10.6788 	10.955 	17
68.4147 	65.8407 	68.4147 	2.0982 	2.5739 	10.4911 	12.8697 	17
68.456 	66.4113 	68.456 	2.0033 	2.0447 	10.0169 	10.2237 	17
68.6554 	66.5993 	68.6554 	1.8567 	2.056 	9.2836 	10.2804 	17
68.706 	66.6433 	68.706 	2.0121 	2.0627 	10.0605 	10.3136 	16
68.7671 	66.795 	68.7671 	1.911 	1.972 	9.5553 	9.8604 	15
68.8259 	66.8706 	68.8259 	1.8964 	1.9553 	9.4823 	9.7766 	14
68.8429 	66.9634 	68.8429 	1.8625 	1.8794 	9.3126 	9.3973 	13
68.9381 	67.3668 	68.9381 	1.476 	1.5712 	7.3804 	7.8564 	13
69.08 	67.3829 	69.08 	1.5551 	1.697 	7.7755 	8.4853 	14
69.0905 	67.3945 	69.0905 	1.6854 	1.6959 	8.4273 	8.4799 	13
69.354 	67.4583 	69.354 	1.6322 	1.8957 	8.1611 	9.4785 	12
69.4182 	67.653 	69.4182 	1.701 	1.7651 	8.505 	8.8259 	11
69.5194 	67.6657 	69.5194 	1.7524 	1.8536 	8.7622 	9.2683 	10
69.6498 	67.7381 	69.6498 	1.7813 	1.9117 	8.9067 	9.5586 	10
69.6931 	67.8729 	69.6931 	1.7769 	1.8202 	8.8845 	9.101 	10
69.7534 	67.9298 	69.7534 	1.7632 	1.8235 	8.8163 	9.1177 	10
69.802 	68.1987 	69.802 	1.5547 	1.6033 	7.7735 	8.0165 	9
69.8415 	68.4229 	69.8415 	1.379 	1.4186 	6.8953 	7.0932 	8
69.8857 	68.6002 	69.8857 	1.2413 	1.2855 	6.2067 	6.4277 	7
70.0328 	68.9377 	70.0328 	0.9479 	1.095 	4.7399 	5.4752 	6
70.157 	69.0362 	70.157 	0.9966 	1.1208 	4.983 	5.6043 	6
70.2406 	69.0521 	70.2406 	1.1049 	1.1885 	5.5248 	5.9427 	6
70.5919 	69.6249 	70.5919 	0.6156 	0.967 	3.0783 	4.835 	6
70.7164 	69.6505 	70.7164 	0.9414 	1.0658 	4.707 	5.3294 	6
70.8318 	69.7237 	70.8318 	0.9926 	1.108 	4.9634 	5.5403 	5
70.8364 	70.0521 	70.8364 	0.7797 	0.7843 	3.8987 	3.9219 	4
70.9104 	70.1794 	70.9104 	0.657 	0.731 	3.2851 	3.655 	4
70.9261 	70.5531 	70.9261 	0.3572 	0.3729 	1.7864 	1.8649 	3
71.0689 	70.6111 	71.0689 	0.3149 	0.4577 	1.5749 	2.2886 	2
71.0745 	70.8868 	71.0745 	0.182 	0.1877 	0.9103 	0.9386 	1
71.5778 	71.2155 	71.5778 	0.0 	0.3623 	0.0 	1.8116 	3
71.589 	71.4543 	71.589 	0.1235 	0.1347 	0.6178 	0.6735 	2
72.1683 	71.4558 	72.1683 	0.1331 	0.7124 	0.6656 	3.5621 	2
72.2886 	71.7739 	72.2886 	0.3943 	0.5147 	1.9716 	2.5735 	2
72.3918 	72.2173 	72.3918 	0.0713 	0.1745 	0.3565 	0.8725 	2
72.4256 	72.312 	72.4256 	0.0798 	0.1136 	0.3992 	0.568 	2
72.4965 	72.4018 	72.4965 	0.0237 	0.0946 	0.1188 	0.4732 	1
72.5025 	72.5014 	72.5025 	0.0 	0.0010 	0.0 	0.0052 	1
72.8 	72.5432 	72.8 	0.0 	0.2568 	0.0 	1.284 	4
72.8126 	72.6859 	72.8126 	0.1141 	0.1266 	0.5705 	0.6333 	3
73.1193 	72.7888 	73.1193 	0.0238 	0.3304 	0.119 	1.6524 	2
73.2125 	72.7969 	73.2125 	0.3223 	0.4155 	1.6118 	2.0779 	1
73.8728 	73.7044 	73.8728 	0.0 	0.1683 	0.0 	0.8419 	2
73.8919 	73.7455 	73.8919 	0.1272 	0.1464 	0.6364 	0.7321 	1
74.2208 	73.9832 	74.2208 	0.0 	0.2376 	0.0 	1.1881 	1
74.2666 	74.2647 	74.2666 	0.0 	0.0019 	0.0 	0.0095 	1
74.7366 	74.488 	74.7366 	0.0 	0.2486 	0.0 	1.2433 	1
74.8052 	74.7528 	74.8052 	0.0 	0.0524 	0.0 	0.2624 	2
75.0012 	74.7676 	75.0012 	0.0376 	0.2336 	0.1882 	1.1681 	1
75.7769 	75.6066 	75.7769 	0.0 	0.1702 	0.0 	0.8514 	3
75.8477 	75.6921 	75.8477 	0.0848 	0.1556 	0.4241 	0.7784 	2
75.9145 	75.7545 	75.9145 	0.0932 	0.1599 	0.4662 	0.7998 	1
76.2981 	76.2657 	76.2981 	0.0 	0.0324 	0.0 	0.1621 	2
76.3045 	76.2802 	76.3045 	0.0179 	0.0243 	0.0897 	0.1216 	2
76.5873 	76.2986 	76.5873 	0.0059 	0.2887 	0.0297 	1.4439 	3
76.5968 	76.3235 	76.5968 	0.2638 	0.2732 	1.319 	1.3662 	2
76.7438 	76.5102 	76.7438 	0.0865 	0.2335 	0.4327 	1.1679 	1
77.0172 	76.7659 	77.0172 	0.0 	0.2513 	0.0 	1.2567 	1
77.5314 	77.3692 	77.5314 	0.0 	0.1622 	0.0 	0.8111 	1
78.4303 	78.1577 	78.4303 	0.0 	0.2726 	0.0 	1.3634 	2
78.8916 	78.1918 	78.8916 	0.2385 	0.6998 	1.1926 	3.499 	1
79.2179 	79.117 	79.2179 	0.0 	0.1009 	0.0 	0.5046 	2
79.2218 	79.1389 	79.2218 	0.079 	0.0829 	0.395 	0.4145 	1
79.7331 	79.2954 	79.7331 	0.0 	0.4376 	0.0 	2.1884 	3
79.7894 	79.6298 	79.7894 	0.1033 	0.1596 	0.5167 	0.7982 	3
79.896 	79.698 	79.896 	0.0914 	0.198 	0.457 	0.9902 	3
80.2568 	79.7774 	80.2568 	0.1186 	0.4793 	0.5931 	2.3968 	7
80.5362 	79.7993 	80.5362 	0.4574 	0.7369 	2.2874 	3.6847 	8
80.9602 	79.9066 	80.9602 	0.6296 	1.0535 	3.148 	5.2676 	9
81.0237 	80.0055 	81.0237 	0.9546 	1.0182 	4.7733 	5.0912 	8
81.1129 	80.0178 	81.1129 	1.0058 	1.095 	5.0293 	5.4751 	7
81.3286 	80.0674 	81.3286 	1.0454 	1.2611 	5.2273 	6.3058 	6
81.4439 	80.0721 	81.4439 	1.2565 	1.3718 	6.2826 	6.8594 	6
81.4678 	80.2924 	81.4678 	1.1515 	1.1753 	5.7575 	5.8769 	5
81.5742 	80.4195 	81.5742 	1.0483 	1.1547 	5.2418 	5.7738 	4
81.681 	80.5384 	81.681 	1.0358 	1.1425 	5.1791 	5.7127 	4
81.9898 	80.6775 	81.9898 	1.0034 	1.3123 	5.0172 	6.5616 	6
82.0849 	81.3392 	82.0849 	0.6506 	0.7457 	3.2533 	3.7288 	5
82.2752 	81.6711 	82.2752 	0.4138 	0.6041 	2.0693 	3.0209 	6
83.0872 	81.689 	83.0872 	0.5862 	1.3982 	2.9313 	6.9912 	11
83.1967 	81.7472 	83.1967 	1.34 	1.4494 	6.7002 	7.2473 	10
83.333 	81.9575 	83.333 	1.2391 	1.3754 	6.1957 	6.8772 	10
83.7293 	82.1123 	83.7293 	1.2206 	1.6169 	6.1034 	8.0849 	12
83.9161 	82.2298 	83.9161 	1.4994 	1.6862 	7.4973 	8.4314 	14
84.1003 	82.3124 	84.1003 	1.6036 	1.7879 	8.0183 	8.9396 	14
84.3386 	82.3501 	84.3386 	1.7502 	1.9884 	8.7511 	9.9423 	14
84.503 	82.5001 	84.503 	1.8385 	2.0029 	9.1925 	10.0148 	13
84.7109 	82.5725 	84.7109 	1.9305 	2.1383 	9.6525 	10.6918 	12
84.8015 	82.8591 	84.8015 	1.8518 	1.9424 	9.2591 	9.7122 	11
84.9078 	82.9616 	84.9078 	1.8399 	1.9462 	9.1998 	9.7314 	10
84.9205 	83.2122 	84.9205 	1.6956 	1.7083 	8.4783 	8.5418 	9
85.0958 	83.39 	85.0958 	1.5305 	1.7058 	7.6528 	8.529 	8
85.1689 	83.4157 	85.1689 	1.6801 	1.7532 	8.4005 	8.7661 	7
85.6146 	83.4658 	85.6146 	1.703 	2.1487 	8.5154 	10.7439 	8
85.8246 	83.8095 	85.8246 	1.805 	2.015 	9.0252 	10.0751 	9
85.8397 	83.846 	85.8397 	1.9785 	1.9936 	9.8926 	9.9681 	8
85.9406 	83.849 	85.9406 	1.9906 	2.0915 	9.9532 	10.4578 	7
86.3481 	84.0607 	86.3481 	1.8799 	2.2874 	9.3995 	11.4371 	7
86.5571 	84.219 	86.5571 	2.1291 	2.3381 	10.6458 	11.6908 	7
86.6203 	85.1866 	86.6203 	1.3705 	1.4336 	6.8526 	7.1684 	6
86.6569 	85.3251 	86.6569 	1.2952 	1.3317 	6.4761 	6.6589 	5
86.966 	85.7659 	86.966 	0.8909 	1.2001 	4.4549 	6.0006 	7
87.0814 	85.77 	87.0814 	1.1959 	1.3113 	5.9799 	6.5567 	7
87.2119 	86.3248 	87.2119 	0.7565 	0.887 	3.7829 	4.4354 	7
87.3501 	86.5041 	87.3501 	0.7077 	0.8459 	3.5386 	4.2299 	7
87.9297 	86.8996 	87.9297 	0.4504 	1.03 	2.2524 	5.1504 	9
87.9415 	86.9265 	87.9415 	1.0032 	1.015 	5.0161 	5.0752 	8
88.0739 	86.9595 	88.0739 	0.982 	1.1144 	4.91 	5.572 	8
88.1503 	86.9831 	88.1503 	1.0908 	1.1672 	5.4541 	5.8361 	7
88.371 	87.1181 	88.371 	1.0322 	1.2528 	5.1614 	6.2644 	6
88.5643 	87.3429 	88.5643 	1.028 	1.2214 	5.1402 	6.107 	6
88.6469 	87.3778 	88.6469 	1.1865 	1.269 	5.9325 	6.3454 	6
88.6743 	87.7539 	88.6743 	0.893 	0.9204 	4.465 	4.6021 	6
88.6836 	87.8205 	88.6836 	0.8537 	0.863 	4.2688 	4.3151 	5
88.8494 	88.0649 	88.8494 	0.6186 	0.7845 	3.0933 	3.9227 	4
88.9288 	88.5214 	88.9288 	0.328 	0.4074 	1.6404 	2.037 	4
88.9399 	88.6396 	88.9399 	0.2891 	0.3003 	1.4459 	1.5015 	3
89.2926 	88.6588 	89.2926 	0.2811 	0.6338 	1.4055 	3.1692 	2
89.5284 	88.8849 	89.5284 	0.4077 	0.6434 	2.0386 	3.2174 	2
89.6271 	89.4671 	89.6271 	0.0612 	0.1599 	0.3062 	0.7997 	3
89.7869 	89.5987 	89.7869 	0.0283 	0.1881 	0.1417 	0.9407 	2
90.1074 	89.6095 	90.1074 	0.1773 	0.4979 	0.8869 	2.4898 	4
90.1399 	89.8567 	90.1399 	0.2507 	0.2831 	1.2535 	1.4158 	3
90.2476 	90.0301 	90.2476 	0.1098 	0.2175 	0.5492 	1.0879 	3
90.3613 	90.0992 	90.3613 	0.1484 	0.2621 	0.7421 	1.3106 	2
90.4881 	90.2131 	90.4881 	0.1482 	0.275 	0.7413 	1.375 	2
90.8132 	90.4242 	90.8132 	0.0638 	0.3889 	0.3192 	1.9446 	1
91.153 	90.9955 	91.153 	0.0 	0.1575 	0.0 	0.7877 	1
91.3462 	91.2368 	91.3462 	0.0 	0.1094 	0.0 	0.5472 	1
91.6364 	91.3636 	91.6364 	0.0 	0.2727 	0.0 	1.3639 	3
91.6711 	91.4595 	91.6711 	0.1768 	0.2115 	0.8844 	1.0578 	2
91.8064 	91.6098 	91.8064 	0.0612 	0.1966 	0.3064 	0.9831 	3
91.836 	91.7679 	91.836 	0.0384 	0.068 	0.1922 	0.3402 	2
92.0375 	91.8003 	92.0375 	0.0356 	0.2371 	0.1783 	1.1857 	1
92.3181 	92.2093 	92.3181 	0.0 	0.1087 	0.0 	0.5439 	1
93.1804 	92.6052 	93.1804 	0.0 	0.5751 	0.0 	2.8757 	3
93.2328 	93.0139 	93.2328 	0.1664 	0.2189 	0.8322 	1.0945 	2
94.2682 	93.175 	94.2682 	0.0578 	1.0931 	0.2892 	5.4658 	4
94.3861 	93.2462 	94.3861 	1.0219 	1.1398 	5.1099 	5.6994 	3
94.3871 	93.7595 	94.3871 	0.6265 	0.6275 	3.1325 	3.1378 	2
94.403 	93.9824 	94.403 	0.4046 	0.4205 	2.0234 	2.1028 	1
94.8115 	94.55 	94.8115 	0.0 	0.2615 	0.0 	1.3075 	4
95.2368 	94.5551 	95.2368 	0.2564 	0.6817 	1.2821 	3.4086 	4
95.4541 	94.7299 	95.4541 	0.5069 	0.7241 	2.5345 	3.6207 	5
95.6175 	94.7406 	95.6175 	0.7135 	0.8769 	3.5675 	4.3846 	4
95.7022 	95.0288 	95.7022 	0.5887 	0.6734 	2.9437 	3.3671 	4
95.7497 	95.3033 	95.7497 	0.3988 	0.4464 	1.9944 	2.232 	3
96.1724 	95.4412 	96.1724 	0.3085 	0.7311 	1.5425 	3.6558 	4
96.4613 	95.6211 	96.4613 	0.5512 	0.8402 	2.7563 	4.2011 	4
96.8132 	95.9148 	96.8132 	0.5465 	0.8984 	2.7328 	4.492 	5
96.9066 	96.147 	96.9066 	0.6661 	0.7595 	3.3306 	3.7977 	6
96.9698 	96.2696 	96.9698 	0.6369 	0.7001 	3.1848 	3.5009 	5
97.2412 	96.5577 	97.2412 	0.4121 	0.6834 	2.0607 	3.4174 	7
97.3089 	96.7494 	97.3089 	0.4917 	0.5594 	2.4586 	2.7972 	6
97.3302 	96.8361 	97.3302 	0.4728 	0.4941 	2.364 	2.4707 	6
97.3794 	96.8574 	97.3794 	0.4728 	0.5219 	2.364 	2.6099 	5
97.4778 	97.0844 	97.4778 	0.295 	0.3934 	1.4751 	1.9671 	4
97.6419 	97.09 	97.6419 	0.3877 	0.5518 	1.9388 	2.7593 	4
97.7746 	97.1476 	97.7746 	0.4942 	0.6269 	2.4714 	3.1349 	3
97.8004 	97.3252 	97.8004 	0.4493 	0.4751 	2.2469 	2.3758 	2
97.8212 	97.5497 	97.8212 	0.2506 	0.2715 	1.2534 	1.3578 	1
98.9372 	98.4045 	98.9372 	0.0 	0.5326 	0.0 	2.6633 	4
99.733 	98.4328 	99.733 	0.5043 	1.3001 	2.5217 	6.5007 	8
99.8229 	98.5198 	99.8229 	1.2131 	1.303 	6.0658 	6.5153 	7
99.8389 	98.7399 	99.8389 	1.0829 	1.0989 	5.4147 	5.4949 	6
99.9283 	99.0536 	99.9283 	0.7852 	0.8746 	3.9264 	4.3734 	6
99.9613 	99.1454 	99.9613 	0.7828 	0.8159 	3.9144 	4.0796 	5
100.1022 	99.3941 	100.1022 	0.5672 	0.7081 	2.8362 	3.5405 	4
100.1451 	99.4007 	100.1451 	0.7014 	0.7443 	3.5072 	3.7217 	3
100.2349 	99.6488 	100.2349 	0.4962 	0.586 	2.4813 	2.9304 	2
100.4533 	99.9048 	100.4533 	0.3301 	0.5485 	1.6506 	2.7425 	2
100.6526 	100.4157 	100.6526 	0.0375 	0.2368 	0.1877 	1.1844 	1
100.7527 	100.6923 	100.7527 	0.0 	0.0603 	0.0 	0.3018 	1
100.9661 	100.78 	100.9661 	0.0 	0.186 	0.0 	0.9304 	2
101.0026 	100.832 	101.0026 	0.1341 	0.1706 	0.6708 	0.853 	1
101.5781 	101.2963 	101.5781 	0.0 	0.2817 	0.0 	1.4089 	2
101.728 	101.446 	101.728 	0.132 	0.282 	0.6604 	1.41 	1
101.9107 	101.7464 	101.9107 	0.0 	0.1642 	0.0 	0.8211 	1
102.4191 	102.2972 	102.4191 	0.0 	0.1219 	0.0 	0.6097 	2
102.4754 	102.3704 	102.4754 	0.0486 	0.105 	0.2433 	0.525 	1
102.7162 	102.6092 	102.7162 	0.0 	0.107 	0.0 	0.5352 	2
103.2994 	102.6819 	103.2994 	0.0342 	0.6174 	0.1714 	3.0873 	1
103.4072 	103.3423 	103.4072 	0.0 	0.0649 	0.0 	0.3245 	3
103.4403 	103.3665 	103.4403 	0.0407 	0.0738 	0.2035 	0.3693 	2
103.4773 	103.3789 	103.4773 	0.0614 	0.0984 	0.3071 	0.492 	2
103.523 	103.4747 	103.523 	0.0025 	0.0482 	0.0128 	0.2411 	1
103.8574 	103.8553 	103.8574 	0.0 	0.0021 	0.0 	0.0106 	1
104.2783 	104.2075 	104.2783 	0.0 	0.0708 	0.0 	0.3542 	1
104.896 	104.8759 	104.896 	0.0 	0.02 	0.0 	0.1004 	2
104.9207 	104.8837 	104.9207 	0.0123 	0.037 	0.0617 	0.1852 	1
105.6673 	105.3054 	105.6673 	0.0 	0.3619 	0.0 	1.8099 	2
106.0622 	105.5884 	106.0622 	0.0789 	0.4738 	0.3948 	2.3693 	4
106.3235 	105.8687 	106.3235 	0.1934 	0.4547 	0.9674 	2.2737 	3
106.3522 	105.9645 	106.3522 	0.3589 	0.3876 	1.7948 	1.9383 	2
106.4802 	106.0083 	106.4802 	0.3438 	0.4718 	1.7194 	2.3593 	2
106.6127 	106.3988 	106.6127 	0.0813 	0.2139 	0.4069 	1.0697 	1
106.8282 	106.7429 	106.8282 	0.0 	0.0853 	0.0 	0.4265 	1
107.7985 	107.3795 	107.7985 	0.0 	0.4189 	0.0 	2.0946 	3
108.0171 	107.3868 	108.0171 	0.4116 	0.6303 	2.0584 	3.1515 	4
108.0654 	107.4169 	108.0654 	0.6001 	0.6484 	3.0007 	3.2422 	3
108.2787 	107.8168 	108.2787 	0.2485 	0.4618 	1.2426 	2.3091 	3
108.3429 	107.9722 	108.3429 	0.3064 	0.3707 	1.5323 	1.8536 	2
108.3912 	108.2441 	108.3912 	0.0988 	0.1471 	0.4943 	0.7357 	1
108.5808 	108.5555 	108.5808 	0.0 	0.0253 	0.0 	0.1267 	1
108.8018 	108.7509 	108.8018 	0.0 	0.0509 	0.0 	0.2546 	1
109.1565 	108.8407 	109.1565 	0.0 	0.3158 	0.0 	1.579 	2
109.4057 	109.0582 	109.4057 	0.0983 	0.3474 	0.4915 	1.7373 	3
109.4337 	109.2642 	109.4337 	0.1414 	0.1695 	0.7073 	0.8476 	3
109.8867 	109.3475 	109.8867 	0.0862 	0.5392 	0.4314 	2.696 	6
109.9656 	109.4315 	109.9656 	0.4551 	0.534 	2.2757 	2.6703 	5
110.1389 	109.4682 	110.1389 	0.4973 	0.6707 	2.4869 	3.3535 	7
110.1392 	109.7528 	110.1392 	0.3861 	0.3864 	1.9307 	1.932 	6
110.2628 	109.7799 	110.2628 	0.3593 	0.4828 	1.7965 	2.4144 	6
110.3016 	109.7969 	110.3016 	0.4658 	0.5047 	2.3294 	2.5235 	6
110.3252 	109.9665 	110.3252 	0.335 	0.3587 	1.6753 	1.7935 	5
110.351 	110.0029 	110.351 	0.3222 	0.348 	1.6113 	1.7403 	4
110.9113 	110.0873 	110.9113 	0.2636 	0.8239 	1.3183 	4.1198 	6
111.0062 	110.2392 	111.0062 	0.6721 	0.7669 	3.3605 	3.8348 	5
111.2505 	110.264 	111.2505 	0.7422 	0.9865 	3.711 	4.9326 	4
111.6209 	110.3998 	111.6209 	0.8507 	1.2211 	4.2535 	6.1055 	4
111.9839 	110.5627 	111.9839 	1.0582 	1.4211 	5.291 	7.1059 	4
112.0925 	110.5919 	112.0925 	1.3919 	1.5006 	6.9597 	7.503 	3
112.103 	111.3853 	112.103 	0.7072 	0.7176 	3.5363 	3.5884 	2
112.1132 	111.7762 	112.1132 	0.3267 	0.337 	1.6337 	1.685 	1
112.3102 	112.1274 	112.3102 	0.0 	0.1827 	0.0 	0.9138 	2
112.3761 	112.1519 	112.3761 	0.1582 	0.2241 	0.7912 	1.1207 	1
113.0712 	112.8957 	113.0712 	0.0 	0.1755 	0.0 	0.8775 	2
113.1193 	112.9657 	113.1193 	0.1054 	0.1535 	0.5272 	0.7679 	1
113.337 	113.3326 	113.337 	0.0 	0.0044 	0.0 	0.022 	1
113.6208 	113.4914 	113.6208 	0.0 	0.1293 	0.0 	0.6467 	2
113.816 	113.5427 	113.816 	0.078 	0.2733 	0.3902 	1.3666 	2
113.9666 	113.6521 	113.9666 	0.1639 	0.3144 	0.8197 	1.5723 	1
114.1083 	114.0267 	114.1083 	0.0 	0.0816 	0.0 	0.408 	1
114.3696 	114.2732 	114.3696 	0.0 	0.0963 	0.0 	0.4819 	1
115.2661 	114.653 	115.2661 	0.0 	0.613 	0.0 	3.0652 	3
115.3599 	114.7893 	115.3599 	0.4767 	0.5706 	2.3837 	2.8531 	2
115.4472 	115.0025 	115.4472 	0.3573 	0.4446 	1.7868 	2.2234 	1
115.7199 	115.6533 	115.7199 	0.0 	0.0665 	0.0 	0.3328 	2
115.7256 	115.6595 	115.7256 	0.0604 	0.0661 	0.302 	0.3306 	1
115.8313 	115.8206 	115.8313 	0.0 	0.0106 	0.0 	0.0531 	1
116.1004 	116.0896 	116.1004 	0.0 	0.0107 	0.0 	0.0538 	1
116.609 	116.5451 	116.609 	0.0 	0.0638 	0.0 	0.3194 	1
116.7665 	116.7546 	116.7665 	0.0 	0.0118 	0.0 	0.059 	1
116.9754 	116.8128 	116.9754 	0.0 	0.1625 	0.0 	0.8129 	2
117.0125 	116.9502 	117.0125 	0.0251 	0.0623 	0.1257 	0.3115 	1
117.2098 	117.0655 	117.2098 	0.0 	0.1443 	0.0 	0.7216 	2
117.3409 	117.0766 	117.3409 	0.1331 	0.2642 	0.6659 	1.3212 	1
117.4565 	117.4546 	117.4565 	0.0 	0.0018 	0.0 	0.0093 	1
117.5289 	117.4682 	117.5289 	0.0 	0.0607 	0.0 	0.3036 	1
117.6835 	117.6656 	117.6835 	0.0 	0.0179 	0.0 	0.0897 	1
117.9922 	117.9111 	117.9922 	0.0 	0.0811 	0.0 	0.4055 	1
118.2937 	118.2647 	118.2937 	0.0 	0.0289 	0.0 	0.1447 	1
118.6974 	118.5979 	118.6974 	0.0 	0.0994 	0.0 	0.4972 	1
119.0619 	118.9578 	119.0619 	0.0 	0.1041 	0.0 	0.5206 	1
119.3764 	119.3243 	119.3764 	0.0 	0.0521 	0.0 	0.2605 	2
119.4116 	119.3732 	119.4116 	0.0031 	0.0384 	0.0157 	0.192 	1
119.4871 	119.4313 	119.4871 	0.0 	0.0557 	0.0 	0.2789 	1
120.4225 	120.1184 	120.4225 	0.0 	0.304 	0.0 	1.5203 	5
120.4829 	120.1407 	120.4829 	0.2818 	0.3422 	1.409 	1.711 	5
120.759 	120.2033 	120.759 	0.2796 	0.5556 	1.3981 	2.7784 	6
120.8158 	120.3512 	120.8158 	0.4077 	0.4645 	2.0387 	2.3229 	6
120.9016 	120.3785 	120.9016 	0.4373 	0.5231 	2.1868 	2.6155 	5
121.3058 	120.474 	121.3058 	0.4275 	0.8318 	2.1379 	4.1591 	7
121.4281 	120.5815 	121.4281 	0.7242 	0.8465 	3.6213 	4.2327 	7
121.4746 	120.7034 	121.4746 	0.7247 	0.7712 	3.6235 	3.856 	6
121.6944 	120.7886 	121.6944 	0.6859 	0.9058 	3.4299 	4.5291 	7
121.7794 	121.0372 	121.7794 	0.6571 	0.7421 	3.2859 	3.7106 	7
121.808 	121.1046 	121.808 	0.6748 	0.7034 	3.374 	3.517 	6
121.9049 	121.1234 	121.9049 	0.6845 	0.7815 	3.4229 	3.9076 	5
122.0613 	121.3986 	122.0613 	0.5063 	0.6626 	2.5315 	3.3132 	4
122.212 	121.5863 	122.212 	0.4749 	0.6256 	2.3748 	3.1284 	5
122.8747 	121.6758 	122.8747 	0.5361 	1.1989 	2.6809 	5.9945 	5
122.8914 	121.7743 	122.8914 	1.1003 	1.117 	5.5018 	5.5853 	4
122.9757 	122.0914 	122.9757 	0.7999 	0.8843 	3.9999 	4.4215 	3
123.0936 	122.1141 	123.0936 	0.8616 	0.9794 	4.308 	4.8974 	3
123.1037 	122.6644 	123.1037 	0.4291 	0.4392 	2.1459 	2.1964 	2
123.1716 	123.0932 	123.1716 	0.0104 	0.0783 	0.0522 	0.3918 	1
123.3081 	123.2941 	123.3081 	0.0 	0.014 	0.0 	0.0703 	1
124.0007 	123.9013 	124.0007 	0.0 	0.0994 	0.0 	0.4971 	1
124.1019 	124.0934 	124.1019 	0.0 	0.0085 	0.0 	0.0426 	1
124.9682 	124.9509 	124.9682 	0.0 	0.0172 	0.0 	0.0863 	1
126.0331 	125.6698 	126.0331 	0.0 	0.3632 	0.0 	1.8164 	1
126.5343 	126.347 	126.5343 	0.0 	0.1872 	0.0 	0.9364 	3
127.2426 	126.3742 	127.2426 	0.16 	0.8684 	0.8004 	4.342 	7
127.2432 	126.4116 	127.2432 	0.8309 	0.8315 	4.1549 	4.1578 	6
127.5159 	126.6353 	127.5159 	0.6079 	0.8806 	3.0395 	4.403 	5
127.6964 	126.705 	127.6964 	0.8108 	0.9913 	4.0543 	4.9568 	6
127.7602 	126.7089 	127.7602 	0.9874 	1.0512 	4.9373 	5.2562 	6
127.8684 	126.7502 	127.8684 	1.0099 	1.1182 	5.0499 	5.591 	5
128.1513 	126.8861 	128.1513 	0.9822 	1.2651 	4.9114 	6.3259 	6
128.2288 	127.5798 	128.2288 	0.5714 	0.649 	2.8574 	3.2452 	6
128.7345 	127.6747 	128.7345 	0.5541 	1.0598 	2.7705 	5.299 	5
128.8338 	127.7467 	128.8338 	0.9878 	1.087 	4.9392 	5.4354 	4
128.9255 	127.9349 	128.9255 	0.8988 	0.9906 	4.4944 	4.9531 	3
129.0005 	127.9444 	129.0005 	0.9811 	1.0561 	4.9057 	5.2806 	2
129.049 	128.1661 	129.049 	0.8344 	0.8829 	4.1721 	4.4145 	2
129.1057 	129.04 	129.1057 	0.0089 	0.0656 	0.0447 	0.3281 	1
129.3589 	129.177 	129.3589 	0.0 	0.1818 	0.0 	0.9094 	2
129.4957 	129.2452 	129.4957 	0.1136 	0.2504 	0.5684 	1.2524 	1
129.7084 	129.5366 	129.7084 	0.0 	0.1718 	0.0 	0.8593 	1
