K: 5
Lambda: 50.0
Ts: 0.03
Simulation Time: 100.0

time      	IAT  	Ts		Rho    	Arr      	Dep     	Tw     	Tq     	w   	q   
49.826    	0.0283 	0.03 	1.2027 	49.7053    	49.826    	0.7291 	0.7591 	2.1272 	3.33 	
49.916    	0.0283 	0.03 	1.2019 	49.8179    	49.916    	0.7285 	0.7585 	2.1287 	3.3307 	
49.946    	0.0283 	0.03 	1.2011 	49.839    	49.946    	0.7278 	0.7578 	2.1301 	3.3313 	
49.976    	0.0283 	0.03 	1.2007 	49.8409    	49.976    	0.7272 	0.7572 	2.1303 	3.331 	
50.006    	0.0283 	0.03 	1.22 	49.8444    	50.006    	0.7266 	0.7566 	2.1106 	3.3307 	
50.036    	0.0283 	0.03 	1.22 	49.8704    	50.036    	0.726 	0.756 	2.1112 	3.3313 	
50.156    	0.0282 	0.03 	1.2196 	50.0059    	50.156    	0.7254 	0.7554 	2.1123 	3.332 	
50.186    	0.0282 	0.03 	1.2197 	50.0073    	50.186    	0.7249 	0.7549 	2.1129 	3.3326 	
50.246    	0.0282 	0.03 	1.2189 	50.0563    	50.246    	0.7243 	0.7543 	2.1143 	3.3333 	
50.276    	0.0282 	0.03 	1.2182 	50.0576    	50.276    	0.7238 	0.7538 	2.1157 	3.3339 	
50.306    	0.0282 	0.03 	1.2178 	50.0667    	50.306    	0.7233 	0.7533 	2.1157 	3.3336 	
50.336    	0.0282 	0.03 	1.2204 	50.0825    	50.336    	0.7228 	0.7528 	2.1128 	3.3333 	
50.366    	0.0282 	0.03 	1.2198 	50.0993    	50.366    	0.7223 	0.7523 	2.114 	3.3339 	
50.396    	0.0282 	0.03 	1.2193 	50.1049    	50.396    	0.7219 	0.7519 	2.1153 	3.3346 	
50.426    	0.0282 	0.03 	1.2197 	50.1067    	50.426    	0.7215 	0.7515 	2.1145 	3.3343 	
50.456    	0.0282 	0.03 	1.2196 	50.1083    	50.456    	0.7211 	0.7511 	2.1143 	3.3339 	
50.486    	0.0283 	0.03 	1.2187 	50.1176    	50.486    	0.7207 	0.7507 	2.1159 	3.3346 	
50.516    	0.0283 	0.03 	1.2178 	50.1265    	50.516    	0.7203 	0.7503 	2.1174 	3.3352 	
50.546    	0.0282 	0.03 	1.2168 	50.1636    	50.546    	0.72 	0.75 	2.118 	3.3349 	
50.576    	0.0282 	0.03 	1.2159 	50.1876    	50.576    	0.7196 	0.7496 	2.1176 	3.3336 	
50.606    	0.0282 	0.03 	1.2183 	50.1974    	50.606    	0.7193 	0.7493 	2.1139 	3.3323 	
50.636    	0.0282 	0.03 	1.2181 	50.2374    	50.636    	0.719 	0.749 	2.1128 	3.331 	
50.666    	0.0282 	0.03 	1.2185 	50.2993    	50.666    	0.7186 	0.7486 	2.1121 	3.3307 	
50.696    	0.0282 	0.03 	1.2207 	50.3352    	50.696    	0.7182 	0.7482 	2.1106 	3.3314 	
50.846    	0.0282 	0.03 	1.2276 	50.4568    	50.846    	0.7179 	0.7479 	2.1043 	3.332 	
50.876    	0.0282 	0.03 	1.2274 	50.4831    	50.876    	0.7175 	0.7475 	2.1051 	3.3326 	
50.996    	0.0282 	0.03 	1.2267 	50.6377    	50.996    	0.7172 	0.7472 	2.1055 	3.3323 	
51.026    	0.0282 	0.03 	1.226 	50.6587    	51.026    	0.7168 	0.7468 	2.1059 	3.332 	
51.056    	0.0282 	0.03 	1.2274 	50.6775    	51.056    	0.7164 	0.7464 	2.1042 	3.3317 	
51.116    	0.0282 	0.03 	1.2281 	50.6998    	51.116    	0.7161 	0.7461 	2.1042 	3.3323 	
51.146    	0.0282 	0.03 	1.2273 	50.7068    	51.146    	0.7158 	0.7458 	2.1056 	3.333 	
51.176    	0.0282 	0.03 	1.2265 	50.727    	51.176    	0.7155 	0.7455 	2.107 	3.3336 	
51.206    	0.0282 	0.03 	1.2262 	50.7409    	51.206    	0.7153 	0.7453 	2.107 	3.3333 	
51.236    	0.0282 	0.03 	1.2305 	50.7682    	51.236    	0.715 	0.745 	2.1024 	3.333 	
51.326    	0.0282 	0.03 	1.2315 	50.802    	51.326    	0.7148 	0.7448 	2.1021 	3.3336 	
51.386    	0.0283 	0.03 	1.2307 	50.8107    	51.386    	0.7146 	0.7446 	2.1035 	3.3342 	
51.416    	0.0282 	0.03 	1.2299 	50.8452    	51.416    	0.7145 	0.7445 	2.1049 	3.3349 	
51.446    	0.0283 	0.03 	1.2291 	50.8488    	51.446    	0.7143 	0.7443 	2.1055 	3.3346 	
51.476    	0.0283 	0.03 	1.2282 	50.8784    	51.476    	0.7142 	0.7442 	2.106 	3.3342 	
51.506    	0.0283 	0.03 	1.2273 	50.8802    	51.506    	0.7141 	0.7441 	2.1056 	3.333 	
51.536    	0.0282 	0.03 	1.2264 	50.8942    	51.536    	0.714 	0.744 	2.1043 	3.3307 	
51.5696    	0.0282 	0.03 	1.226 	51.5396    	51.5696    	0.7133 	0.7433 	2.1025 	3.3285 	
51.6077    	0.0283 	0.03 	1.2255 	51.5777    	51.6077    	0.7126 	0.7426 	2.1018 	3.3273 	
51.6377    	0.0282 	0.03 	1.2335 	51.5794    	51.6377    	0.712 	0.742 	2.0943 	3.3279 	
51.6977    	0.0282 	0.03 	1.2357 	51.6267    	51.6977    	0.7113 	0.7413 	2.0928 	3.3285 	
51.7277    	0.0282 	0.03 	1.2352 	51.6318    	51.7277    	0.7107 	0.7407 	2.0939 	3.3292 	
51.7577    	0.0282 	0.03 	1.2352 	51.6352    	51.7577    	0.7101 	0.7401 	2.0946 	3.3298 	
51.8477    	0.0282 	0.03 	1.2374 	51.6504    	51.8477    	0.7096 	0.7396 	2.093 	3.3305 	
51.9077    	0.0282 	0.03 	1.2368 	51.6995    	51.9077    	0.7091 	0.7391 	2.0942 	3.3311 	
51.9377    	0.0282 	0.03 	1.2363 	51.7385    	51.9377    	0.7086 	0.7386 	2.0953 	3.3317 	
51.9677    	0.0282 	0.03 	1.238 	51.7641    	51.9677    	0.7081 	0.7381 	2.0942 	3.3323 	
52.0577    	0.0282 	0.03 	1.2381 	51.7955    	52.0577    	0.7077 	0.7377 	2.0948 	3.333 	
52.2077    	0.0282 	0.03 	1.2379 	51.8628    	52.2077    	0.7073 	0.7373 	2.0956 	3.3336 	
52.2677    	0.0282 	0.03 	1.2371 	51.9454    	52.2677    	0.7069 	0.7369 	2.097 	3.3342 	
52.2977    	0.0282 	0.03 	1.2363 	51.9659    	52.2977    	0.7065 	0.7365 	2.0985 	3.3348 	
52.3277    	0.0281 	0.03 	1.2398 	51.9758    	52.3277    	0.7062 	0.7362 	2.0956 	3.3355 	
52.3877    	0.0281 	0.03 	1.2407 	52.0015    	52.3877    	0.7058 	0.7358 	2.0954 	3.3361 	
52.4477    	0.0282 	0.03 	1.2398 	52.017    	52.4477    	0.7055 	0.7355 	2.0969 	3.3367 	
52.4777    	0.0282 	0.03 	1.2389 	52.0217    	52.4777    	0.7053 	0.7353 	2.0984 	3.3373 	
52.5077    	0.0281 	0.03 	1.238 	52.0248    	52.5077    	0.7051 	0.7351 	2.099 	3.337 	
52.5377    	0.0281 	0.03 	1.2399 	52.0367    	52.5377    	0.7048 	0.7348 	2.0958 	3.3358 	
52.5677    	0.0281 	0.03 	1.2403 	52.0598    	52.5677    	0.7046 	0.7346 	2.0951 	3.3355 	
52.5977    	0.0281 	0.03 	1.2398 	52.0649    	52.5977    	0.7044 	0.7344 	2.0953 	3.3351 	
52.6277    	0.0281 	0.03 	1.2399 	52.075    	52.6277    	0.7043 	0.7343 	2.0949 	3.3348 	
52.6577    	0.0282 	0.03 	1.2392 	52.0778    	52.6577    	0.7041 	0.7341 	2.0962 	3.3355 	
52.6877    	0.0281 	0.03 	1.2385 	52.0822    	52.6877    	0.704 	0.734 	2.0975 	3.3361 	
52.7177    	0.0281 	0.03 	1.2387 	52.0884    	52.7177    	0.7039 	0.7339 	2.097 	3.3358 	
52.7477    	0.0281 	0.03 	1.241 	52.1139    	52.7477    	0.7038 	0.7338 	2.0953 	3.3364 	
52.8377    	0.0281 	0.03 	1.2406 	52.1917    	52.8377    	0.7037 	0.7337 	2.0964 	3.337 	
52.8677    	0.0281 	0.03 	1.2423 	52.1952    	52.8677    	0.7037 	0.7337 	2.0952 	3.3376 	
52.9877    	0.0281 	0.03 	1.2427 	52.3168    	52.9877    	0.7036 	0.7336 	2.0955 	3.3382 	
53.1077    	0.0281 	0.03 	1.2423 	52.3491    	53.1077    	0.7036 	0.7336 	2.0964 	3.3388 	
53.1377    	0.0281 	0.03 	1.242 	52.3815    	53.1377    	0.7037 	0.7337 	2.0974 	3.3394 	
53.1977    	0.0281 	0.03 	1.2435 	52.3991    	53.1977    	0.7037 	0.7337 	2.0965 	3.34 	
53.3777    	0.0282 	0.03 	1.2428 	52.5787    	53.3777    	0.7038 	0.7338 	2.0978 	3.3406 	
53.4077    	0.0281 	0.03 	1.2422 	52.622    	53.4077    	0.7038 	0.7338 	2.099 	3.3413 	
53.4377    	0.0281 	0.03 	1.2415 	52.6451    	53.4377    	0.7039 	0.7339 	2.0994 	3.3409 	
53.4677    	0.0281 	0.03 	1.2409 	52.6468    	53.4677    	0.704 	0.734 	2.0997 	3.3406 	
53.4977    	0.0281 	0.03 	1.2404 	52.7084    	53.4977    	0.704 	0.734 	2.0989 	3.3394 	
53.5277    	0.0281 	0.03 	1.2399 	52.7281    	53.5277    	0.7041 	0.7341 	2.0982 	3.3382 	
53.5577    	0.0281 	0.03 	1.2393 	52.7458    	53.5577    	0.7041 	0.7341 	2.0985 	3.3379 	
53.5877    	0.0281 	0.03 	1.2386 	52.754    	53.5877    	0.7042 	0.7342 	2.0989 	3.3376 	
53.6177    	0.0282 	0.03 	1.238 	52.7585    	53.6177    	0.7043 	0.7343 	2.0992 	3.3372 	
53.6477    	0.0281 	0.03 	1.2373 	52.7784    	53.6477    	0.7045 	0.7345 	2.0996 	3.3369 	
53.6777    	0.0281 	0.03 	1.2369 	52.7877    	53.6777    	0.7046 	0.7346 	2.0987 	3.3357 	
53.7077    	0.0281 	0.03 	1.2366 	52.7943    	53.7077    	0.7048 	0.7348 	2.0978 	3.3345 	
53.7377    	0.0281 	0.03 	1.2363 	52.7976    	53.7377    	0.705 	0.735 	2.0969 	3.3333 	
53.7677    	0.0281 	0.03 	1.2359 	52.8252    	53.7677    	0.7052 	0.7352 	2.0961 	3.3321 	
53.7977    	0.0281 	0.03 	1.2356 	52.8624    	53.7977    	0.7053 	0.7353 	2.0953 	3.3309 	
53.8277    	0.0281 	0.03 	1.2366 	52.872    	53.8277    	0.7055 	0.7355 	2.093 	3.3297 	
53.8577    	0.0281 	0.03 	1.2389 	52.8872    	53.8577    	0.7057 	0.7357 	2.0914 	3.3303 	
54.0077    	0.0281 	0.03 	1.2412 	52.9577    	54.0077    	0.706 	0.736 	2.0897 	3.3309 	
54.0677    	0.0281 	0.03 	1.2406 	52.9967    	54.0677    	0.7063 	0.7363 	2.0908 	3.3315 	
54.0977    	0.0281 	0.03 	1.2411 	53.0114    	54.0977    	0.7067 	0.7367 	2.091 	3.3321 	
54.1877    	0.0281 	0.03 	1.2407 	53.1046    	54.1877    	0.707 	0.737 	2.0919 	3.3327 	
54.2177    	0.0281 	0.03 	1.2404 	53.1381    	54.2177    	0.7073 	0.7373 	2.0929 	3.3333 	
54.2777    	0.0281 	0.03 	1.2429 	53.167    	54.2777    	0.7076 	0.7376 	2.0909 	3.3339 	
54.3377    	0.0281 	0.03 	1.2429 	53.2069    	54.3377    	0.708 	0.738 	2.0915 	3.3345 	
54.5777    	0.0281 	0.03 	1.2431 	53.3    	54.5777    	0.7085 	0.7385 	2.091 	3.3342 	
54.6077    	0.0281 	0.03 	1.2431 	53.3158    	54.6077    	0.7089 	0.7389 	2.0917 	3.3348 	
54.6377    	0.0281 	0.03 	1.2429 	53.3736    	54.6377    	0.7094 	0.7394 	2.0924 	3.3354 	
54.7577    	0.0281 	0.03 	1.2424 	53.5304    	54.7577    	0.7099 	0.7399 	2.0936 	3.336 	
54.7877    	0.0281 	0.03 	1.2418 	53.5349    	54.7877    	0.7103 	0.7403 	2.0947 	3.3366 	
54.8177    	0.0281 	0.03 	1.2421 	53.5429    	54.8177    	0.7108 	0.7408 	2.0942 	3.3363 	
54.8477    	0.0281 	0.03 	1.2417 	53.5997    	54.8477    	0.7113 	0.7413 	2.0942 	3.336 	
54.9377    	0.0281 	0.03 	1.2416 	53.7064    	54.9377    	0.7117 	0.7417 	2.094 	3.3357 	
54.9677    	0.0281 	0.03 	1.2422 	53.7391    	54.9677    	0.7121 	0.7421 	2.094 	3.3363 	
54.9977    	0.0281 	0.03 	1.2418 	53.7415    	54.9977    	0.7126 	0.7426 	2.0951 	3.3369 	
55.0277    	0.0281 	0.03 	1.2411 	53.7817    	55.0277    	0.713 	0.743 	2.0963 	3.3375 	
55.0577    	0.0281 	0.03 	1.2405 	53.8164    	55.0577    	0.7135 	0.7435 	2.0975 	3.338 	
55.1477    	0.0281 	0.03 	1.2428 	53.8541    	55.1477    	0.714 	0.744 	2.0958 	3.3386 	
55.2377    	0.0282 	0.03 	1.2425 	53.8683    	55.2377    	0.7145 	0.7445 	2.0958 	3.3383 	
55.2677    	0.0282 	0.03 	1.2418 	53.8706    	55.2677    	0.7151 	0.7451 	2.097 	3.3389 	
55.2977    	0.0282 	0.03 	1.2411 	53.8839    	55.2977    	0.7157 	0.7457 	2.0983 	3.3395 	
55.3277    	0.0282 	0.03 	1.2404 	53.9184    	55.3277    	0.7163 	0.7463 	2.0987 	3.3392 	
55.3577    	0.0282 	0.03 	1.2398 	53.92    	55.3577    	0.7169 	0.7469 	2.0982 	3.338 	
55.3877    	0.0282 	0.03 	1.2391 	53.9204    	55.3877    	0.7175 	0.7475 	2.0976 	3.3368 	
55.4177    	0.0282 	0.03 	1.2386 	53.9243    	55.4177    	0.7182 	0.7482 	2.097 	3.3356 	
55.4477    	0.0282 	0.03 	1.238 	53.9298    	55.4477    	0.7189 	0.7489 	2.0964 	3.3345 	
55.4777    	0.0282 	0.03 	1.2531 	53.9956    	55.4777    	0.7195 	0.7495 	2.0802 	3.3333 	
55.5077    	0.0282 	0.03 	1.2552 	54.0035    	55.5077    	0.7202 	0.7502 	2.0786 	3.3339 	
55.5977    	0.0282 	0.03 	1.2558 	54.0383    	55.5977    	0.7209 	0.7509 	2.0786 	3.3345 	
55.6577    	0.0282 	0.03 	1.2554 	54.1015    	55.6577    	0.7216 	0.7516 	2.0796 	3.335 	
55.6877    	0.0282 	0.03 	1.2549 	54.1041    	55.6877    	0.7224 	0.7524 	2.0807 	3.3356 	
55.7777    	0.0282 	0.03 	1.2552 	54.1835    	55.7777    	0.7231 	0.7531 	2.0801 	3.3353 	
55.8077    	0.0282 	0.03 	1.2547 	54.2185    	55.8077    	0.7238 	0.7538 	2.0803 	3.335 	
55.8677    	0.0282 	0.03 	1.2546 	54.2251    	55.8677    	0.7246 	0.7546 	2.081 	3.3356 	
55.8977    	0.0282 	0.03 	1.2543 	54.2762    	55.8977    	0.7254 	0.7554 	2.0819 	3.3362 	
56.0477    	0.0282 	0.03 	1.2544 	54.3585    	56.0477    	0.7262 	0.7562 	2.0806 	3.335 	
56.0777    	0.0282 	0.03 	1.2538 	54.366    	56.0777    	0.727 	0.757 	2.0809 	3.3347 	
56.1077    	0.0282 	0.03 	1.2533 	54.3678    	56.1077    	0.7279 	0.7579 	2.0811 	3.3345 	
56.1377    	0.0282 	0.03 	1.2532 	54.3753    	56.1377    	0.7288 	0.7588 	2.08 	3.3333 	
56.1677    	0.0282 	0.03 	1.253 	54.4005    	56.1677    	0.7297 	0.7597 	2.0791 	3.3321 	
56.1977    	0.0282 	0.03 	1.2523 	54.4008    	56.1977    	0.7306 	0.7606 	2.0804 	3.3327 	
56.2277    	0.0282 	0.03 	1.2516 	54.459    	56.2277    	0.7314 	0.7614 	2.0816 	3.3333 	
56.2577    	0.0282 	0.03 	1.2509 	54.4613    	56.2577    	0.7323 	0.7623 	2.082 	3.333 	
56.2877    	0.0282 	0.03 	1.2502 	54.4628    	56.2877    	0.7333 	0.7633 	2.0824 	3.3327 	
56.3177    	0.0282 	0.03 	1.2507 	54.4665    	56.3177    	0.7342 	0.7642 	2.0808 	3.3315 	
56.3477    	0.0282 	0.03 	1.2499 	54.4886    	56.3477    	0.7352 	0.7652 	2.0804 	3.3304 	
56.3777    	0.0282 	0.03 	1.2491 	54.5023    	56.3777    	0.7361 	0.7661 	2.0801 	3.3292 	
56.4077    	0.0282 	0.03 	1.2483 	54.5063    	56.4077    	0.7371 	0.7671 	2.0788 	3.3272 	
56.4392    	0.0282 	0.03 	1.2494 	56.4092    	56.4392    	0.7365 	0.7665 	2.0758 	3.3252 	
56.4692    	0.0282 	0.03 	1.2489 	56.4368    	56.4692    	0.7358 	0.7658 	2.0769 	3.3258 	
56.4992    	0.0282 	0.03 	1.2483 	56.449    	56.4992    	0.7352 	0.7652 	2.078 	3.3264 	
56.5292    	0.0282 	0.03 	1.2484 	56.4546    	56.5292    	0.7346 	0.7646 	2.0776 	3.3261 	
56.5592    	0.0282 	0.03 	1.2484 	56.4575    	56.5592    	0.734 	0.764 	2.0782 	3.3267 	
56.6192    	0.0282 	0.03 	1.2482 	56.5128    	56.6192    	0.7335 	0.7635 	2.079 	3.3272 	
56.6492    	0.0282 	0.03 	1.2476 	56.5347    	56.6492    	0.7329 	0.7629 	2.0802 	3.3278 	
56.6792    	0.0282 	0.03 	1.247 	56.5394    	56.6792    	0.7324 	0.7624 	2.0813 	3.3284 	
56.7092    	0.0282 	0.03 	1.248 	56.5644    	56.7092    	0.7319 	0.7619 	2.0809 	3.329 	
56.7992    	0.0282 	0.03 	1.2492 	56.6462    	56.7992    	0.7313 	0.7613 	2.0803 	3.3296 	
56.8592    	0.0282 	0.03 	1.2485 	56.7024    	56.8592    	0.7308 	0.7608 	2.0815 	3.3301 	
56.8892    	0.0282 	0.03 	1.2479 	56.7147    	56.8892    	0.7303 	0.7603 	2.0828 	3.3307 	
56.9192    	0.0282 	0.03 	1.2476 	56.7228    	56.9192    	0.7298 	0.7598 	2.0828 	3.3304 	
56.9492    	0.0282 	0.03 	1.2475 	56.7348    	56.9492    	0.7294 	0.7594 	2.0834 	3.331 	
56.9792    	0.0282 	0.03 	1.2481 	56.7699    	56.9792    	0.7289 	0.7589 	2.0834 	3.3316 	
57.0692    	0.0282 	0.03 	1.2478 	56.8071    	57.0692    	0.7285 	0.7585 	2.0842 	3.3321 	
57.0992    	0.0282 	0.03 	1.2477 	56.8157    	57.0992    	0.728 	0.758 	2.0849 	3.3327 	
57.3392    	0.0282 	0.03 	1.2475 	56.9895    	57.3392    	0.7277 	0.7577 	2.0857 	3.3333 	
57.3992    	0.0282 	0.03 	1.2474 	57.0531    	57.3992    	0.7273 	0.7573 	2.0864 	3.3339 	
57.5192    	0.0282 	0.03 	1.247 	57.1218    	57.5192    	0.727 	0.757 	2.0873 	3.3344 	
57.5492    	0.0282 	0.03 	1.2468 	57.1388    	57.5492    	0.7267 	0.7567 	2.0881 	3.335 	
57.5792    	0.0282 	0.03 	1.2464 	57.1422    	57.5792    	0.7265 	0.7565 	2.0891 	3.3356 	
57.6092    	0.0282 	0.03 	1.246 	57.1467    	57.6092    	0.7262 	0.7562 	2.09 	3.3361 	
57.6992    	0.0282 	0.03 	1.2459 	57.193    	57.6992    	0.726 	0.756 	2.0899 	3.3358 	
57.7292    	0.0282 	0.03 	1.2467 	57.2097    	57.7292    	0.7258 	0.7558 	2.0888 	3.3355 	
57.7592    	0.0282 	0.03 	1.2461 	57.2224    	57.7592    	0.7256 	0.7556 	2.0891 	3.3353 	
57.7892    	0.0282 	0.03 	1.2462 	57.2256    	57.7892    	0.7255 	0.7555 	2.0887 	3.335 	
57.8192    	0.0282 	0.03 	1.246 	57.2798    	57.8192    	0.7253 	0.7553 	2.0887 	3.3347 	
57.8492    	0.0282 	0.03 	1.2458 	57.2819    	57.8492    	0.7251 	0.7551 	2.0894 	3.3353 	
57.9092    	0.0282 	0.03 	1.2465 	57.3129    	57.9092    	0.725 	0.755 	2.0893 	3.3358 	
57.9392    	0.0282 	0.03 	1.2464 	57.3441    	57.9392    	0.7248 	0.7548 	2.0899 	3.3364 	
58.0292    	0.0282 	0.03 	1.2457 	57.3786    	58.0292    	0.7248 	0.7548 	2.0904 	3.3361 	
58.0592    	0.0282 	0.03 	1.2449 	57.4043    	58.0592    	0.7247 	0.7547 	2.0909 	3.3358 	
58.0892    	0.0282 	0.03 	1.2441 	57.4065    	58.0892    	0.7246 	0.7546 	2.0905 	3.3347 	
58.1192    	0.0282 	0.03 	1.244 	57.4412    	58.1192    	0.7246 	0.7546 	2.0903 	3.3344 	
58.1492    	0.0282 	0.03 	1.2441 	57.4413    	58.1492    	0.7245 	0.7545 	2.09 	3.3341 	
58.2392    	0.0282 	0.03 	1.2439 	57.4704    	58.2392    	0.7245 	0.7545 	2.0899 	3.3338 	
58.2692    	0.0282 	0.03 	1.2436 	57.5072    	58.2692    	0.7245 	0.7545 	2.0908 	3.3344 	
58.2992    	0.0282 	0.03 	1.2437 	57.5462    	58.2992    	0.7245 	0.7545 	2.0912 	3.335 	
58.3292    	0.0282 	0.03 	1.2435 	57.5767    	58.3292    	0.7245 	0.7545 	2.0919 	3.3355 	
58.3892    	0.0282 	0.03 	1.2433 	57.632    	58.3892    	0.7245 	0.7545 	2.0927 	3.3361 	
58.4492    	0.0282 	0.03 	1.2425 	57.6904    	58.4492    	0.7245 	0.7545 	2.0941 	3.3366 	
58.4792    	0.0282 	0.03 	1.2417 	57.7173    	58.4792    	0.7245 	0.7545 	2.0954 	3.3372 	
58.5092    	0.0282 	0.03 	1.2409 	57.7315    	58.5092    	0.7246 	0.7546 	2.096 	3.3369 	
58.5392    	0.0282 	0.03 	1.2401 	57.7801    	58.5392    	0.7246 	0.7546 	2.0957 	3.3358 	
58.5692    	0.0282 	0.03 	1.2398 	57.803    	58.5692    	0.7246 	0.7546 	2.094 	3.3338 	
58.5992    	0.0282 	0.03 	1.2397 	57.8333    	58.5992    	0.7246 	0.7546 	2.093 	3.3327 	
58.6292    	0.0282 	0.03 	1.2438 	57.8397    	58.6292    	0.7246 	0.7546 	2.0877 	3.3316 	
58.6592    	0.0282 	0.03 	1.2433 	57.8682    	58.6592    	0.7246 	0.7546 	2.0872 	3.3305 	
58.6892    	0.0282 	0.03 	1.2427 	57.8758    	58.6892    	0.7247 	0.7547 	2.0866 	3.3294 	
58.7192    	0.0282 	0.03 	1.2422 	57.8995    	58.7192    	0.7247 	0.7547 	2.0861 	3.3283 	
58.7492    	0.0282 	0.03 	1.2417 	57.914    	58.7492    	0.7248 	0.7548 	2.0846 	3.3264 	
58.7792    	0.0282 	0.03 	1.2412 	57.9395    	58.7792    	0.7249 	0.7549 	2.0832 	3.3244 	
58.8095    	0.0282 	0.03 	1.2409 	58.7795    	58.8095    	0.7243 	0.7543 	2.0832 	3.3242 	
59.0195    	0.0282 	0.03 	1.2434 	58.8455    	59.0195    	0.7238 	0.7538 	2.0813 	3.3247 	
59.1395    	0.0282 	0.03 	1.2429 	58.885    	59.1395    	0.7234 	0.7534 	2.0815 	3.3245 	
59.1695    	0.0282 	0.03 	1.2426 	59.0062    	59.1695    	0.7229 	0.7529 	2.0816 	3.3242 	
59.1995    	0.0282 	0.03 	1.2422 	59.0106    	59.1995    	0.7224 	0.7524 	2.0817 	3.3239 	
59.2895    	0.0282 	0.03 	1.2418 	59.0211    	59.2895    	0.722 	0.752 	2.0826 	3.3245 	
59.4395    	0.0283 	0.03 	1.2411 	59.0651    	59.4395    	0.7217 	0.7517 	2.0839 	3.325 	
59.4695    	0.0282 	0.03 	1.2403 	59.0777    	59.4695    	0.7214 	0.7514 	2.0852 	3.3256 	
59.4995    	0.0282 	0.03 	1.2459 	59.1168    	59.4995    	0.7211 	0.7511 	2.0794 	3.3253 	
59.5295    	0.0282 	0.03 	1.2471 	59.1625    	59.5295    	0.7208 	0.7508 	2.0787 	3.3259 	
59.5895    	0.0282 	0.03 	1.2464 	59.2209    	59.5895    	0.7205 	0.7505 	2.0799 	3.3264 	
59.6195    	0.0282 	0.03 	1.2458 	59.2225    	59.6195    	0.7202 	0.7502 	2.0812 	3.327 	
59.6495    	0.0282 	0.03 	1.2468 	59.226    	59.6495    	0.7199 	0.7499 	2.0807 	3.3275 	
59.7095    	0.0282 	0.03 	1.2468 	59.254    	59.7095    	0.7197 	0.7497 	2.0813 	3.3281 	
59.7695    	0.0282 	0.03 	1.2461 	59.3039    	59.7695    	0.7195 	0.7495 	2.0825 	3.3286 	
59.7995    	0.0282 	0.03 	1.2454 	59.3182    	59.7995    	0.7192 	0.7492 	2.0838 	3.3292 	
59.8295    	0.0282 	0.03 	1.2463 	59.3341    	59.8295    	0.719 	0.749 	2.0825 	3.3289 	
59.8595    	0.0282 	0.03 	1.2467 	59.3485    	59.8595    	0.7188 	0.7488 	2.0827 	3.3295 	
59.8895    	0.0282 	0.03 	1.2465 	59.3804    	59.8895    	0.7186 	0.7486 	2.0835 	3.33 	
59.9195    	0.0282 	0.03 	1.2464 	59.3837    	59.9195    	0.7185 	0.7485 	2.0841 	3.3306 	
59.9495    	0.0282 	0.03 	1.2461 	59.4025    	59.9495    	0.7183 	0.7483 	2.0849 	3.3311 	
60.0695    	0.0282 	0.03 	1.2459 	59.5249    	60.0695    	0.7181 	0.7481 	2.0857 	3.3317 	
60.1595    	0.0282 	0.03 	1.2486 	59.5531    	60.1595    	0.718 	0.748 	2.0828 	3.3314 	
60.1895    	0.0282 	0.03 	1.2482 	59.5539    	60.1895    	0.7179 	0.7479 	2.0829 	3.3311 	
60.2195    	0.0282 	0.03 	1.2482 	59.5639    	60.2195    	0.7179 	0.7479 	2.0826 	3.3308 	
60.3395    	0.0282 	0.03 	1.2478 	59.6682    	60.3395    	0.7178 	0.7478 	2.0836 	3.3314 	
60.4595    	0.0282 	0.03 	1.2478 	59.7264    	60.4595    	0.7178 	0.7478 	2.0824 	3.3303 	
60.5195    	0.0282 	0.03 	1.2483 	59.8188    	60.5195    	0.7177 	0.7477 	2.0825 	3.3309 	
60.6095    	0.0282 	0.03 	1.2479 	59.8726    	60.6095    	0.7177 	0.7477 	2.0826 	3.3306 	
60.6395    	0.0282 	0.03 	1.2475 	59.9026    	60.6395    	0.7177 	0.7477 	2.0827 	3.3303 	
60.6695    	0.0282 	0.03 	1.2473 	59.9295    	60.6695    	0.7177 	0.7477 	2.0827 	3.33 	
60.6995    	0.0282 	0.03 	1.2568 	59.9629    	60.6995    	0.7177 	0.7477 	2.0737 	3.3306 	
60.8195    	0.0282 	0.03 	1.2577 	60.0029    	60.8195    	0.7178 	0.7478 	2.0734 	3.3311 	
60.8795    	0.0281 	0.03 	1.2573 	60.0182    	60.8795    	0.7179 	0.7479 	2.0743 	3.3317 	
60.9095    	0.0281 	0.03 	1.2576 	60.0296    	60.9095    	0.718 	0.748 	2.0745 	3.3322 	
60.9395    	0.0281 	0.03 	1.2572 	60.0415    	60.9395    	0.7181 	0.7481 	2.0755 	3.3327 	
60.9695    	0.0281 	0.03 	1.2575 	60.0738    	60.9695    	0.7182 	0.7482 	2.0757 	3.3333 	
60.9995    	0.0281 	0.03 	1.2572 	60.0822    	60.9995    	0.7183 	0.7483 	2.0765 	3.3338 	
61.1495    	0.0282 	0.03 	1.2569 	60.2248    	61.1495    	0.7185 	0.7485 	2.0774 	3.3344 	
61.2395    	0.0282 	0.03 	1.2567 	60.2724    	61.2395    	0.7187 	0.7487 	2.0782 	3.3349 	
61.3295    	0.0282 	0.03 	1.2562 	60.2856    	61.3295    	0.7189 	0.7489 	2.0784 	3.3346 	
