K: 5
Lambda: 30.0
Ts: 0.03
Simulation Time: 100.0

time      	IAT  	Ts		Rho    	Arr      	Dep     	Tw     	Tq     	w   	q   
21.3924    	0.0354 	0.03 	0.8649 	21.3452    	21.3924    	0.0654 	0.0954 	1.3809 	2.2459 	
21.4395    	0.0354 	0.03 	0.8646 	21.4095    	21.4395    	0.0653 	0.0953 	1.379 	2.2436 	
21.4835    	0.0355 	0.03 	0.8636 	21.4535    	21.4835    	0.0652 	0.0952 	1.3777 	2.2414 	
21.5135    	0.0354 	0.03 	0.8626 	21.4618    	21.5135    	0.0651 	0.0951 	1.3765 	2.2392 	
21.5835    	0.0355 	0.03 	0.8623 	21.5535    	21.5835    	0.065 	0.095 	1.3746 	2.2369 	
21.6135    	0.0355 	0.03 	0.8617 	21.5537    	21.6135    	0.0649 	0.0949 	1.3748 	2.2365 	
21.6435    	0.0354 	0.03 	0.861 	21.5971    	21.6435    	0.0649 	0.0949 	1.375 	2.2361 	
21.6735    	0.0354 	0.03 	0.8626 	21.5982    	21.6735    	0.0648 	0.0948 	1.3712 	2.2339 	
21.7035    	0.0354 	0.03 	0.8628 	21.6596    	21.7035    	0.0647 	0.0947 	1.3688 	2.2317 	
21.7335    	0.0354 	0.03 	0.8657 	21.6765    	21.7335    	0.0647 	0.0947 	1.3655 	2.2313 	
21.7635    	0.0354 	0.03 	0.8655 	21.7077    	21.7635    	0.0646 	0.0946 	1.3671 	2.2326 	
21.7935    	0.0354 	0.03 	0.8654 	21.7221    	21.7935    	0.0646 	0.0946 	1.3685 	2.234 	
21.8235    	0.0354 	0.03 	0.8685 	21.7342    	21.8235    	0.0645 	0.0945 	1.3668 	2.2353 	
21.8535    	0.0354 	0.03 	0.868 	21.7425    	21.8535    	0.0646 	0.0946 	1.3686 	2.2367 	
21.8835    	0.0355 	0.03 	0.8669 	21.7829    	21.8835    	0.0646 	0.0946 	1.3711 	2.238 	
21.9135    	0.0355 	0.03 	0.8658 	21.8181    	21.9135    	0.0646 	0.0946 	1.3735 	2.2394 	
21.9435    	0.0354 	0.03 	0.8648 	21.8296    	21.9435    	0.0646 	0.0946 	1.3742 	2.239 	
21.9735    	0.0354 	0.03 	0.8637 	21.8804    	21.9735    	0.0646 	0.0946 	1.3731 	2.2368 	
22.03    	0.0354 	0.03 	0.8638 	22.0    	22.03    	0.0645 	0.0945 	1.3708 	2.2346 	
22.0617    	0.0354 	0.03 	0.8635 	22.0317    	22.0617    	0.0644 	0.0944 	1.3689 	2.2325 	
22.1057    	0.0354 	0.03 	0.8627 	22.0757    	22.1057    	0.0643 	0.0943 	1.3676 	2.2303 	
22.1831    	0.0354 	0.03 	0.8626 	22.1531    	22.1831    	0.0642 	0.0942 	1.3655 	2.2282 	
22.2194    	0.0355 	0.03 	0.8625 	22.1894    	22.2194    	0.0641 	0.0941 	1.3635 	2.226 	
22.2494    	0.0355 	0.03 	0.8627 	22.2009    	22.2494    	0.064 	0.094 	1.3611 	2.2239 	
22.2794    	0.0355 	0.03 	0.8626 	22.2381    	22.2794    	0.0639 	0.0939 	1.3591 	2.2218 	
22.3094    	0.0354 	0.03 	0.8635 	22.2685    	22.3094    	0.0638 	0.0938 	1.3562 	2.2197 	
22.3394    	0.0355 	0.03 	0.8626 	22.3065    	22.3394    	0.0637 	0.0937 	1.3549 	2.2176 	
22.3694    	0.0355 	0.03 	0.8617 	22.3285    	22.3694    	0.0636 	0.0936 	1.3537 	2.2155 	
22.4424    	0.0355 	0.03 	0.8615 	22.4124    	22.4424    	0.0635 	0.0935 	1.3519 	2.2134 	
22.4724    	0.0356 	0.03 	0.8605 	22.414    	22.4724    	0.0634 	0.0934 	1.3507 	2.2113 	
22.5024    	0.0355 	0.03 	0.8596 	22.4562    	22.5024    	0.0633 	0.0933 	1.3496 	2.2092 	
22.5805    	0.0355 	0.03 	0.8589 	22.5505    	22.5805    	0.0632 	0.0932 	1.3482 	2.2071 	
22.6441    	0.0355 	0.03 	0.8846 	22.6141    	22.6441    	0.0631 	0.0931 	1.3204 	2.2051 	
22.6741    	0.0356 	0.03 	0.8847 	22.6436    	22.6741    	0.063 	0.093 	1.3199 	2.2047 	
22.7041    	0.0355 	0.03 	0.8854 	22.6455    	22.7041    	0.063 	0.093 	1.3189 	2.2044 	
22.7341    	0.0357 	0.03 	0.8842 	22.6608    	22.7341    	0.0629 	0.0929 	1.3214 	2.2057 	
22.7641    	0.0357 	0.03 	0.8831 	22.6924    	22.7641    	0.0629 	0.0929 	1.324 	2.2071 	
22.7941    	0.0356 	0.03 	0.8819 	22.7159    	22.7941    	0.0629 	0.0929 	1.3248 	2.2067 	
22.8241    	0.0356 	0.03 	0.8807 	22.7222    	22.8241    	0.0629 	0.0929 	1.3239 	2.2047 	
22.905    	0.0356 	0.03 	0.8861 	22.875    	22.905    	0.0628 	0.0928 	1.3215 	2.2077 	
22.995    	0.0355 	0.03 	0.8861 	22.9014    	22.995    	0.0628 	0.0928 	1.3246 	2.2107 	
23.025    	0.0354 	0.03 	0.886 	22.9046    	23.025    	0.0628 	0.0928 	1.3277 	2.2138 	
23.055    	0.0355 	0.03 	0.8851 	22.9119    	23.055    	0.0629 	0.0929 	1.3299 	2.2151 	
23.085    	0.0354 	0.03 	0.8843 	22.9183    	23.085    	0.063 	0.093 	1.3321 	2.2164 	
23.115    	0.0354 	0.03 	0.8846 	22.9285    	23.115    	0.0632 	0.0932 	1.3314 	2.216 	
23.145    	0.0355 	0.03 	0.8841 	22.9317    	23.145    	0.0634 	0.0934 	1.3332 	2.2173 	
23.175    	0.0354 	0.03 	0.8836 	22.9404    	23.175    	0.0636 	0.0936 	1.335 	2.2186 	
23.205    	0.0354 	0.03 	0.8843 	22.9559    	23.205    	0.0639 	0.0939 	1.334 	2.2183 	
23.235    	0.0354 	0.03 	0.8843 	22.9935    	23.235    	0.0641 	0.0941 	1.3352 	2.2196 	
23.295    	0.0352 	0.03 	0.885 	23.1095    	23.295    	0.0643 	0.0943 	1.3375 	2.2225 	
23.325    	0.0353 	0.03 	0.8844 	23.1381    	23.325    	0.0644 	0.0944 	1.3411 	2.2255 	
23.355    	0.0352 	0.03 	0.8838 	23.1425    	23.355    	0.0646 	0.0946 	1.3446 	2.2284 	
23.385    	0.0353 	0.03 	0.8827 	23.193    	23.385    	0.0648 	0.0948 	1.3469 	2.2297 	
23.415    	0.0353 	0.03 	0.8817 	23.2162    	23.415    	0.065 	0.095 	1.3492 	2.231 	
23.445    	0.0352 	0.03 	0.8807 	23.2176    	23.445    	0.0652 	0.0952 	1.3499 	2.2306 	
23.475    	0.0352 	0.03 	0.8811 	23.2505    	23.475    	0.0654 	0.0954 	1.3475 	2.2286 	
23.505    	0.0352 	0.03 	0.881 	23.254    	23.505    	0.0656 	0.0956 	1.3455 	2.2266 	
23.535    	0.0353 	0.03 	0.8802 	23.2549    	23.535    	0.066 	0.096 	1.3443 	2.2245 	
23.565    	0.0352 	0.03 	0.8795 	23.2566    	23.565    	0.0663 	0.0963 	1.343 	2.2225 	
23.6378    	0.0352 	0.03 	0.8795 	23.6078    	23.6378    	0.0662 	0.0962 	1.341 	2.2205 	
23.6678    	0.0353 	0.03 	0.8787 	23.6108    	23.6678    	0.0661 	0.0961 	1.343 	2.2218 	
23.6978    	0.0352 	0.03 	0.878 	23.6452    	23.6978    	0.0661 	0.0961 	1.345 	2.2231 	
23.7278    	0.0353 	0.03 	0.8775 	23.6461    	23.7278    	0.066 	0.096 	1.3452 	2.2227 	
23.7578    	0.0352 	0.03 	0.8769 	23.655    	23.7578    	0.066 	0.096 	1.3454 	2.2224 	
23.7878    	0.0353 	0.03 	0.8759 	23.723    	23.7878    	0.066 	0.096 	1.3445 	2.2204 	
23.8178    	0.0353 	0.03 	0.8748 	23.7794    	23.8178    	0.0659 	0.0959 	1.3435 	2.2184 	
23.9345    	0.0354 	0.03 	0.8741 	23.9045    	23.9345    	0.0658 	0.0958 	1.3423 	2.2164 	
23.9645    	0.0353 	0.03 	0.8734 	23.907    	23.9645    	0.0657 	0.0957 	1.341 	2.2145 	
24.0063    	0.0353 	0.03 	0.8729 	23.9763    	24.0063    	0.0656 	0.0956 	1.3396 	2.2125 	
24.0617    	0.0354 	0.03 	0.8728 	24.0317    	24.0617    	0.0655 	0.0955 	1.3377 	2.2106 	
24.0917    	0.0353 	0.03 	0.8751 	24.0465    	24.0917    	0.0654 	0.0954 	1.3335 	2.2086 	
24.1217    	0.0355 	0.03 	0.874 	24.0829    	24.1217    	0.0653 	0.0953 	1.3326 	2.2067 	
24.1517    	0.0354 	0.03 	0.873 	24.0959    	24.1517    	0.0653 	0.0953 	1.3317 	2.2048 	
24.259    	0.0354 	0.03 	0.8733 	24.229    	24.259    	0.0652 	0.0952 	1.3311 	2.2044 	
24.289    	0.0354 	0.03 	0.8868 	24.2324    	24.289    	0.0651 	0.0951 	1.3173 	2.2041 	
24.499    	0.0354 	0.03 	0.8864 	24.3181    	24.499    	0.0653 	0.0953 	1.319 	2.2054 	
24.529    	0.0354 	0.03 	0.8919 	24.368    	24.529    	0.0654 	0.0954 	1.3147 	2.2066 	
24.619    	0.0355 	0.03 	0.891 	24.3841    	24.619    	0.0656 	0.0956 	1.3184 	2.2095 	
24.649    	0.0354 	0.03 	0.8901 	24.4012    	24.649    	0.0658 	0.0958 	1.3221 	2.2123 	
24.679    	0.0353 	0.03 	0.8893 	24.4194    	24.679    	0.0661 	0.0961 	1.3242 	2.2136 	
24.709    	0.0355 	0.03 	0.8884 	24.4346    	24.709    	0.0664 	0.0964 	1.3263 	2.2148 	
24.739    	0.0354 	0.03 	0.8876 	24.4765    	24.739    	0.0666 	0.0966 	1.3284 	2.216 	
24.769    	0.0353 	0.03 	0.8868 	24.5237    	24.769    	0.0669 	0.0969 	1.3289 	2.2157 	
24.799    	0.0354 	0.03 	0.886 	24.5306    	24.799    	0.0671 	0.0971 	1.3293 	2.2154 	
24.829    	0.0354 	0.03 	0.8852 	24.5343    	24.829    	0.0674 	0.0974 	1.3298 	2.215 	
24.859    	0.0353 	0.03 	0.8844 	24.5409    	24.859    	0.0678 	0.0978 	1.3287 	2.2131 	
24.8975    	0.0353 	0.03 	0.884 	24.8675    	24.8975    	0.0677 	0.0977 	1.3272 	2.2112 	
24.9454    	0.0353 	0.03 	0.8843 	24.9154    	24.9454    	0.0676 	0.0976 	1.325 	2.2093 	
24.9754    	0.0354 	0.03 	0.8836 	24.9189    	24.9754    	0.0675 	0.0975 	1.3269 	2.2106 	
25.0054    	0.0353 	0.03 	0.883 	24.9465    	25.0054    	0.0674 	0.0974 	1.3288 	2.2118 	
25.0354    	0.0353 	0.03 	0.8841 	24.9539    	25.0354    	0.0674 	0.0974 	1.3273 	2.2115 	
25.0654    	0.0354 	0.03 	0.8835 	24.9683    	25.0654    	0.0674 	0.0974 	1.3276 	2.2111 	
25.0954    	0.0353 	0.03 	0.883 	25.0336    	25.0954    	0.0674 	0.0974 	1.3278 	2.2108 	
25.1254    	0.0353 	0.03 	0.8825 	25.0525    	25.1254    	0.0673 	0.0973 	1.3263 	2.2089 	
25.1554    	0.0353 	0.03 	0.8821 	25.1095    	25.1554    	0.0672 	0.0972 	1.3249 	2.2071 	
25.1886    	0.0354 	0.03 	0.8815 	25.1586    	25.1886    	0.0671 	0.0971 	1.3268 	2.2083 	
25.2186    	0.0353 	0.03 	0.8808 	25.1706    	25.2186    	0.0671 	0.0971 	1.3286 	2.2095 	
25.2486    	0.0353 	0.03 	0.8802 	25.1877    	25.2486    	0.067 	0.097 	1.329 	2.2092 	
25.2786    	0.0353 	0.03 	0.8796 	25.1885    	25.2786    	0.067 	0.097 	1.3292 	2.2089 	
25.3086    	0.0353 	0.03 	0.879 	25.2534    	25.3086    	0.0669 	0.0969 	1.3295 	2.2085 	
25.3386    	0.0354 	0.03 	0.878 	25.2599    	25.3386    	0.0669 	0.0969 	1.3286 	2.2067 	
25.3686    	0.0353 	0.03 	0.877 	25.3221    	25.3686    	0.0668 	0.0968 	1.3278 	2.2048 	
25.4728    	0.0353 	0.03 	0.882 	25.4428    	25.4728    	0.0667 	0.0967 	1.3209 	2.203 	
25.5028    	0.0355 	0.03 	0.881 	25.4687    	25.5028    	0.0666 	0.0966 	1.3202 	2.2012 	
25.5328    	0.0354 	0.03 	0.8799 	25.476    	25.5328    	0.0666 	0.0966 	1.3194 	2.1993 	
25.6609    	0.0355 	0.03 	0.8798 	25.6309    	25.6609    	0.0665 	0.0965 	1.3192 	2.199 	
25.6909    	0.0354 	0.03 	0.8797 	25.6502    	25.6909    	0.0664 	0.0964 	1.319 	2.1987 	
25.7209    	0.0354 	0.03 	0.8797 	25.659    	25.7209    	0.0663 	0.0963 	1.3172 	2.1969 	
25.7509    	0.0355 	0.03 	0.8789 	25.6959    	25.7509    	0.0663 	0.0963 	1.3161 	2.1951 	
25.7809    	0.0354 	0.03 	0.8782 	25.7316    	25.7809    	0.0662 	0.0962 	1.315 	2.1933 	
25.8361    	0.0354 	0.03 	0.8784 	25.8061    	25.8361    	0.0661 	0.0961 	1.3131 	2.1915 	
25.8663    	0.0354 	0.03 	0.878 	25.8363    	25.8663    	0.066 	0.096 	1.3116 	2.1897 	
25.9139    	0.0355 	0.03 	0.8779 	25.8839    	25.9139    	0.0659 	0.0959 	1.31 	2.1879 	
25.9439    	0.0355 	0.03 	0.8787 	25.9038    	25.9439    	0.0658 	0.0958 	1.3074 	2.1861 	
25.9739    	0.0354 	0.03 	0.879 	25.9427    	25.9739    	0.0657 	0.0957 	1.3053 	2.1844 	
26.0039    	0.0356 	0.03 	0.878 	25.9633    	26.0039    	0.0656 	0.0956 	1.306 	2.1841 	
26.0339    	0.0355 	0.03 	0.877 	25.992    	26.0339    	0.0656 	0.0956 	1.3067 	2.1838 	
26.0639    	0.0355 	0.03 	0.8761 	25.9996    	26.0639    	0.0655 	0.0955 	1.3059 	2.182 	
26.1587    	0.0355 	0.03 	0.8763 	26.1287    	26.1587    	0.0654 	0.0954 	1.3039 	2.1803 	
26.1887    	0.0355 	0.03 	0.876 	26.1583    	26.1887    	0.0653 	0.0953 	1.3024 	2.1785 	
26.2187    	0.0355 	0.03 	0.8758 	26.1878    	26.2187    	0.0652 	0.0952 	1.301 	2.1768 	
26.2608    	0.0355 	0.03 	0.8758 	26.2308    	26.2608    	0.0651 	0.0951 	1.2992 	2.175 	
26.2939    	0.0355 	0.03 	0.8754 	26.2639    	26.2939    	0.065 	0.095 	1.2978 	2.1733 	
26.3421    	0.0355 	0.03 	0.8753 	26.3121    	26.3421    	0.0649 	0.0949 	1.2976 	2.173 	
26.3721    	0.0355 	0.03 	0.8753 	26.3146    	26.3721    	0.0649 	0.0949 	1.2975 	2.1728 	
26.4021    	0.0356 	0.03 	0.8745 	26.3398    	26.4021    	0.0648 	0.0948 	1.298 	2.1725 	
26.4321    	0.0355 	0.03 	0.8737 	26.3765    	26.4321    	0.0648 	0.0948 	1.2985 	2.1723 	
26.4621    	0.0355 	0.03 	0.873 	26.3973    	26.4621    	0.0647 	0.0947 	1.2975 	2.1705 	
26.5098    	0.0355 	0.03 	0.8726 	26.4798    	26.5098    	0.0646 	0.0946 	1.2961 	2.1688 	
26.5398    	0.0356 	0.03 	0.8718 	26.4912    	26.5398    	0.0646 	0.0946 	1.2952 	2.1671 	
26.5698    	0.0355 	0.03 	0.871 	26.5395    	26.5698    	0.0645 	0.0945 	1.2943 	2.1654 	
26.6641    	0.0355 	0.03 	0.8753 	26.6341    	26.6641    	0.0644 	0.0944 	1.2883 	2.1637 	
26.6941    	0.0356 	0.03 	0.8748 	26.6604    	26.6941    	0.0643 	0.0943 	1.2871 	2.162 	
26.7241    	0.0355 	0.03 	0.8743 	26.6682    	26.7241    	0.0642 	0.0942 	1.2859 	2.1603 	
26.7543    	0.0355 	0.03 	0.8739 	26.7243    	26.7543    	0.0641 	0.0941 	1.2846 	2.1586 	
26.7843    	0.0355 	0.03 	0.8752 	26.7286    	26.7843    	0.0641 	0.0941 	1.2816 	2.1569 	
26.8143    	0.0356 	0.03 	0.8745 	26.7779    	26.8143    	0.064 	0.094 	1.2807 	2.1552 	
26.8443    	0.0355 	0.03 	0.8737 	26.795    	26.8443    	0.0639 	0.0939 	1.2798 	2.1536 	
26.9076    	0.0355 	0.03 	0.8741 	26.8776    	26.9076    	0.0638 	0.0938 	1.2792 	2.1534 	
26.9376    	0.0356 	0.03 	0.8736 	26.8832    	26.9376    	0.0638 	0.0938 	1.2809 	2.1546 	
26.9676    	0.0355 	0.03 	0.8776 	26.8863    	26.9676    	0.0638 	0.0938 	1.2781 	2.1558 	
26.9976    	0.0357 	0.03 	0.8767 	26.9138    	26.9976    	0.0638 	0.0938 	1.2803 	2.157 	
27.0276    	0.0356 	0.03 	0.8757 	26.9141    	27.0276    	0.0638 	0.0938 	1.2824 	2.1582 	
27.0576    	0.0356 	0.03 	0.8748 	26.9666    	27.0576    	0.0638 	0.0938 	1.2831 	2.158 	
27.0876    	0.0355 	0.03 	0.8739 	26.9748    	27.0876    	0.0638 	0.0938 	1.2824 	2.1563 	
27.1427    	0.0356 	0.03 	0.8731 	27.1127    	27.1427    	0.0637 	0.0937 	1.2815 	2.1547 	
27.2237    	0.0356 	0.03 	0.8726 	27.1937    	27.2237    	0.0636 	0.0936 	1.2804 	2.153 	
27.2537    	0.0356 	0.03 	0.8721 	27.195    	27.2537    	0.0636 	0.0936 	1.2793 	2.1514 	
27.2858    	0.0358 	0.03 	0.871 	27.2558    	27.2858    	0.0635 	0.0935 	1.2787 	2.1497 	
27.4865    	0.0358 	0.03 	0.8706 	27.4565    	27.4865    	0.0634 	0.0934 	1.2774 	2.1481 	
27.5374    	0.0358 	0.03 	0.8706 	27.5074    	27.5374    	0.0633 	0.0933 	1.2759 	2.1465 	
27.5736    	0.0359 	0.03 	0.8696 	27.5436    	27.5736    	0.0632 	0.0932 	1.2751 	2.1448 	
27.7104    	0.036 	0.03 	0.869 	27.6804    	27.7104    	0.0631 	0.0931 	1.2741 	2.1432 	
27.7404    	0.0359 	0.03 	0.8685 	27.6975    	27.7404    	0.063 	0.093 	1.2731 	2.1416 	
27.7935    	0.036 	0.03 	0.8678 	27.7635    	27.7935    	0.063 	0.093 	1.275 	2.1428 	
27.8235    	0.036 	0.03 	0.8671 	27.7731    	27.8235    	0.0629 	0.0929 	1.2768 	2.144 	
27.8535    	0.0359 	0.03 	0.8664 	27.7739    	27.8535    	0.0629 	0.0929 	1.2773 	2.1438 	
27.8835    	0.0359 	0.03 	0.8675 	27.7903    	27.8835    	0.0629 	0.0929 	1.2747 	2.1422 	
27.9135    	0.0359 	0.03 	0.8673 	27.8667    	27.9135    	0.0628 	0.0928 	1.2747 	2.142 	
27.9435    	0.036 	0.03 	0.8667 	27.8854    	27.9435    	0.0628 	0.0928 	1.275 	2.1418 	
27.9735    	0.0359 	0.03 	0.8662 	27.8857    	27.9735    	0.0628 	0.0928 	1.2753 	2.1416 	
28.0035    	0.0359 	0.03 	0.8658 	27.9277    	28.0035    	0.0627 	0.0927 	1.2742 	2.14 	
28.0335    	0.0359 	0.03 	0.8654 	27.9889    	28.0335    	0.0627 	0.0927 	1.273 	2.1384 	
28.0716    	0.036 	0.03 	0.8646 	28.0416    	28.0716    	0.0626 	0.0926 	1.2722 	2.1368 	
28.1667    	0.036 	0.03 	0.8646 	28.1367    	28.1667    	0.0625 	0.0925 	1.2706 	2.1352 	
28.2009    	0.036 	0.03 	0.8642 	28.1709    	28.2009    	0.0624 	0.0924 	1.2694 	2.1337 	
28.2309    	0.036 	0.03 	0.8637 	28.1786    	28.2309    	0.0624 	0.0924 	1.2683 	2.1321 	
28.2657    	0.036 	0.03 	0.8637 	28.2357    	28.2657    	0.0623 	0.0923 	1.2668 	2.1305 	
28.3016    	0.036 	0.03 	0.8633 	28.2716    	28.3016    	0.0622 	0.0922 	1.267 	2.1303 	
28.3316    	0.0359 	0.03 	0.8629 	28.2788    	28.3316    	0.0621 	0.0921 	1.2672 	2.1301 	
28.3616    	0.036 	0.03 	0.8622 	28.2814    	28.3616    	0.0621 	0.0921 	1.2677 	2.13 	
28.3916    	0.036 	0.03 	0.8615 	28.3327    	28.3916    	0.0621 	0.0921 	1.2682 	2.1298 	
28.4216    	0.036 	0.03 	0.8612 	28.3388    	28.4216    	0.062 	0.092 	1.2669 	2.1282 	
28.4516    	0.0359 	0.03 	0.8609 	28.4197    	28.4516    	0.062 	0.092 	1.2657 	2.1267 	
28.4959    	0.0359 	0.03 	0.861 	28.4659    	28.4959    	0.0619 	0.0919 	1.2641 	2.1251 	
28.5259    	0.036 	0.03 	0.8602 	28.4773    	28.5259    	0.0618 	0.0918 	1.2647 	2.125 	
28.5559    	0.036 	0.03 	0.8593 	28.5098    	28.5559    	0.0618 	0.0918 	1.2654 	2.1248 	
28.5859    	0.036 	0.03 	0.8585 	28.5144    	28.5859    	0.0617 	0.0917 	1.2647 	2.1232 	
28.6645    	0.036 	0.03 	0.8583 	28.6345    	28.6645    	0.0616 	0.0916 	1.2633 	2.1217 	
28.6945    	0.0359 	0.03 	0.8581 	28.655    	28.6945    	0.0616 	0.0916 	1.262 	2.1202 	
28.7265    	0.036 	0.03 	0.8578 	28.6965    	28.7265    	0.0615 	0.0915 	1.2635 	2.1214 	
28.7565    	0.0359 	0.03 	0.8574 	28.7007    	28.7565    	0.0614 	0.0914 	1.2651 	2.1226 	
28.7865    	0.0359 	0.03 	0.8579 	28.7036    	28.7865    	0.0614 	0.0914 	1.2658 	2.1238 	
28.8165    	0.0359 	0.03 	0.8581 	28.72    	28.8165    	0.0614 	0.0914 	1.2668 	2.125 	
28.8465    	0.0361 	0.03 	0.8572 	28.7712    	28.8465    	0.0614 	0.0914 	1.2689 	2.1261 	
28.8765    	0.036 	0.03 	0.8563 	28.7832    	28.8765    	0.0614 	0.0914 	1.271 	2.1273 	
28.9065    	0.036 	0.03 	0.8554 	28.8082    	28.9065    	0.0614 	0.0914 	1.2717 	2.1271 	
28.9365    	0.0359 	0.03 	0.8545 	28.8378    	28.9365    	0.0614 	0.0914 	1.2711 	2.1256 	
29.018    	0.036 	0.03 	0.8544 	28.988    	29.018    	0.0614 	0.0914 	1.2697 	2.1241 	
29.0589    	0.036 	0.03 	0.8546 	29.0289    	29.0589    	0.0613 	0.0913 	1.2693 	2.1239 	
29.0889    	0.036 	0.03 	0.8549 	29.0297    	29.0889    	0.0612 	0.0912 	1.2688 	2.1238 	
29.1189    	0.036 	0.03 	0.855 	29.057    	29.1189    	0.0612 	0.0912 	1.2699 	2.125 	
29.1489    	0.036 	0.03 	0.8547 	29.0857    	29.1489    	0.0611 	0.0911 	1.2714 	2.1261 	
29.1789    	0.0359 	0.03 	0.8545 	29.1138    	29.1789    	0.0611 	0.0911 	1.2728 	2.1273 	
29.2089    	0.036 	0.03 	0.8541 	29.1146    	29.2089    	0.0611 	0.0911 	1.273 	2.1271 	
29.2389    	0.0359 	0.03 	0.8537 	29.1476    	29.2389    	0.0611 	0.0911 	1.2732 	2.127 	
29.2689    	0.0359 	0.03 	0.8539 	29.1927    	29.2689    	0.0611 	0.0911 	1.2742 	2.1281 	
29.2989    	0.0359 	0.03 	0.8548 	29.2456    	29.2989    	0.061 	0.091 	1.2745 	2.1293 	
29.3889    	0.0362 	0.03 	0.8538 	29.2977    	29.3889    	0.061 	0.091 	1.2779 	2.1318 	
29.4189    	0.0361 	0.03 	0.8528 	29.3177    	29.4189    	0.0611 	0.0911 	1.2814 	2.1343 	
29.4489    	0.0361 	0.03 	0.8518 	29.3183    	29.4489    	0.0611 	0.0911 	1.2835 	2.1354 	
29.4789    	0.036 	0.03 	0.8508 	29.3277    	29.4789    	0.0612 	0.0912 	1.2843 	2.1352 	
29.5089    	0.036 	0.03 	0.8499 	29.3408    	29.5089    	0.0613 	0.0913 	1.2838 	2.1337 	
29.6738    	0.036 	0.03 	0.8497 	29.6438    	29.6738    	0.0612 	0.0912 	1.2825 	2.1322 	
29.7038    	0.036 	0.03 	0.8495 	29.6613    	29.7038    	0.0612 	0.0912 	1.2812 	2.1307 	
29.7343    	0.0361 	0.03 	0.8486 	29.7043    	29.7343    	0.0611 	0.0911 	1.2819 	2.1306 	
29.7643    	0.0361 	0.03 	0.8478 	29.7047    	29.7643    	0.061 	0.091 	1.2825 	2.1304 	
29.7943    	0.036 	0.03 	0.847 	29.7067    	29.7943    	0.061 	0.091 	1.2819 	2.1289 	
29.8718    	0.0361 	0.03 	0.8464 	29.8418    	29.8718    	0.0609 	0.0909 	1.281 	2.1274 	
29.9542    	0.0361 	0.03 	0.846 	29.9242    	29.9542    	0.0609 	0.0909 	1.2799 	2.1259 	
30.0078    	0.0361 	0.03 	0.8454 	29.9778    	30.0078    	0.0608 	0.0908 	1.279 	2.1245 	
30.079    	0.0361 	0.03 	0.8471 	30.049    	30.079    	0.0607 	0.0907 	1.2772 	2.1243 	
30.109    	0.0361 	0.03 	0.8469 	30.0522    	30.109    	0.0607 	0.0907 	1.2772 	2.1241 	
30.139    	0.0362 	0.03 	0.8467 	30.0655    	30.139    	0.0606 	0.0906 	1.2799 	2.1266 	
30.169    	0.0361 	0.03 	0.8464 	30.0796    	30.169    	0.0606 	0.0906 	1.2826 	2.129 	
30.199    	0.0361 	0.03 	0.846 	30.1224    	30.199    	0.0606 	0.0906 	1.2841 	2.1302 	
30.229    	0.0361 	0.03 	0.8456 	30.1237    	30.229    	0.0606 	0.0906 	1.2856 	2.1313 	
30.259    	0.0361 	0.03 	0.8516 	30.1274    	30.259    	0.0607 	0.0907 	1.2808 	2.1324 	
30.289    	0.0361 	0.03 	0.8514 	30.1731    	30.289    	0.0607 	0.0907 	1.2834 	2.1348 	
30.379    	0.0362 	0.03 	0.8506 	30.2643    	30.379    	0.0608 	0.0908 	1.2866 	2.1373 	
30.409    	0.0362 	0.03 	0.8499 	30.2712    	30.409    	0.0608 	0.0908 	1.2898 	2.1397 	
30.439    	0.0362 	0.03 	0.8491 	30.313    	30.439    	0.0609 	0.0909 	1.2916 	2.1408 	
30.469    	0.0361 	0.03 	0.8483 	30.3161    	30.469    	0.0609 	0.0909 	1.2922 	2.1406 	
30.499    	0.0361 	0.03 	0.8475 	30.3494    	30.499    	0.061 	0.091 	1.2916 	2.1391 	
30.5312    	0.0361 	0.03 	0.8475 	30.5012    	30.5312    	0.0609 	0.0909 	1.2914 	2.1389 	
30.5612    	0.0361 	0.03 	0.8485 	30.5036    	30.5612    	0.0609 	0.0909 	1.2903 	2.1388 	
30.5912    	0.0361 	0.03 	0.8484 	30.5259    	30.5912    	0.0609 	0.0909 	1.2902 	2.1386 	
30.6212    	0.0361 	0.03 	0.8483 	30.5608    	30.6212    	0.0608 	0.0908 	1.29 	2.1384 	
30.6512    	0.036 	0.03 	0.8483 	30.58    	30.6512    	0.0608 	0.0908 	1.2899 	2.1382 	
30.6812    	0.036 	0.03 	0.8484 	30.6181    	30.6812    	0.0608 	0.0908 	1.2896 	2.1381 	
30.7112    	0.036 	0.03 	0.8495 	30.6551    	30.7112    	0.0607 	0.0907 	1.2909 	2.1404 	
30.7412    	0.036 	0.03 	0.8501 	30.6598    	30.7412    	0.0607 	0.0907 	1.2927 	2.1428 	
30.8012    	0.036 	0.03 	0.8497 	30.6938    	30.8012    	0.0607 	0.0907 	1.2954 	2.1452 	
30.8312    	0.036 	0.03 	0.849 	30.7013    	30.8312    	0.0608 	0.0908 	1.2984 	2.1475 	
30.8612    	0.036 	0.03 	0.8484 	30.7189    	30.8612    	0.0608 	0.0908 	1.3014 	2.1499 	
30.8912    	0.0359 	0.03 	0.8478 	30.7422    	30.8912    	0.0609 	0.0909 	1.3032 	2.151 	
