K: 5
Lambda: 50.0
Ts: 0.03
Simulation Time: 100.0

time      	IAT  	Ts		Rho    	Arr      	Dep     	Tw     	Tq     	w   	q   
22.6053    	0.0262 	0.0254 	1.1721 	21.5609    	22.6053    	0.3615 	0.3842 	1.7382 	2.9103 	
22.6314    	0.0262 	0.0253 	1.1713 	21.5882    	22.6314    	0.3628 	0.3855 	1.7411 	2.9125 	
22.9079    	0.0261 	0.0253 	1.1715 	21.6849    	22.9079    	0.3644 	0.3872 	1.7431 	2.9146 	
23.1958    	0.026 	0.0251 	1.1696 	21.8091    	23.1958    	0.3665 	0.3891 	1.7471 	2.9168 	
23.4804    	0.026 	0.0252 	1.1739 	21.8708    	23.4804    	0.3688 	0.3915 	1.745 	2.9189 	
23.497    	0.026 	0.0252 	1.1739 	21.9086    	23.497    	0.3712 	0.3939 	1.7471 	2.9211 	
23.5136    	0.026 	0.0251 	1.1725 	21.9212    	23.5136    	0.3736 	0.3963 	1.7507 	2.9232 	
23.5147    	0.026 	0.0251 	1.1702 	21.9746    	23.5147    	0.3759 	0.3985 	1.755 	2.9253 	
23.5704    	0.026 	0.0252 	1.1769 	21.9912    	23.5704    	0.3781 	0.4008 	1.7505 	2.9274 	
24.0695    	0.0261 	0.0253 	1.1756 	22.2242    	24.0695    	0.381 	0.4037 	1.7538 	2.9295 	
24.077    	0.0261 	0.0252 	1.1737 	22.2263    	24.077    	0.3838 	0.4065 	1.7578 	2.9316 	
24.081    	0.026 	0.0252 	1.1716 	22.2414    	24.081    	0.3866 	0.4093 	1.76 	2.9317 	
24.0892    	0.026 	0.0252 	1.1698 	22.2985    	24.0892    	0.3894 	0.412 	1.7601 	2.9299 	
24.0903    	0.026 	0.0252 	1.1676 	22.2989    	24.0903    	0.3921 	0.4146 	1.7605 	2.9281 	
24.1007    	0.026 	0.0252 	1.1658 	22.305    	24.1007    	0.3948 	0.4173 	1.7585 	2.9244 	
24.1798    	0.026 	0.0252 	1.1704 	24.1268    	24.1798    	0.394 	0.4166 	1.7541 	2.9245 	
24.3288    	0.0261 	0.0253 	1.1705 	24.1875    	24.3288    	0.3934 	0.4161 	1.7561 	2.9266 	
24.3359    	0.0261 	0.0252 	1.1685 	24.2192    	24.3359    	0.3929 	0.4155 	1.7601 	2.9287 	
24.3525    	0.0261 	0.0252 	1.1675 	24.244    	24.3525    	0.3923 	0.4149 	1.7612 	2.9288 	
24.3868    	0.0262 	0.0252 	1.166 	24.2615    	24.3868    	0.3917 	0.4144 	1.7628 	2.9289 	
24.4222    	0.0261 	0.0253 	1.1646 	24.2652    	24.4222    	0.3912 	0.4139 	1.7644 	2.9291 	
24.4672    	0.0261 	0.0253 	1.165 	24.2802    	24.4672    	0.3907 	0.4134 	1.7642 	2.9292 	
24.4697    	0.0261 	0.0253 	1.1629 	24.3054    	24.4697    	0.3903 	0.413 	1.7664 	2.9293 	
24.7786    	0.0263 	0.0254 	1.1615 	24.7658    	24.7786    	0.3895 	0.4122 	1.766 	2.9276 	
24.7869    	0.0262 	0.0254 	1.1598 	24.771    	24.7869    	0.3888 	0.4114 	1.7659 	2.9258 	
24.8042    	0.0262 	0.0254 	1.159 	24.7723    	24.8042    	0.3881 	0.4107 	1.7631 	2.9222 	
24.8675    	0.0263 	0.0254 	1.1606 	24.8019    	24.8675    	0.3874 	0.4101 	1.7616 	2.9223 	
24.9097    	0.0263 	0.0254 	1.1599 	24.8256    	24.9097    	0.3867 	0.4094 	1.7625 	2.9224 	
24.9128    	0.0263 	0.0254 	1.1578 	24.8263    	24.9128    	0.3861 	0.4088 	1.7648 	2.9226 	
24.9331    	0.0263 	0.0254 	1.1565 	24.8387    	24.9331    	0.3856 	0.4082 	1.7643 	2.9209 	
24.9452    	0.0262 	0.0254 	1.1549 	24.8703    	24.9452    	0.3849 	0.4076 	1.7642 	2.9191 	
24.9711    	0.0263 	0.0254 	1.1538 	24.9255    	24.9711    	0.3843 	0.4069 	1.7616 	2.9155 	
24.9712    	0.0262 	0.0254 	1.1517 	24.967    	24.9712    	0.3836 	0.4062 	1.7602 	2.9119 	
25.0492    	0.0263 	0.0254 	1.1508 	25.0102    	25.0492    	0.3828 	0.4055 	1.7575 	2.9084 	
25.2175    	0.0264 	0.0255 	1.1502 	25.0744    	25.2175    	0.3822 	0.405 	1.7602 	2.9104 	
25.365    	0.0265 	0.0256 	1.1503 	25.1352    	25.365    	0.3819 	0.4047 	1.7621 	2.9124 	
25.3696    	0.0264 	0.0256 	1.1484 	25.1358    	25.3696    	0.3816 	0.4044 	1.766 	2.9144 	
25.3871    	0.0264 	0.0255 	1.1499 	25.1437    	25.3871    	0.3813 	0.4041 	1.7646 	2.9146 	
25.4758    	0.0264 	0.0255 	1.1548 	25.3302    	25.4758    	0.3808 	0.4036 	1.7599 	2.9148 	
25.5085    	0.0264 	0.0255 	1.1539 	25.3903    	25.5085    	0.3803 	0.4031 	1.7609 	2.9149 	
25.5137    	0.0264 	0.0255 	1.1523 	25.3981    	25.5137    	0.3798 	0.4025 	1.7628 	2.9151 	
25.529    	0.0264 	0.0255 	1.1509 	25.3994    	25.529    	0.3793 	0.402 	1.7661 	2.9171 	
25.5377    	0.0263 	0.0255 	1.1492 	25.4219    	25.5377    	0.3788 	0.4015 	1.7698 	2.9191 	
25.5431    	0.0263 	0.0254 	1.1474 	25.442    	25.5431    	0.3783 	0.4009 	1.7718 	2.9192 	
25.5654    	0.0263 	0.0254 	1.1462 	25.4423    	25.5654    	0.3778 	0.4004 	1.7731 	2.9194 	
25.5899    	0.0263 	0.0254 	1.1451 	25.4721    	25.5899    	0.3773 	0.3999 	1.7744 	2.9195 	
25.5985    	0.0263 	0.0254 	1.1433 	25.4797    	25.5985    	0.3768 	0.3994 	1.7744 	2.9178 	
25.6245    	0.0263 	0.0254 	1.1428 	25.4886    	25.6245    	0.3763 	0.3989 	1.7715 	2.9143 	
25.6365    	0.0263 	0.0254 	1.1414 	25.4892    	25.6365    	0.3759 	0.3985 	1.7694 	2.9109 	
25.6922    	0.0263 	0.0254 	1.1419 	25.6389    	25.6922    	0.3752 	0.3978 	1.7709 	2.9128 	
25.6995    	0.0263 	0.0254 	1.1402 	25.6399    	25.6995    	0.3746 	0.3972 	1.7746 	2.9148 	
25.7174    	0.0263 	0.0254 	1.139 	25.6483    	25.7174    	0.374 	0.3966 	1.7759 	2.915 	
25.726    	0.0263 	0.0254 	1.1384 	25.6584    	25.726    	0.3734 	0.396 	1.7749 	2.9133 	
25.7459    	0.0263 	0.0254 	1.1368 	25.6868    	25.7459    	0.3728 	0.3954 	1.7748 	2.9117 	
25.749    	0.0263 	0.0254 	1.1349 	25.7245    	25.749    	0.3722 	0.3948 	1.7751 	2.91 	
25.7657    	0.0262 	0.0254 	1.1332 	25.7353    	25.7657    	0.3716 	0.3941 	1.7733 	2.9066 	
25.8327    	0.0263 	0.0254 	1.1321 	25.8079    	25.8327    	0.3709 	0.3935 	1.7711 	2.9032 	
25.8327    	0.0262 	0.0253 	1.13 	25.8094    	25.8327    	0.3703 	0.3928 	1.7697 	2.8998 	
25.8875    	0.0263 	0.0253 	1.1297 	25.8602    	25.8875    	0.3696 	0.3921 	1.7684 	2.8982 	
25.9049    	0.0263 	0.0253 	1.1283 	25.873    	25.9049    	0.369 	0.3915 	1.7682 	2.8966 	
25.9383    	0.0263 	0.0253 	1.1273 	25.8736    	25.9383    	0.3684 	0.3909 	1.7676 	2.895 	
26.1222    	0.0263 	0.0254 	1.1269 	25.9672    	26.1222    	0.3679 	0.3905 	1.77 	2.8969 	
26.1282    	0.0263 	0.0254 	1.125 	25.9697    	26.1282    	0.3675 	0.3901 	1.7738 	2.8989 	
26.1288    	0.0263 	0.0254 	1.123 	25.9728    	26.1288    	0.3671 	0.3897 	1.776 	2.8991 	
26.1425    	0.0263 	0.0254 	1.1215 	26.003    	26.1425    	0.3667 	0.3892 	1.776 	2.8975 	
26.1821    	0.0263 	0.0254 	1.1208 	26.0123    	26.1821    	0.3663 	0.3888 	1.7751 	2.8959 	
26.1891    	0.0263 	0.0254 	1.119 	26.0166    	26.1891    	0.3659 	0.3885 	1.7735 	2.8926 	
26.2195    	0.0263 	0.0254 	1.1239 	26.1934    	26.2195    	0.3653 	0.3878 	1.767 	2.891 	
26.3097    	0.0262 	0.0253 	1.1231 	26.2134    	26.3097    	0.3648 	0.3873 	1.7698 	2.8929 	
26.3434    	0.0262 	0.0253 	1.123 	26.2201    	26.3434    	0.3643 	0.3868 	1.7718 	2.8949 	
26.3847    	0.0262 	0.0253 	1.1212 	26.2542    	26.3847    	0.3639 	0.3864 	1.7738 	2.8951 	
26.3914    	0.0262 	0.0252 	1.1194 	26.2557    	26.3914    	0.3635 	0.386 	1.7758 	2.8952 	
26.4079    	0.0262 	0.0252 	1.1179 	26.2658    	26.4079    	0.363 	0.3855 	1.7757 	2.8937 	
26.586    	0.0262 	0.0253 	1.1175 	26.3051    	26.586    	0.3628 	0.3854 	1.7781 	2.8956 	
26.6023    	0.0262 	0.0253 	1.1162 	26.3151    	26.6023    	0.3627 	0.3852 	1.7813 	2.8975 	
26.7154    	0.0263 	0.0253 	1.1154 	26.3587    	26.7154    	0.3626 	0.3851 	1.7823 	2.8977 	
26.7446    	0.0262 	0.0253 	1.1176 	26.3795    	26.7446    	0.3626 	0.3851 	1.7802 	2.8979 	
26.7485    	0.0262 	0.0253 	1.1163 	26.4403    	26.7485    	0.3625 	0.385 	1.7818 	2.8981 	
26.8454    	0.0263 	0.0253 	1.1149 	26.5029    	26.8454    	0.3624 	0.3849 	1.7832 	2.8982 	
26.876    	0.0263 	0.0254 	1.115 	26.5035    	26.876    	0.3624 	0.3849 	1.7833 	2.8984 	
26.8785    	0.0262 	0.0253 	1.1133 	26.5155    	26.8785    	0.3624 	0.3848 	1.7853 	2.8986 	
26.9078    	0.0262 	0.0253 	1.113 	26.5297    	26.9078    	0.3624 	0.3848 	1.784 	2.897 	
27.0256    	0.0263 	0.0254 	1.1134 	26.638    	27.0256    	0.3623 	0.3848 	1.7838 	2.8972 	
27.0394    	0.0263 	0.0254 	1.1122 	26.6496    	27.0394    	0.3624 	0.3848 	1.7852 	2.8974 	
27.0401    	0.0262 	0.0253 	1.1103 	26.7001    	27.0401    	0.3623 	0.3848 	1.7855 	2.8959 	
27.0468    	0.0262 	0.0253 	1.1088 	26.7038    	27.0468    	0.3623 	0.3847 	1.7838 	2.8926 	
27.2225    	0.0263 	0.0254 	1.1083 	27.193    	27.2225    	0.3617 	0.3841 	1.781 	2.8894 	
27.2747    	0.0263 	0.0254 	1.1164 	27.2041    	27.2747    	0.3611 	0.3836 	1.7731 	2.8896 	
27.2792    	0.0263 	0.0254 	1.1154 	27.2384    	27.2792    	0.3605 	0.383 	1.7744 	2.8898 	
27.2947    	0.0263 	0.0254 	1.1158 	27.2411    	27.2947    	0.36 	0.3824 	1.7741 	2.89 	
27.3525    	0.0263 	0.0254 	1.1162 	27.274    	27.3525    	0.3594 	0.3819 	1.7756 	2.8918 	
27.4779    	0.0263 	0.0254 	1.1145 	27.3055    	27.4779    	0.3591 	0.3815 	1.7791 	2.8937 	
27.4947    	0.0263 	0.0254 	1.1134 	27.3132    	27.4947    	0.3588 	0.3812 	1.7821 	2.8956 	
27.5121    	0.0263 	0.0254 	1.1122 	27.3547    	27.5121    	0.3584 	0.3808 	1.7835 	2.8957 	
27.5901    	0.0262 	0.0253 	1.111 	27.4076    	27.5901    	0.3581 	0.3805 	1.7865 	2.8976 	
27.6163    	0.0262 	0.0253 	1.1101 	27.437    	27.6163    	0.3577 	0.3802 	1.7893 	2.8994 	
27.6301    	0.0262 	0.0253 	1.1086 	27.439    	27.6301    	0.3574 	0.3798 	1.7909 	2.8996 	
27.6375    	0.0262 	0.0253 	1.107 	27.4557    	27.6375    	0.3571 	0.3795 	1.7927 	2.8998 	
27.6733    	0.0262 	0.0253 	1.1062 	27.4736    	27.6733    	0.3568 	0.3792 	1.792 	2.8983 	
27.9027    	0.0262 	0.0253 	1.1054 	27.5337    	27.9027    	0.3567 	0.3792 	1.7946 	2.9001 	
27.9255    	0.0262 	0.0253 	1.1042 	27.5373    	27.9255    	0.3568 	0.3792 	1.7977 	2.9019 	
27.9459    	0.0262 	0.0253 	1.1078 	27.5584    	27.9459    	0.3568 	0.3792 	1.7959 	2.9038 	
27.9525    	0.0262 	0.0253 	1.1064 	27.5602    	27.9525    	0.3568 	0.3793 	1.7991 	2.9056 	
27.9592    	0.0262 	0.0253 	1.1051 	27.5734    	27.9592    	0.3569 	0.3793 	1.8023 	2.9074 	
28.1033    	0.0261 	0.0253 	1.105 	27.6995    	28.1033    	0.3569 	0.3793 	1.8041 	2.9092 	
28.2498    	0.0261 	0.0252 	1.105 	27.7719    	28.2498    	0.357 	0.3795 	1.8043 	2.9093 	
28.273    	0.0261 	0.0252 	1.1073 	27.816    	28.273    	0.3571 	0.3796 	1.8021 	2.9095 	
28.2741    	0.0261 	0.0252 	1.1057 	27.8169    	28.2741    	0.3573 	0.3797 	1.8039 	2.9096 	
28.2861    	0.0261 	0.0252 	1.1091 	27.8207    	28.2861    	0.3575 	0.3799 	1.8023 	2.9114 	
28.6123    	0.0261 	0.0253 	1.1082 	27.8726    	28.6123    	0.3581 	0.3804 	1.8049 	2.9132 	
28.7681    	0.0261 	0.0253 	1.1085 	27.941    	28.7681    	0.3587 	0.3812 	1.8064 	2.915 	
28.9964    	0.026 	0.0252 	1.108 	27.9709    	28.9964    	0.3598 	0.3822 	1.8087 	2.9168 	
29.0055    	0.026 	0.0252 	1.1067 	27.9727    	29.0055    	0.3608 	0.3833 	1.8118 	2.9185 	
29.0058    	0.026 	0.0252 	1.1049 	27.9813    	29.0058    	0.3619 	0.3843 	1.8137 	2.9186 	
29.0112    	0.026 	0.0251 	1.1035 	28.0106    	29.0112    	0.3629 	0.3853 	1.8137 	2.9172 	
29.0239    	0.026 	0.0251 	1.104 	28.0185    	29.0239    	0.364 	0.3863 	1.8116 	2.9157 	
29.0351    	0.0259 	0.0251 	1.1038 	28.0361    	29.0351    	0.365 	0.3873 	1.8104 	2.9142 	
29.1412    	0.026 	0.0251 	1.1047 	28.1038    	29.1412    	0.366 	0.3884 	1.8096 	2.9143 	
29.3698    	0.026 	0.0251 	1.1035 	28.2382    	29.3698    	0.3672 	0.3896 	1.811 	2.9145 	
29.5047    	0.026 	0.0252 	1.1028 	28.286    	29.5047    	0.3686 	0.3909 	1.8101 	2.913 	
29.5267    	0.026 	0.0252 	1.1082 	28.2898    	29.5267    	0.3699 	0.3923 	1.8049 	2.9131 	
29.5332    	0.026 	0.0252 	1.1067 	28.3635    	29.5332    	0.3712 	0.3935 	1.8065 	2.9133 	
29.5637    	0.026 	0.0252 	1.1117 	28.3948    	29.5637    	0.3724 	0.3948 	1.8016 	2.9134 	
29.5941    	0.026 	0.0252 	1.1123 	28.4408    	29.5941    	0.3736 	0.396 	1.8028 	2.9152 	
29.6329    	0.026 	0.0251 	1.1113 	28.4992    	29.6329    	0.3748 	0.3972 	1.8023 	2.9137 	
29.8768    	0.026 	0.0251 	1.1108 	28.5732    	29.8768    	0.3763 	0.3986 	1.8014 	2.9122 	
29.8943    	0.0259 	0.0251 	1.1096 	28.6056    	29.8943    	0.3777 	0.4 	1.8011 	2.9108 	
29.909    	0.0259 	0.0251 	1.1155 	28.635    	29.909    	0.3791 	0.4014 	1.7938 	2.9093 	
29.9225    	0.0259 	0.0251 	1.1142 	28.6428    	29.9225    	0.3805 	0.4028 	1.7937 	2.9079 	
29.9541    	0.0259 	0.0251 	1.1135 	28.6483    	29.9541    	0.3819 	0.4042 	1.7929 	2.9064 	
30.0597    	0.0259 	0.0251 	1.1126 	28.7802    	30.0597    	0.3833 	0.4056 	1.7908 	2.9034 	
30.0755    	0.0259 	0.0251 	1.1128 	28.7996    	30.0755    	0.3847 	0.407 	1.7891 	2.902 	
30.1398    	0.0259 	0.0251 	1.1156 	28.8392    	30.1398    	0.3861 	0.4084 	1.7866 	2.9022 	
30.1475    	0.0259 	0.0251 	1.1143 	28.84    	30.1475    	0.3875 	0.4098 	1.7879 	2.9023 	
30.1661    	0.0259 	0.0251 	1.1152 	28.8655    	30.1661    	0.3889 	0.4112 	1.7856 	2.9009 	
30.1682    	0.0259 	0.0251 	1.1138 	28.8808    	30.1682    	0.3903 	0.4126 	1.7856 	2.8995 	
30.181    	0.0259 	0.0251 	1.114 	28.8935    	30.181    	0.3917 	0.414 	1.7825 	2.8965 	
30.1851    	0.0259 	0.0251 	1.1124 	28.8956    	30.1851    	0.3931 	0.4153 	1.781 	2.8935 	
30.3117    	0.0259 	0.0251 	1.112 	28.9132    	30.3117    	0.3946 	0.4169 	1.7832 	2.8953 	
30.4489    	0.0259 	0.0252 	1.1119 	28.9489    	30.4489    	0.3963 	0.4186 	1.7851 	2.897 	
30.5599    	0.026 	0.0252 	1.1194 	29.0322    	30.5599    	0.398 	0.4203 	1.7777 	2.8971 	
30.6488    	0.0259 	0.0251 	1.1191 	29.0515    	30.6488    	0.3999 	0.4221 	1.7797 	2.8989 	
30.6623    	0.0259 	0.0251 	1.1182 	29.0547    	30.6623    	0.4017 	0.424 	1.7823 	2.9006 	
30.7215    	0.0259 	0.0251 	1.1179 	29.0553    	30.7215    	0.4036 	0.4259 	1.7828 	2.9007 	
30.796    	0.0259 	0.0252 	1.1182 	29.1223    	30.796    	0.4055 	0.4278 	1.7826 	2.9009 	
30.821    	0.0259 	0.0252 	1.1182 	29.1467    	30.821    	0.4074 	0.4297 	1.7828 	2.901 	
30.8709    	0.0259 	0.0252 	1.1176 	29.1563    	30.8709    	0.4094 	0.4317 	1.7851 	2.9027 	
30.8749    	0.0259 	0.0251 	1.1179 	29.1601    	30.8749    	0.4114 	0.4337 	1.7865 	2.9044 	
30.9862    	0.0259 	0.0251 	1.1212 	29.2399    	30.9862    	0.4134 	0.4357 	1.7849 	2.9061 	
30.9924    	0.0259 	0.0251 	1.1202 	29.2881    	30.9924    	0.4154 	0.4377 	1.7876 	2.9078 	
31.0147    	0.0259 	0.0251 	1.1212 	29.2995    	31.0147    	0.4174 	0.4396 	1.7883 	2.9095 	
31.0421    	0.0259 	0.0251 	1.1205 	29.3152    	31.0421    	0.4193 	0.4416 	1.7905 	2.9111 	
31.0593    	0.0259 	0.0251 	1.1197 	29.3245    	31.0593    	0.4213 	0.4436 	1.793 	2.9128 	
31.3151    	0.0259 	0.0251 	1.1279 	29.3634    	31.3151    	0.4235 	0.4459 	1.7865 	2.9145 	
31.6687    	0.0259 	0.0251 	1.1263 	29.438    	31.6687    	0.4262 	0.4486 	1.7898 	2.9161 	
31.6817    	0.0259 	0.0251 	1.125 	29.4477    	31.6817    	0.429 	0.4513 	1.7927 	2.9178 	
31.7128    	0.0258 	0.0251 	1.1243 	29.4594    	31.7128    	0.4317 	0.4541 	1.7935 	2.9179 	
31.7165    	0.0258 	0.0251 	1.1227 	29.5003    	31.7165    	0.4344 	0.4567 	1.7937 	2.9165 	
31.7191    	0.0258 	0.025 	1.1211 	29.5125    	31.7191    	0.4371 	0.4594 	1.7939 	2.9151 	
31.729    	0.0258 	0.025 	1.1198 	29.5261    	31.729    	0.4397 	0.462 	1.7924 	2.9122 	
31.7711    	0.0258 	0.025 	1.1193 	31.758    	31.7711    	0.4391 	0.4613 	1.79 	2.9093 	
31.8576    	0.0258 	0.0251 	1.1233 	31.774    	31.8576    	0.4384 	0.4608 	1.7861 	2.9095 	
31.8885    	0.0259 	0.0251 	1.123 	31.8097    	31.8885    	0.4378 	0.4602 	1.7865 	2.9096 	
31.9463    	0.0259 	0.0251 	1.1242 	31.8308    	31.9463    	0.4373 	0.4597 	1.7869 	2.9112 	
31.9849    	0.0259 	0.0251 	1.1231 	31.8671    	31.9849    	0.4367 	0.4592 	1.7897 	2.9129 	
32.0052    	0.0259 	0.0251 	1.1219 	31.8992    	32.0052    	0.4362 	0.4586 	1.7925 	2.9145 	
32.0088    	0.0259 	0.0251 	1.1203 	31.9217    	32.0088    	0.4357 	0.4581 	1.7942 	2.9146 	
32.018    	0.0258 	0.0251 	1.1189 	31.9518    	32.018    	0.4351 	0.4575 	1.7943 	2.9133 	
32.0972    	0.0258 	0.0251 	1.1188 	31.9681    	32.0972    	0.4346 	0.457 	1.796 	2.9149 	
32.1765    	0.0258 	0.0251 	1.1182 	32.0395    	32.1765    	0.4342 	0.4565 	1.7968 	2.915 	
32.2033    	0.0258 	0.0251 	1.118 	32.0429    	32.2033    	0.4337 	0.4561 	1.7986 	2.9166 	
32.2626    	0.0258 	0.0251 	1.1189 	32.0612    	32.2626    	0.4333 	0.4557 	1.7993 	2.9182 	
32.2715    	0.0258 	0.025 	1.1179 	32.0864    	32.2715    	0.4329 	0.4553 	1.8019 	2.9198 	
32.2913    	0.0258 	0.025 	1.1178 	32.1071    	32.2913    	0.4325 	0.4549 	1.8036 	2.9214 	
32.3044    	0.0258 	0.025 	1.1172 	32.135    	32.3044    	0.4321 	0.4545 	1.8058 	2.923 	
32.4547    	0.0258 	0.0251 	1.1174 	32.199    	32.4547    	0.4318 	0.4542 	1.8071 	2.9246 	
32.4591    	0.0258 	0.025 	1.1161 	32.2263    	32.4591    	0.4315 	0.4539 	1.81 	2.9262 	
32.479    	0.0258 	0.025 	1.1156 	32.2269    	32.479    	0.4312 	0.4536 	1.8121 	2.9278 	
32.5073    	0.0258 	0.025 	1.1166 	32.228    	32.5073    	0.431 	0.4533 	1.8127 	2.9294 	
32.6248    	0.0258 	0.0251 	1.1164 	32.3057    	32.6248    	0.4308 	0.4531 	1.8145 	2.9309 	
32.6324    	0.0258 	0.0251 	1.1151 	32.319    	32.6324    	0.4306 	0.4529 	1.8174 	2.9325 	
32.8897    	0.0259 	0.0252 	1.1143 	32.4459    	32.8897    	0.4306 	0.4529 	1.8198 	2.9341 	
32.9376    	0.0259 	0.0252 	1.1151 	32.4644    	32.9376    	0.4305 	0.4529 	1.8205 	2.9356 	
32.94    	0.0259 	0.0252 	1.1136 	32.467    	32.94    	0.4306 	0.453 	1.8235 	2.9372 	
32.9404    	0.0259 	0.0251 	1.112 	32.4927    	32.9404    	0.4306 	0.4529 	1.8252 	2.9373 	
32.9632    	0.0259 	0.0251 	1.112 	32.5086    	32.9632    	0.4306 	0.4529 	1.8253 	2.9374 	
32.9678    	0.0259 	0.0251 	1.1107 	32.5183    	32.9678    	0.4307 	0.4529 	1.8267 	2.9375 	
32.9833    	0.0259 	0.0251 	1.1107 	32.5636    	32.9833    	0.4306 	0.4529 	1.8268 	2.9375 	
33.0656    	0.0258 	0.0251 	1.1104 	32.5828    	33.0656    	0.4307 	0.4529 	1.8286 	2.9391 	
33.2379    	0.0259 	0.0251 	1.1103 	32.6412    	33.2379    	0.4309 	0.4531 	1.8288 	2.9392 	
33.2454    	0.0258 	0.0251 	1.1092 	32.656    	33.2454    	0.4311 	0.4533 	1.83 	2.9393 	
33.2539    	0.0258 	0.0251 	1.1081 	32.662    	33.2539    	0.4313 	0.4535 	1.8312 	2.9393 	
33.3864    	0.0258 	0.0251 	1.1078 	32.738    	33.3864    	0.4316 	0.4538 	1.833 	2.9409 	
33.4482    	0.0258 	0.0251 	1.1068 	32.7841    	33.4482    	0.4319 	0.4541 	1.8356 	2.9424 	
33.45    	0.0258 	0.0251 	1.1052 	32.8349    	33.45    	0.4321 	0.4544 	1.8386 	2.9439 	
33.4584    	0.0258 	0.025 	1.1039 	32.8461    	33.4584    	0.4324 	0.4546 	1.8401 	2.944 	
33.5537    	0.0258 	0.0251 	1.1057 	32.8683    	33.5537    	0.4326 	0.4549 	1.8383 	2.9441 	
33.5681    	0.0258 	0.0251 	1.1046 	32.9154    	33.5681    	0.4329 	0.4552 	1.8395 	2.9442 	
33.6111    	0.0258 	0.0251 	1.1078 	32.9437    	33.6111    	0.4332 	0.4555 	1.8364 	2.9442 	
33.6195    	0.0258 	0.0251 	1.1069 	32.9552    	33.6195    	0.4335 	0.4558 	1.8374 	2.9443 	
33.6244    	0.0258 	0.0251 	1.1057 	32.9759    	33.6244    	0.4338 	0.4561 	1.8387 	2.9444 	
33.6285    	0.0258 	0.0251 	1.1045 	32.9796    	33.6285    	0.4341 	0.4563 	1.8385 	2.9431 	
33.8132    	0.0259 	0.0252 	1.1048 	33.0144    	33.8132    	0.4345 	0.4568 	1.8397 	2.9446 	
33.8395    	0.0259 	0.0252 	1.1038 	33.0373    	33.8395    	0.435 	0.4573 	1.8422 	2.946 	
33.8455    	0.0259 	0.0251 	1.1024 	33.0636    	33.8455    	0.4355 	0.4578 	1.8437 	2.9461 	
33.9055    	0.0259 	0.0252 	1.1041 	33.0735    	33.9055    	0.4359 	0.4583 	1.8434 	2.9476 	
34.0021    	0.0259 	0.0252 	1.1043 	33.1649    	34.0021    	0.4364 	0.4588 	1.8447 	2.9491 	
34.1043    	0.026 	0.0252 	1.105 	33.1967    	34.1043    	0.437 	0.4595 	1.8456 	2.9506 	
34.4369    	0.0259 	0.0252 	1.104 	33.2844    	34.4369    	0.438 	0.4605 	1.848 	2.9521 	
34.4415    	0.0259 	0.0252 	1.1027 	33.3011    	34.4415    	0.439 	0.4614 	1.8508 	2.9535 	
34.4552    	0.0259 	0.0252 	1.1018 	33.3119    	34.4552    	0.44 	0.4624 	1.8518 	2.9536 	
34.4934    	0.0259 	0.0252 	1.1022 	33.3313    	34.4934    	0.4409 	0.4633 	1.8528 	2.9551 	
34.8374    	0.026 	0.0253 	1.1476 	33.4821    	34.8374    	0.4421 	0.4646 	1.8089 	2.9565 	
35.1874    	0.026 	0.0253 	1.1478 	33.6521    	35.1874    	0.4436 	0.4661 	1.8101 	2.958 	
35.1911    	0.026 	0.0252 	1.1466 	33.6533    	35.1911    	0.4452 	0.4676 	1.8128 	2.9594 	
35.2029    	0.0259 	0.0252 	1.1462 	33.6648    	35.2029    	0.4467 	0.4691 	1.8133 	2.9595 	
35.227    	0.0259 	0.0252 	1.1461 	33.7482    	35.227    	0.4481 	0.4705 	1.8135 	2.9596 	
35.5355    	0.026 	0.0253 	1.1448 	33.8606    	35.5355    	0.4498 	0.4722 	1.8161 	2.961 	
35.5421    	0.0259 	0.0252 	1.1439 	33.8762    	35.5421    	0.4515 	0.4738 	1.8185 	2.9625 	
35.5622    	0.0259 	0.0252 	1.1438 	33.8966    	35.5622    	0.4531 	0.4755 	1.82 	2.9639 	
35.566    	0.0259 	0.0252 	1.1425 	33.9221    	35.566    	0.4548 	0.4771 	1.8227 	2.9653 	
35.7997    	0.026 	0.0253 	1.1421 	34.0484    	35.7997    	0.4565 	0.4789 	1.8232 	2.9654 	
35.8106    	0.026 	0.0253 	1.141 	34.0506    	35.8106    	0.4583 	0.4806 	1.8244 	2.9654 	
35.8238    	0.0259 	0.0252 	1.1404 	34.1014    	35.8238    	0.46 	0.4823 	1.8236 	2.9641 	
35.8671    	0.026 	0.0253 	1.149 	34.1293    	35.8671    	0.4617 	0.4841 	1.8164 	2.9655 	
35.9258    	0.0259 	0.0252 	1.1485 	34.1367    	35.9258    	0.4635 	0.4859 	1.8184 	2.9669 	
35.9467    	0.0259 	0.0252 	1.1555 	34.2169    	35.9467    	0.4652 	0.4876 	1.8128 	2.9684 	
36.0326    	0.026 	0.0253 	1.1543 	34.2937    	36.0326    	0.4669 	0.4893 	1.8154 	2.9698 	
36.0569    	0.026 	0.0253 	1.1535 	34.3021    	36.0569    	0.4687 	0.491 	1.8177 	2.9712 	
36.2684    	0.0259 	0.0252 	1.1539 	34.3459    	36.2684    	0.4706 	0.493 	1.8173 	2.9712 	
36.4485    	0.026 	0.0253 	1.1532 	34.3759    	36.4485    	0.4728 	0.4951 	1.8193 	2.9726 	
